playerid,award,year,lgid,note,pos
bernise01,Second Team All-Star,1974,WHA,,C
haywabr01,Jennings,1988,NHL,shared,
dionnma01,Art Ross,1979,NHL,,
esposph01,First Team All-Star,1969,NHL,,C
patrily01,Second Team All-Star,1942,NHL,,LW
plumbro01,First Team All-Star,1976,WHA,,D
lindste01,First Team All-Star,1947,NHL,,LW
zettehe01,Conn Smythe,2007,NHL,,
siebeba01,First Team All-Star,1937,NHL,,D
cloutre01,Hunter,1978,WHA,Scoring,
brodema01,Second Team All-Star,1997,NHL,,G
malkiev01,All-Rookie,2006,NHL,,F
howego01,First Team All-Star,1957,NHL,,RW
mcdonbu01,Second Team All-Star,1941,NHL,,D
conacro01,Art Ross,1948,NHL,,
gonchse01,Second Team All-Star,2001,NHL,,D
pilotpi01,First Team All-Star,1964,NHL,,D
charazd01,Plus-Minus,2010,NHL,,
seibeea01,First Team All-Star,1942,NHL,,D
hallgl01,Vezina,1968,NHL,shared,
nugenry01,All-Rookie,2011,NHL,,F
morenho01,Hart,1930,NHL,,
gallage01,Second Team All-Star,1988,NHL,,LW
potito01,All-Rookie,1998,NHL,,D
osgooch01,Jennings,1995,NHL,shared,
hullbr01,Pearson,1990,NHL,,
parkbr01,First Team All-Star,1971,NHL,,D
hirscco01,All-Rookie,1995,NHL,,G
charazd01,Messier,2010,NHL,,
samsose01,All-Rookie,1997,NHL,,F
redmomi01,First Team All-Star,1972,NHL,,RW
blaketo01,Lady Byng,1945,NHL,,
bowerjo01,Vezina,1960,NHL,,
hullbo01,First Team All-Star,1968,NHL,,LW
macinal01,First Team All-Star,1998,NHL,,D
konstvl01,Second Team All-Star,1995,NHL,,D
niinija01,All-Rookie,1996,NHL,,D
rozsimi01,Plus-Minus,2005,NHL,tie,
jacksbu01,First Team All-Star,1931,NHL,,LW
hallgl01,First Team All-Star,1965,NHL,,G
datsypa01,Lady Byng,2007,NHL,,
shoreed01,Hart,1937,NHL,,
bourqra01,First Team All-Star,1983,NHL,,D
brodema01,Second Team All-Star,1996,NHL,,G
lemelre01,Jennings,1989,NHL,shared,
gilmodo01,Selke,1992,NHL,,
kerrti01,Second Team All-Star,1986,NHL,,RW
clappdi01,First Team All-Star,1938,NHL,,D
shoreed01,Hart,1932,NHL,,
richama01,First Team All-Star,1948,NHL,,RW
charazd01,Second Team All-Star,2007,NHL,,D
ovechal01,Calder,2005,NHL,,
brindro01,Selke,2005,NHL,,
makarse01,Calder,1989,NHL,,
macinal01,First Team All-Star,1989,NHL,,D
lemiema01,First Team All-Star,1996,NHL,,C
smithsi01,Second Team All-Star,1951,NHL,,LW
clappdi01,Second Team All-Star,1934,NHL,,RW
drydeke01,Vezina,1978,NHL,shared,
trembjc01,First Team All-Star,1970,NHL,,D
hampste01,Masterton,1968,NHL,,
leetcbr01,Second Team All-Star,1993,NHL,,D
hullbo01,First Team All-Star,1961,NHL,,LW
schrisw01,Art Ross,1935,NHL,,
brodema01,Jennings,2009,NHL,,
gretzwa01,Art Ross,1985,NHL,,
lemiema01,Second Team All-Star,2000,NHL,,C
stevesc01,First Team All-Star,1987,NHL,,D
gretzwa01,Art Ross,1990,NHL,,
cechmro01,Jennings,2002,NHL,shared,
pilotpi01,First Team All-Star,1966,NHL,,D
drydeke01,First Team All-Star,1972,NHL,,G
howego01,Second Team All-Star,1964,NHL,,RW
stastpe01,Calder,1980,NHL,,
johnsch01,Second Team All-Star,1930,NHL,,D
