payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
11618,5965,1999-10-03T00:00:00,5594.0,0,
5742,7422,1999-09-02T00:00:00,13854.0,0,
6825,8506,1999-09-02T00:00:00,23032.0,0,
503,1579,1999-09-02T00:00:00,3904.0,0,
5185,6863,1999-09-02T00:00:00,13520.0,0,
12648,7066,1999-10-03T00:00:00,1660.0,0,
8076,9757,1999-09-02T00:00:00,63211.0,0,
13687,8126,1999-10-03T00:00:00,17420.0,0,
7785,9466,1999-09-02T00:00:00,24200.0,0,
14328,8772,1999-10-03T00:00:00,15299.0,0,
1161,2558,1999-09-02T00:00:00,2488.0,0,
9103,2648,1999-10-03T00:00:00,4967.0,0,
12880,7304,1999-10-03T00:00:00,4694.0,0,
11203,5492,1999-10-03T00:00:00,5157.0,0,
11000,5255,1999-10-03T00:00:00,42.0,0,
5080,6758,1999-09-02T00:00:00,22746.0,0,
7168,8849,1999-09-02T00:00:00,23886.0,0,
4014,5682,1999-09-02T00:00:00,4137.0,0,
12685,7104,1999-10-03T00:00:00,5761.0,0,
13652,8091,1999-10-03T00:00:00,24285.0,0,
616,1781,1999-09-02T00:00:00,2560.0,0,
14031,8474,1999-10-03T00:00:00,10012.0,0,
5797,7477,1999-09-02T00:00:00,10489.0,0,
12835,7258,1999-10-03T00:00:00,1603.0,0,
8087,9768,1999-09-02T00:00:00,20333.0,0,
5713,7393,1999-09-02T00:00:00,30709.0,0,
4215,5886,1999-09-02T00:00:00,7196.0,0,
8646,1660,1999-10-03T00:00:00,573.0,0,
1726,3253,1999-09-02T00:00:00,5827.0,0,
5038,6716,1999-09-02T00:00:00,11600.0,0,
14604,9050,1999-10-03T00:00:00,12566.0,0,
15358,9804,1999-10-03T00:00:00,40565.0,0,
3613,5271,1999-09-02T00:00:00,8287.0,0,
7044,8725,1999-09-02T00:00:00,19290.0,0,
802,2056,1999-09-02T00:00:00,5449.0,0,
88,629,1999-09-02T00:00:00,2505.0,0,
13913,8355,1999-10-03T00:00:00,20916.0,0,
8031,9712,1999-09-02T00:00:00,49411.0,0,
13852,8293,1999-10-03T00:00:00,8882.0,0,
1120,2502,1999-09-02T00:00:00,3314.0,0,
11837,6202,1999-10-03T00:00:00,4150.0,0,
8896,2242,1999-10-03T00:00:00,540.0,0,
3401,5053,1999-09-02T00:00:00,8133.0,0,
2104,3678,1999-09-02T00:00:00,3842.0,0,
3269,4914,1999-09-02T00:00:00,2812.0,0,
13820,8261,1999-10-03T00:00:00,8400.0,0,
6582,8263,1999-09-02T00:00:00,16667.0,0,
11150,5430,1999-10-03T00:00:00,2359.0,0,
6306,7987,1999-09-02T00:00:00,27504.0,0,
11572,5918,1999-10-03T00:00:00,1502.0,0,
14550,8996,1999-10-03T00:00:00,16681.0,0,
3978,5646,1999-09-02T00:00:00,9612.0,0,
