corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
75,Corp. Humble OperaInc., , ,,,,,2004-10-12T10:41:26,1,
142,Corp. Expert LightingCo., , ,,,,,2004-10-12T10:41:26,2,
177,Corp. Humble QuestsCo., , ,,,,,2004-10-12T10:41:26,4,
184,Corp. Imperial NeedleworkCo., , ,,,,,2004-10-12T10:41:26,8,
188,Corp. Imperial RestaurantsCo., , ,,,,,2004-10-12T10:41:26,3,
222,Corp. Computer LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
361,Corp. Giant Key StonesLtd., , ,,,,,2004-10-12T10:41:26,2,
393,Corp. Just MachineryLtd., , ,,,,,2004-10-12T10:41:26,1,
405,Corp. Apex OperaAg., , ,,,,,2004-10-12T10:41:26,7,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
42,Corp. Expert LightingInc., , ,,,,,2004-10-12T10:41:26,6,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
308,Corp. Apex RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,8,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
33,Corp. Driven MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
252,Corp. Famous LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
401,Corp. Apex Key StonesAg., , ,,,,,2004-10-12T10:41:26,1,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
428,Corp. Computer RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
492,Corp. Just LightingAg., , ,,,,,2004-10-12T10:41:26,3,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
98,Corp. Just RestaurantsInc., , ,,,,,2004-10-12T10:41:26,1,
223,Corp. Computer MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
155,Corp. Famous OperaCo., , ,,,,,2004-10-12T10:41:26,7,
357,Corp. Famous QuestsLtd., , ,,,,,2004-10-12T10:41:26,6,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
38,Corp. Driven RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
350,Corp. Expert TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
294,Corp. Just NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
70,Corp. Giant TransitInc., , ,,,,,2004-10-12T10:41:26,2,
278,Corp. Humble RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,1,
265,Corp. Giant OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
322,Corp. Computer LightingLtd., , ,,,,,2004-10-12T10:41:26,6,
110,Corp. Apex TransitCo., , ,,,,,2004-10-12T10:41:26,7,
316,Corp. Boston PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
186,Corp. Imperial PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
373,Corp. Humble MachineryLtd., , ,,,,,2004-10-12T10:41:26,4,
198,Corp. Just RestaurantsCo., , ,,,,,2004-10-12T10:41:26,8,
279,Corp. Humble Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
317,Corp. Boston QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
11,Corp. Boston Key StonesInc., , ,,,,,2004-10-12T10:41:26,5,
32,Corp. Driven LightingInc., , ,,,,,2004-10-12T10:41:26,1,
266,Corp. Giant PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
248,Corp. Expert RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,3,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
478,Corp. Humble RestaurantsAg., , ,,,,,2004-10-12T10:41:26,7,
58,Corp. Famous RestaurantsInc., , ,,,,,2004-10-12T10:41:26,3,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
283,Corp. Imperial MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
323,Corp. Computer MachineryLtd., , ,,,,,2004-10-12T10:41:26,5,
179,Corp. Humble Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
26,Corp. Computer PetroleumInc., , ,,,,,2004-10-12T10:41:26,5,
400,Corp. Just TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
135,Corp. Driven OperaCo., , ,,,,,2004-10-12T10:41:26,3,
140,Corp. Driven TransitCo., , ,,,,,2004-10-12T10:41:26,6,
409,Corp. Apex Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
108,Corp. Apex RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
270,Corp. Giant TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
362,Corp. Giant LightingLtd., , ,,,,,2004-10-12T10:41:26,8,
159,Corp. Famous Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
202,Corp. Apex LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
34,Corp. Driven NeedleworkInc., , ,,,,,2004-10-12T10:41:26,1,
104,Corp. Apex NeedleworkCo., , ,,,,,2004-10-12T10:41:26,2,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
95,Corp. Just OperaInc., , ,,,,,2004-10-12T10:41:26,2,
236,Corp. Driven PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
459,Corp. Famous Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
472,Corp. Humble LightingAg., , ,,,,,2004-10-12T10:41:26,4,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
170,Corp. Giant TransitCo., , ,,,,,2004-10-12T10:41:26,3,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
221,Corp. Computer Key StonesCorp., , ,,,,,2004-10-12T10:41:26,5,
