statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1054,1054,1999-08-13T00:00:00,1999-09-02T00:00:00,3967.0,
3123,3123,1999-08-13T00:00:00,1999-09-02T00:00:00,4943.0,
3714,3714,1999-08-13T00:00:00,1999-09-02T00:00:00,13372.0,
3767,3767,1999-08-13T00:00:00,1999-09-02T00:00:00,8243.0,
4024,4024,1999-08-13T00:00:00,1999-09-02T00:00:00,964.0,
4240,4240,1999-08-13T00:00:00,1999-09-02T00:00:00,8817.0,
4325,4325,1999-08-13T00:00:00,1999-09-02T00:00:00,5045.0,
4939,4939,1999-08-13T00:00:00,1999-09-02T00:00:00,17854.0,
5719,5719,1999-08-13T00:00:00,1999-09-02T00:00:00,9436.0,
5748,5748,1999-08-13T00:00:00,1999-09-02T00:00:00,10608.0,
5868,5868,1999-08-13T00:00:00,1999-09-02T00:00:00,17984.0,
6350,6350,1999-08-13T00:00:00,1999-09-02T00:00:00,16915.0,
6590,6590,1999-08-13T00:00:00,1999-09-02T00:00:00,22648.0,
6764,6764,1999-08-13T00:00:00,1999-09-02T00:00:00,25584.0,
6993,6993,1999-08-13T00:00:00,1999-09-02T00:00:00,18465.0,
7032,7032,1999-08-13T00:00:00,1999-09-02T00:00:00,32192.0,
7997,7997,1999-08-13T00:00:00,1999-09-02T00:00:00,30773.0,
8355,8355,1999-08-13T00:00:00,1999-09-02T00:00:00,30001.0,
8356,8356,1999-08-13T00:00:00,1999-09-02T00:00:00,38441.0,
8374,8374,1999-08-13T00:00:00,1999-09-02T00:00:00,22906.0,
8420,8420,1999-08-13T00:00:00,1999-09-02T00:00:00,37327.0,
8426,8426,1999-08-13T00:00:00,1999-09-02T00:00:00,8400.0,
8460,8460,1999-08-13T00:00:00,1999-09-02T00:00:00,17368.0,
8466,8466,1999-08-13T00:00:00,1999-09-02T00:00:00,26065.0,
8652,8652,1999-08-13T00:00:00,1999-09-02T00:00:00,22787.0,
8661,8661,1999-08-13T00:00:00,1999-09-02T00:00:00,23934.0,
8673,8673,1999-08-13T00:00:00,1999-09-02T00:00:00,18432.0,
8738,8738,1999-08-13T00:00:00,1999-09-02T00:00:00,26314.0,
8786,8786,1999-08-13T00:00:00,1999-09-02T00:00:00,19016.0,
8842,8842,1999-08-13T00:00:00,1999-09-02T00:00:00,22874.0,
8947,8947,1999-08-13T00:00:00,1999-09-02T00:00:00,32774.0,
8983,8983,1999-08-13T00:00:00,1999-09-02T00:00:00,39983.0,
9105,9105,1999-08-13T00:00:00,1999-09-02T00:00:00,19910.0,
9246,9246,1999-08-13T00:00:00,1999-09-02T00:00:00,32381.0,
9351,9351,1999-08-13T00:00:00,1999-09-02T00:00:00,30384.0,
9365,9365,1999-08-13T00:00:00,1999-09-02T00:00:00,17448.0,
9668,9668,1999-08-13T00:00:00,1999-09-02T00:00:00,57087.0,
9734,9734,1999-08-13T00:00:00,1999-09-02T00:00:00,38688.0,
9801,9801,1999-08-13T00:00:00,1999-09-02T00:00:00,68671.0,
9917,9917,1999-08-13T00:00:00,1999-09-02T00:00:00,74468.0,
9932,9932,1999-08-13T00:00:00,1999-09-02T00:00:00,80047.0,
9955,9955,1999-08-13T00:00:00,1999-09-02T00:00:00,74933.0,
11207,1207,1999-09-13T00:00:00,1999-10-03T00:00:00,5264.0,
13227,3227,1999-09-13T00:00:00,1999-10-03T00:00:00,8411.0,
