raceid,driverid,stop,lap,time,duration,milliseconds
893,154,1,15,20:32:38,29.702,29702
970,822,3,6,14:18:06,17.323,17323
895,819,2,17,15:33:03,24.380,24380
951,4,1,21,15:42:40,29.751,29751
973,840,1,12,14:21:16,22.100,22100
942,817,1,19,14:41:45,24.449,24449
966,835,1,1,13:05:06,23.897,23897
927,3,3,41,16:18:40,24.336,24336
917,3,2,26,14:36:33,23.346,23346
855,20,2,19,15:35:48,21.596,21596
907,807,1,9,14:14:26,21.920,21920
893,818,3,39,21:22:44,29.999,29999
966,830,1,12,13:21:26,21.775,21775
870,815,1,21,14:37:57,20.320,20320
929,822,1,14,18:27:28,25.293,25293
936,18,1,14,14:27:33,22.231,22231
844,15,3,39,16:06:10,22.219,22219
850,816,2,49,15:27:24,23.588,23588
958,821,1,15,14:25:32,22.828,22828
956,815,2,26,14:35:10,21.412,21412
849,13,1,13,13:27:39,24.159,24159
882,20,3,51,16:32:06,20.191,20191
982,13,3,3,20:13:17,25.731,25731
893,820,1,11,20:25:57,30.497,30497
853,155,1,1,14:05:42,27.550,27550
963,825,1,1,15:06:24,30.679,30679
909,820,3,47,15:11:56,20.632,20632
904,20,3,52,15:24:24,21.608,21608
958,835,1,26,14:41:39,21.892,21892
899,824,2,47,15:07:06,23.403,23403
945,1,1,11,17:23:20,21.346,21346
909,1,2,42,15:02:54,19.918,19918
845,15,3,43,15:10:27,23.001,23001
905,13,1,45,15:08:42,24.264,24264
909,818,2,37,14:56:42,26.711,26711
938,1,1,26,14:41:34,24.368,24368
854,811,4,48,21:42:01,30.987,30987
903,821,3,40,16:15:29,22.734,22734
982,825,3,3,20:13:11,25.509,25509
851,22,4,50,15:22:55,31.539,31539
926,828,3,43,17:14:28,22.353,22353
855,16,2,23,15:43:10,21.337,21337
844,816,2,33,15:57:20,24.837,24837
942,826,2,38,15:20:45,25.205,25205
980,825,1,9,14:20:51,22.828,22828
942,1,1,18,14:40:00,24.354,24354
895,822,2,27,15:49:16,23.483,23483
850,17,3,56,15:34:20,20.324,20324
952,822,1,12,14:23:27,21.856,21856
872,808,1,19,14:32:59,22.182,22182
976,807,2,17,17:39:24,15.638,15638
951,822,1,16,15:33:39,29.841,29841
959,826,3,49,15:11:20,19.264,19264
888,20,2,24,14:43:10,20.039,20039
844,2,2,22,15:38:25,21.919,21919
890,3,2,29,14:47:10,22.628,22628
895,16,1,8,15:17:19,23.803,23803
855,817,3,38,16:12:53,22.910,22910
978,836,2,3,13:12:33,29.941,29941
868,4,2,37,14:04:03,24.998,24998
909,8,1,20,14:32:31,19.737,19737
982,826,2,2,20:10:04,27.015,27015
845,813,3,36,14:59:14,21.574,21574
881,13,2,20,16:40:56,21.635,21635
885,1,1,31,14:45:51,24.801,24801
905,820,2,27,14:44:22,37.352,37352
950,8,3,37,15:11:04,22.832,22832
948,807,1,16,16:32:30,22.167,22167
914,13,2,12,15:50:12,24.374,24374
979,822,1,30,14:48:04,22.681,22681
901,1,1,15,16:30:55,24.604,24604
871,13,2,27,15:00:45,21.049,21049
846,22,2,68,15:38:54,25.675,25675
882,154,2,23,15:44:31,20.286,20286
952,18,2,36,15:00:49,22.590,22590
944,3,2,33,14:45:33,23.321,23321
895,820,1,11,15:22:39,23.648,23648
874,37,2,36,16:06:51,22.487,22487
976,832,2,17,17:39:31,14.966,14966
851,13,3,40,15:06:53,22.453,22453
870,817,3,47,15:16:46,20.027,20027
981,826,1,19,14:31:23,25.826,25826
886,13,1,17,14:26:26,20.473,20473
940,829,3,42,15:17:36,35.760,35760
934,815,1,20,13:38:41,28.860,28860
941,815,1,12,14:27:00,30.545,30545
956,825,1,11,14:16:43,22.033,22033
905,828,1,25,14:40:02,28.091,28091
858,153,2,34,18:06:16,21.363,21363
846,814,1,20,14:30:24,24.970,24970
854,15,3,44,21:36:23,31.168,31168
927,807,2,31,16:02:02,25.047,25047
906,154,2,46,15:10:53,23.856,23856
