playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
stephsh01,,,Shay,Stephenson,,,,76,200,L,20449,54303,stephsh01,2006,2006,,,L,1983,9,13,Canada,SK,Outlook,,,,,,
crotega01,,,Gary,Croteau,,Gary Paul,Bull,72,205,L,12374,1170,crotega01,1968,1979,,,L,1946,6,20,Canada,ON,Sudbury,,,,,,
jessihu01,,,Hugh,Jessiman,,,,78,221,,,,jessihu01,2010,2010,,,R,1984,3,28,USA,NY,New York,,,,,,
pohljo01,,,John,Pohl,,,,73,196,R,17701,42549,pohljo01,2003,2007,,,C,1979,6,29,USA,MN,Rochester,,,,,,
gonchse01,,,Sergei,Gonchar,,Sergei,,74,211,L,10544,1957,gonchse01,1994,2011,,,D,1974,4,13,Russia,,Chelyabinsk,,,,,,
reidbr01,,,Brandon,Reid,,,,68,185,R,19766,35667,reidbr01,2002,2006,,,C,1981,3,9,Canada,QC,Kirkland,,,,,,
grosemi01,,,Michal,Grosek,,Michal,,74,207,R,14860,2048,grosemi01,1993,2003,,,R,1975,6,1,Czech Republic,,Vyskov,,,,,,
ferguno01,,,Norm,Ferguson,,Norman Gerard,,69,165,R,12583,1652,ferguno01,1968,1971,1972,1977,R,1945,10,16,Canada,NS,Sydney,,,,,,
gerange01,,,Gerry,Geran,,Gerald George Pierce,Duke,69,180,R,12704,24545,gerange01,1917,1925,,,C,1896,8,3,USA,MA,Holyoke,1968,,,,,
tealje01,,,Jeff,Teal,,Jefferon Bradley,,75,205,L,14515,6148,tealje01,1984,1984,,,R,1960,5,30,USA,MN,Edina,,,,,,
trudelo01,,,Lou,Trudel,,Louis Napoleon,,71,167,L,14577,5477,trudelo01,1933,1940,,,L,1912,7,21,USA,MA,Salem,1972,3,19,,,
mitchto01,,,Torrey,Mitchell,,,,71,175,L,21384,78695,mitchto01,2007,2011,,,C,1985,1,30,Canada,QC,Montreal,,,,,,
helanha01,,,Hannu,Helander,,,,,,,,48714,helanha01,,,1978,1978,,,,,,,,,,,,,
brookbo01,,,Bob,Brooke,,Robert William,,71,195,R,12108,591,brookbo01,1983,1989,,,R,1960,12,18,USA,MA,Acton,,,,,,
corsosh01,,,Shayne,Corson,,Shayne Paul,,73,202,L,10297,1109,corsosh01,1985,2003,,,L,1966,8,13,Canada,ON,Barrie,,,,,,
marsomi01,,,Mike,Marson,,Michael Robert,,69,200,L,13546,3419,marsomi01,1974,1979,,,L,1955,7,24,Canada,ON,Scarborough,,,,,,
parksgr01,,,Greg,Parks,,Gregory Roy,,69,180,R,11251,4156,parksgr01,1990,1992,,,C,1967,3,25,Canada,AB,Edmonton,,,,,,
