corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
199,Corp. Just Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
240,Corp. Driven TransitCorp., , ,,,,,2004-10-12T10:41:26,8,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
380,Corp. Humble TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
184,Corp. Imperial NeedleworkCo., , ,,,,,2004-10-12T10:41:26,8,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
341,Corp. Expert Key StonesLtd., , ,,,,,2004-10-12T10:41:26,8,
356,Corp. Famous PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
271,Corp. Humble Key StonesCorp., , ,,,,,2004-10-12T10:41:26,6,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
468,Corp. Giant RestaurantsAg., , ,,,,,2004-10-12T10:41:26,3,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
