provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
112,Prov. Boston Li, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
181,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
232,Prov. Driven Li, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
237,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
239,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
253,Prov. Famous Ma, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
257,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
264,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,3,
276,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
282,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
287,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
291,Prov. Just Key, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
311,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
328,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
335,Prov. Driven Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
342,Prov. Expert Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
343,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
347,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
349,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
354,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
360,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
369,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
371,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
377,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
378,Prov. Humble Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
381,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
386,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
388,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
389,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
390,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
391,Prov. Just Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
397,Prov. Just Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
398,Prov. Just Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
404,Prov. Apex Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
405,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
407,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
409,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
412,Prov. Boston Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
414,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
419,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
420,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
423,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
432,Prov. Driven Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
434,Prov. Driven Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
435,Prov. Driven Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
