payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
314,1223,1999-09-02T00:00:00,4985.0,0,
9921,3904,1999-10-03T00:00:00,1710.0,0,
4016,5684,1999-09-02T00:00:00,14453.0,0,
5965,7646,1999-09-02T00:00:00,21835.0,0,
8041,9722,1999-09-02T00:00:00,40433.0,0,
8915,2279,1999-10-03T00:00:00,5617.0,0,
12032,6411,1999-10-03T00:00:00,14051.0,0,
2596,4206,1999-09-02T00:00:00,3381.0,0,
5121,6799,1999-09-02T00:00:00,23361.0,0,
5557,7237,1999-09-02T00:00:00,7031.0,0,
7197,8878,1999-09-02T00:00:00,36701.0,0,
1910,3465,1999-09-02T00:00:00,3701.0,0,
1274,2707,1999-09-02T00:00:00,2451.0,0,
12556,6966,1999-10-03T00:00:00,9705.0,0,
2920,4556,1999-09-02T00:00:00,8569.0,0,
11635,5983,1999-10-03T00:00:00,8936.0,0,
14582,9028,1999-10-03T00:00:00,13057.0,0,
2249,3838,1999-09-02T00:00:00,1593.0,0,
8873,2197,1999-10-03T00:00:00,3538.0,0,
3703,5362,1999-09-02T00:00:00,4790.0,0,
157,844,1999-09-02T00:00:00,4253.0,0,
7019,8700,1999-09-02T00:00:00,15288.0,0,
5715,7395,1999-09-02T00:00:00,11887.0,0,
8717,1860,1999-10-03T00:00:00,3989.0,0,
10273,4374,1999-10-03T00:00:00,3730.0,0,
4050,5718,1999-09-02T00:00:00,15013.0,0,
10214,4291,1999-10-03T00:00:00,917.0,0,
8551,1394,1999-10-03T00:00:00,2804.0,0,
6414,8095,1999-09-02T00:00:00,21113.0,0,
12124,6512,1999-10-03T00:00:00,2982.0,0,
9322,3015,1999-10-03T00:00:00,3023.0,0,
6270,7951,1999-09-02T00:00:00,34176.0,0,
11916,6287,1999-10-03T00:00:00,11836.0,0,
1540,3042,1999-09-02T00:00:00,165.0,0,
12175,6566,1999-10-03T00:00:00,9150.0,0,
11118,5393,1999-10-03T00:00:00,2926.0,0,
5930,7611,1999-09-02T00:00:00,10441.0,0,
13223,7657,1999-10-03T00:00:00,10308.0,0,
8270,9951,1999-09-02T00:00:00,63083.0,0,
8065,9746,1999-09-02T00:00:00,30667.0,0,
11839,6204,1999-10-03T00:00:00,4086.0,0,
12780,7202,1999-10-03T00:00:00,10060.0,0,
5940,7621,1999-09-02T00:00:00,5535.0,0,
731,1950,1999-09-02T00:00:00,4325.0,0,
9170,2772,1999-10-03T00:00:00,6858.0,0,
708,1917,1999-09-02T00:00:00,13638.0,0,
7348,9029,1999-09-02T00:00:00,23238.0,0,
3678,5336,1999-09-02T00:00:00,9803.0,0,
9915,3893,1999-10-03T00:00:00,4745.0,0,
11572,5918,1999-10-03T00:00:00,1502.0,0,
6226,7907,1999-09-02T00:00:00,24849.0,0,
5485,7164,1999-09-02T00:00:00,25670.0,0,
3638,5296,1999-09-02T00:00:00,2313.0,0,
11273,5569,1999-10-03T00:00:00,9345.0,0,
11195,5484,1999-10-03T00:00:00,5287.0,0,
7008,8689,1999-09-02T00:00:00,10761.0,0,
7823,9504,1999-09-02T00:00:00,24458.0,0,
4622,6298,1999-09-02T00:00:00,10793.0,0,
15491,9937,1999-10-03T00:00:00,32289.0,0,
8009,9690,1999-09-02T00:00:00,57374.0,0,
11700,6054,1999-10-03T00:00:00,12691.0,0,
14467,8911,1999-10-03T00:00:00,6555.0,0,
12198,6590,1999-10-03T00:00:00,6973.0,0,
9350,3064,1999-10-03T00:00:00,1652.0,0,
6422,8103,1999-09-02T00:00:00,23190.0,0,
14177,8620,1999-10-03T00:00:00,6389.0,0,
8076,9757,1999-09-02T00:00:00,63211.0,0,
15517,9963,1999-10-03T00:00:00,25914.0,0,
5055,6733,1999-09-02T00:00:00,15491.0,0,
5808,7488,1999-09-02T00:00:00,15668.0,0,
3067,4707,1999-09-02T00:00:00,6893.0,0,
5134,6812,1999-09-02T00:00:00,8504.0,0,
7470,9151,1999-09-02T00:00:00,40106.0,0,
1221,2643,1999-09-02T00:00:00,6036.0,0,
12974,7402,1999-10-03T00:00:00,2872.0,0,
10620,4813,1999-10-03T00:00:00,1346.0,0,
10968,5217,1999-10-03T00:00:00,3840.0,0,
9368,3091,1999-10-03T00:00:00,4151.0,0,
1648,3165,1999-09-02T00:00:00,9691.0,0,
9531,3333,1999-10-03T00:00:00,2374.0,0,
829,2097,1999-09-02T00:00:00,3784.0,0,
9967,3964,1999-10-03T00:00:00,3465.0,0,
8798,2051,1999-10-03T00:00:00,3493.0,0,
306,1208,1999-09-02T00:00:00,8582.0,0,
3895,5561,1999-09-02T00:00:00,2013.0,0,
12869,7293,1999-10-03T00:00:00,21910.0,0,
42,421,1999-09-02T00:00:00,125.0,0,
10333,4450,1999-10-03T00:00:00,12954.0,0,
13902,8344,1999-10-03T00:00:00,13531.0,0,
14022,8465,1999-10-03T00:00:00,9126.0,0,
1309,2750,1999-09-02T00:00:00,5910.0,0,
10388,4521,1999-10-03T00:00:00,10016.0,0,
13997,8440,1999-10-03T00:00:00,21925.0,0,
13069,7499,1999-10-03T00:00:00,16605.0,0,
13183,7615,1999-10-03T00:00:00,18371.0,0,
14439,8883,1999-10-03T00:00:00,16027.0,0,
5366,7045,1999-09-02T00:00:00,8521.0,0,
6382,8063,1999-09-02T00:00:00,38987.0,0,
13061,7491,1999-10-03T00:00:00,9182.0,0,
3603,5261,1999-09-02T00:00:00,5561.0,0,
10208,4281,1999-10-03T00:00:00,4162.0,0,
