statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1943,1943,1999-08-13T00:00:00,1999-09-02T00:00:00,3540.0,
3092,3092,1999-08-13T00:00:00,1999-09-02T00:00:00,5165.0,
3185,3185,1999-08-13T00:00:00,1999-09-02T00:00:00,7523.0,
3613,3613,1999-08-13T00:00:00,1999-09-02T00:00:00,7106.0,
3665,3665,1999-08-13T00:00:00,1999-09-02T00:00:00,4952.0,
3693,3693,1999-08-13T00:00:00,1999-09-02T00:00:00,12640.0,
4551,4551,1999-08-13T00:00:00,1999-09-02T00:00:00,8717.0,
4786,4786,1999-08-13T00:00:00,1999-09-02T00:00:00,20321.0,
4933,4933,1999-08-13T00:00:00,1999-09-02T00:00:00,600.0,
5344,5344,1999-08-13T00:00:00,1999-09-02T00:00:00,13763.0,
5518,5518,1999-08-13T00:00:00,1999-09-02T00:00:00,11351.0,
5585,5585,1999-08-13T00:00:00,1999-09-02T00:00:00,7533.0,
5771,5771,1999-08-13T00:00:00,1999-09-02T00:00:00,23993.0,
5816,5816,1999-08-13T00:00:00,1999-09-02T00:00:00,5540.0,
5830,5830,1999-08-13T00:00:00,1999-09-02T00:00:00,16427.0,
6695,6695,1999-08-13T00:00:00,1999-09-02T00:00:00,16839.0,
6741,6741,1999-08-13T00:00:00,1999-09-02T00:00:00,24712.0,
6848,6848,1999-08-13T00:00:00,1999-09-02T00:00:00,13216.0,
7020,7020,1999-08-13T00:00:00,1999-09-02T00:00:00,6253.0,
7116,7116,1999-08-13T00:00:00,1999-09-02T00:00:00,16753.0,
7195,7195,1999-08-13T00:00:00,1999-09-02T00:00:00,12234.0,
7512,7512,1999-08-13T00:00:00,1999-09-02T00:00:00,18397.0,
7529,7529,1999-08-13T00:00:00,1999-09-02T00:00:00,14260.0,
7913,7913,1999-08-13T00:00:00,1999-09-02T00:00:00,21715.0,
7935,7935,1999-08-13T00:00:00,1999-09-02T00:00:00,21447.0,
7986,7986,1999-08-13T00:00:00,1999-09-02T00:00:00,15040.0,
8195,8195,1999-08-13T00:00:00,1999-09-02T00:00:00,15903.0,
8217,8217,1999-08-13T00:00:00,1999-09-02T00:00:00,16992.0,
8390,8390,1999-08-13T00:00:00,1999-09-02T00:00:00,39098.0,
8442,8442,1999-08-13T00:00:00,1999-09-02T00:00:00,29496.0,
8466,8466,1999-08-13T00:00:00,1999-09-02T00:00:00,26065.0,
8483,8483,1999-08-13T00:00:00,1999-09-02T00:00:00,26104.0,
8560,8560,1999-08-13T00:00:00,1999-09-02T00:00:00,29202.0,
8624,8624,1999-08-13T00:00:00,1999-09-02T00:00:00,7965.0,
8737,8737,1999-08-13T00:00:00,1999-09-02T00:00:00,36313.0,
8844,8844,1999-08-13T00:00:00,1999-09-02T00:00:00,20158.0,
8862,8862,1999-08-13T00:00:00,1999-09-02T00:00:00,44674.0,
8898,8898,1999-08-13T00:00:00,1999-09-02T00:00:00,63234.0,
9002,9002,1999-08-13T00:00:00,1999-09-02T00:00:00,33177.0,
9060,9060,1999-08-13T00:00:00,1999-09-02T00:00:00,25201.0,
9078,9078,1999-08-13T00:00:00,1999-09-02T00:00:00,25046.0,
9108,9108,1999-08-13T00:00:00,1999-09-02T00:00:00,23241.0,
9133,9133,1999-08-13T00:00:00,1999-09-02T00:00:00,31181.0,
9162,9162,1999-08-13T00:00:00,1999-09-02T00:00:00,54139.0,
9189,9189,1999-08-13T00:00:00,1999-09-02T00:00:00,25807.0,
9192,9192,1999-08-13T00:00:00,1999-09-02T00:00:00,24703.0,
9217,9217,1999-08-13T00:00:00,1999-09-02T00:00:00,19808.0,
9236,9236,1999-08-13T00:00:00,1999-09-02T00:00:00,19373.0,
9359,9359,1999-08-13T00:00:00,1999-09-02T00:00:00,43314.0,
9360,9360,1999-08-13T00:00:00,1999-09-02T00:00:00,44981.0,
9516,9516,1999-08-13T00:00:00,1999-09-02T00:00:00,41419.0,
9616,9616,1999-08-13T00:00:00,1999-09-02T00:00:00,39629.0,
9621,9621,1999-08-13T00:00:00,1999-09-02T00:00:00,49254.0,
9633,9633,1999-08-13T00:00:00,1999-09-02T00:00:00,22570.0,
9699,9699,1999-08-13T00:00:00,1999-09-02T00:00:00,46850.0,
9784,9784,1999-08-13T00:00:00,1999-09-02T00:00:00,69534.0,
9788,9788,1999-08-13T00:00:00,1999-09-02T00:00:00,52768.0,
9803,9803,1999-08-13T00:00:00,1999-09-02T00:00:00,51532.0,
9819,9819,1999-08-13T00:00:00,1999-09-02T00:00:00,49141.0,
9832,9832,1999-08-13T00:00:00,1999-09-02T00:00:00,52557.0,
9951,9951,1999-08-13T00:00:00,1999-09-02T00:00:00,63083.0,
12430,2430,1999-09-13T00:00:00,1999-10-03T00:00:00,1644.0,
13549,3549,1999-09-13T00:00:00,1999-10-03T00:00:00,2742.0,
13917,3917,1999-09-13T00:00:00,1999-10-03T00:00:00,2475.0,
14780,4780,1999-09-13T00:00:00,1999-10-03T00:00:00,8381.0,
15633,5633,1999-09-13T00:00:00,1999-10-03T00:00:00,6586.0,
16141,6141,1999-09-13T00:00:00,1999-10-03T00:00:00,16016.0,
16500,6500,1999-09-13T00:00:00,1999-10-03T00:00:00,10102.0,
16877,6877,1999-09-13T00:00:00,1999-10-03T00:00:00,7323.0,
17266,7266,1999-09-13T00:00:00,1999-10-03T00:00:00,13007.0,
17314,7314,1999-09-13T00:00:00,1999-10-03T00:00:00,13634.0,
17561,7561,1999-09-13T00:00:00,1999-10-03T00:00:00,13204.0,
17589,7589,1999-09-13T00:00:00,1999-10-03T00:00:00,8436.0,
18025,8025,1999-09-13T00:00:00,1999-10-03T00:00:00,9007.0,
18475,8475,1999-09-13T00:00:00,1999-10-03T00:00:00,10168.0,
18566,8566,1999-09-13T00:00:00,1999-10-03T00:00:00,22767.0,
18746,8746,1999-09-13T00:00:00,1999-10-03T00:00:00,17485.0,
18851,8851,1999-09-13T00:00:00,1999-10-03T00:00:00,25453.0,
18897,8897,1999-09-13T00:00:00,1999-10-03T00:00:00,21921.0,
19083,9083,1999-09-13T00:00:00,1999-10-03T00:00:00,27068.0,
19243,9243,1999-09-13T00:00:00,1999-10-03T00:00:00,16931.0,
19246,9246,1999-09-13T00:00:00,1999-10-03T00:00:00,50963.0,
19307,9307,1999-09-13T00:00:00,1999-10-03T00:00:00,13317.0,
19325,9325,1999-09-13T00:00:00,1999-10-03T00:00:00,28176.0,
19510,9510,1999-09-13T00:00:00,1999-10-03T00:00:00,19601.0,
19519,9519,1999-09-13T00:00:00,1999-10-03T00:00:00,22446.0,
19651,9651,1999-09-13T00:00:00,1999-10-03T00:00:00,12154.0,
19696,9696,1999-09-13T00:00:00,1999-10-03T00:00:00,33031.0,
19941,9941,1999-09-13T00:00:00,1999-10-03T00:00:00,37089.0,
