provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
183,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
215,Prov. Boston Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
224,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
226,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
237,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
245,Prov. Expert Op, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
248,Prov. Expert Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
276,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
303,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
305,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
315,Prov. Boston Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
318,Prov. Boston Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
319,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
321,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
328,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
340,Prov. Driven Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
358,Prov. Famous Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
365,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
379,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
383,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
388,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
389,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
392,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
407,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
413,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
417,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
418,Prov. Boston Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
421,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
432,Prov. Driven Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
435,Prov. Driven Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
437,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
446,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
447,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
457,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
458,Prov. Famous Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
460,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
464,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
465,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
471,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
472,Prov. Humble Li, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
476,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
477,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
478,Prov. Humble Re, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
479,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
480,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
485,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
487,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
490,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,6,
491,Prov. Just Key, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
494,Prov. Just Need, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,3,
495,Prov. Just Oper, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
496,Prov. Just Petr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
497,Prov. Just Ques, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
498,Prov. Just Rest, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
499,Prov. Just Sail, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
500,Prov. Just Tran, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
