statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2080,2080,1999-08-13T00:00:00,1999-09-02T00:00:00,5173.0,
3240,3240,1999-08-13T00:00:00,1999-09-02T00:00:00,4759.0,
3819,3819,1999-08-13T00:00:00,1999-09-02T00:00:00,1424.0,
3854,3854,1999-08-13T00:00:00,1999-09-02T00:00:00,16991.0,
4211,4211,1999-08-13T00:00:00,1999-09-02T00:00:00,15411.0,
4893,4893,1999-08-13T00:00:00,1999-09-02T00:00:00,5911.0,
5042,5042,1999-08-13T00:00:00,1999-09-02T00:00:00,5160.0,
5297,5297,1999-08-13T00:00:00,1999-09-02T00:00:00,13029.0,
5578,5578,1999-08-13T00:00:00,1999-09-02T00:00:00,12829.0,
5677,5677,1999-08-13T00:00:00,1999-09-02T00:00:00,8876.0,
5907,5907,1999-08-13T00:00:00,1999-09-02T00:00:00,16311.0,
6336,6336,1999-08-13T00:00:00,1999-09-02T00:00:00,16315.0,
6343,6343,1999-08-13T00:00:00,1999-09-02T00:00:00,10620.0,
6600,6600,1999-08-13T00:00:00,1999-09-02T00:00:00,8860.0,
6632,6632,1999-08-13T00:00:00,1999-09-02T00:00:00,20545.0,
6639,6639,1999-08-13T00:00:00,1999-09-02T00:00:00,6891.0,
7223,7223,1999-08-13T00:00:00,1999-09-02T00:00:00,19856.0,
7478,7478,1999-08-13T00:00:00,1999-09-02T00:00:00,12931.0,
7677,7677,1999-08-13T00:00:00,1999-09-02T00:00:00,30918.0,
7707,7707,1999-08-13T00:00:00,1999-09-02T00:00:00,34650.0,
7768,7768,1999-08-13T00:00:00,1999-09-02T00:00:00,22949.0,
7807,7807,1999-08-13T00:00:00,1999-09-02T00:00:00,28295.0,
7867,7867,1999-08-13T00:00:00,1999-09-02T00:00:00,23947.0,
7884,7884,1999-08-13T00:00:00,1999-09-02T00:00:00,19791.0,
7925,7925,1999-08-13T00:00:00,1999-09-02T00:00:00,20452.0,
8035,8035,1999-08-13T00:00:00,1999-09-02T00:00:00,15527.0,
8220,8220,1999-08-13T00:00:00,1999-09-02T00:00:00,10108.0,
