payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
6765,8446,1999-09-02T00:00:00,26927.0,0,
12849,7272,1999-10-03T00:00:00,4073.0,0,
3188,4831,1999-09-02T00:00:00,3431.0,0,
11798,6160,1999-10-03T00:00:00,4425.0,0,
248,1067,1999-09-02T00:00:00,4598.0,0,
2387,3987,1999-09-02T00:00:00,3686.0,0,
7017,8698,1999-09-02T00:00:00,31823.0,0,
10068,4092,1999-10-03T00:00:00,597.0,0,
11731,6091,1999-10-03T00:00:00,7930.0,0,
13577,8015,1999-10-03T00:00:00,12109.0,0,
13958,8400,1999-10-03T00:00:00,5365.0,0,
13474,7910,1999-10-03T00:00:00,500.0,0,
3962,5630,1999-09-02T00:00:00,9709.0,0,
3568,5226,1999-09-02T00:00:00,9841.0,0,
1751,3281,1999-09-02T00:00:00,4048.0,0,
5499,7178,1999-09-02T00:00:00,12854.0,0,
13714,8154,1999-10-03T00:00:00,23491.0,0,
15183,9629,1999-10-03T00:00:00,27326.0,0,
7046,8727,1999-09-02T00:00:00,13210.0,0,
13296,7730,1999-10-03T00:00:00,15570.0,0,
12941,7368,1999-10-03T00:00:00,10427.0,0,
10752,4962,1999-10-03T00:00:00,10861.0,0,
3839,5503,1999-09-02T00:00:00,14434.0,0,
11978,6352,1999-10-03T00:00:00,10728.0,0,
1176,2581,1999-09-02T00:00:00,5867.0,0,
7294,8975,1999-09-02T00:00:00,36004.0,0,
5594,7274,1999-09-02T00:00:00,12829.0,0,
6960,8641,1999-09-02T00:00:00,10609.0,0,
14385,8829,1999-10-03T00:00:00,23736.0,0,
1384,2836,1999-09-02T00:00:00,7482.0,0,
919,2232,1999-09-02T00:00:00,1111.0,0,
15197,9643,1999-10-03T00:00:00,17122.0,0,
308,1212,1999-09-02T00:00:00,633.0,0,
10722,4927,1999-10-03T00:00:00,2667.0,0,
3697,5356,1999-09-02T00:00:00,11341.0,0,
6623,8304,1999-09-02T00:00:00,25722.0,0,
10291,4398,1999-10-03T00:00:00,5365.0,0,
933,2249,1999-09-02T00:00:00,4746.0,0,
15326,9772,1999-10-03T00:00:00,34521.0,0,
3034,4673,1999-09-02T00:00:00,8047.0,0,
7459,9140,1999-09-02T00:00:00,42788.0,0,
7449,9130,1999-09-02T00:00:00,39768.0,0,
2271,3863,1999-09-02T00:00:00,7715.0,0,
12658,7076,1999-10-03T00:00:00,2827.0,0,
2605,4217,1999-09-02T00:00:00,5302.0,0,
5315,6993,1999-09-02T00:00:00,18465.0,0,
13014,7444,1999-10-03T00:00:00,12262.0,0,
1197,2611,1999-09-02T00:00:00,3825.0,0,
12759,7180,1999-10-03T00:00:00,11863.0,0,
3652,5310,1999-09-02T00:00:00,8937.0,0,
5790,7470,1999-09-02T00:00:00,11084.0,0,
1859,3405,1999-09-02T00:00:00,4811.0,0,
1685,3204,1999-09-02T00:00:00,12588.0,0,
12827,7250,1999-10-03T00:00:00,4869.0,0,
6235,7916,1999-09-02T00:00:00,5695.0,0,
13602,8041,1999-10-03T00:00:00,3340.0,0,
1193,2606,1999-09-02T00:00:00,10015.0,0,
10431,4581,1999-10-03T00:00:00,384.0,0,
13126,7557,1999-10-03T00:00:00,10187.0,0,
15126,9572,1999-10-03T00:00:00,7884.0,0,
11812,6177,1999-10-03T00:00:00,16513.0,0,
13476,7913,1999-10-03T00:00:00,11710.0,0,
