raceid,driverid,stop,lap,time,duration,milliseconds
872,5,1,17,14:29:51,22.737,22737
854,816,1,16,20:36:22,31.763,31763
864,17,3,40,15:05:00,20.129,20129
944,20,2,32,14:44:26,23.474,23474
933,828,1,2,14:06:56,30.232,30232
974,830,2,60,15:20:48,25.678,25678
850,1,2,31,14:54:10,20.496,20496
967,815,1,20,14:47:46,33:28.398,2008398
867,39,1,15,14:31:07,22.930,22930
862,3,1,13,15:26:17,21.113,21113
882,814,3,53,16:35:54,19.831,19831
847,813,5,61,16:53:19,31.701,31701
854,20,2,30,21:01:48,30.809,30809
982,825,3,3,20:13:11,25.509,25509
927,1,1,4,15:11:07,26.094,26094
861,1,3,41,18:22:31,26.338,26338
895,815,2,30,15:54:05,27.707,27707
914,813,4,40,16:45:34,25.981,25981
976,154,2,14,17:31:36,21.069,21069
850,67,2,36,15:04:03,20.954,20954
963,826,1,1,15:06:13,32.413,32413
850,17,1,14,14:26:23,20.440,20440
936,830,4,46,15:17:25,23.043,23043
906,154,2,46,15:10:53,23.856,23856
846,153,1,29,14:43:07,25.907,25907
902,813,3,40,19:13:51,34.249,34249
927,13,1,4,15:11:16,25.831,25831
977,826,1,1,14:04:23,33.607,33607
883,20,2,25,15:46:35,21.290,21290
882,817,3,38,16:10:28,20.362,20362
884,813,2,13,14:23:55,13.266,13266
961,830,1,13,14:22:46,24.610,24610
881,821,1,7,16:17:55,24.397,24397
967,822,4,38,16:18:52,24.994,24994
903,820,3,48,16:30:26,23.886,23886
860,814,2,33,17:55:58,24.579,24579
967,825,4,41,16:23:25,24.265,24265
861,37,2,16,17:33:35,38.887,38887
933,817,1,50,15:09:02,27.710,27710
869,1,3,47,15:08:33,18.877,18877
966,4,2,45,14:09:00,25.171,25171
870,154,1,19,14:34:22,22.151,22151
864,814,3,42,15:08:07,19.867,19867
944,834,2,41,14:59:12,26.706,26706
879,30,4,54,15:22:33,21.827,21827
842,13,3,38,17:10:28,22.893,22893
929,832,1,11,18:22:40,32.647,32647
863,4,3,37,16:06:29,23.207,23207
957,1,2,17,13:37:20,28.728,28728
890,807,3,40,15:04:00,16.512,16512
978,828,1,28,13:53:19,28.825,28825
901,4,2,27,16:53:03,24.222,24222
896,819,2,16,15:29:58,26.970,26970
864,17,2,17,14:29:54,24.864,24864
849,17,3,38,14:09:30,23.785,23785
977,832,1,40,14:50:18,21.659,21659
965,1,2,31,14:57:50,23.575,23575
843,813,3,40,16:14:36,27.620,27620
854,816,2,28,21:00:59,31.592,31592
980,839,1,10,14:22:35,23.364,23364
955,154,2,26,17:52:45,23.588,23588
