playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
mcdonco01,,,Colin,McDonald,,,,74,190,R,,78560,mcdonco01,2009,2011,,,C,1984,9,30,USA,CT,Hartford,,,,,,
strueto01,,,Todd,Strueby,,Todd Kenneth,,73,185,L,14472,5229,strueto01,1981,1983,,,L,1963,6,15,Canada,SK,Lanigan,,,,,,
prieske01,,,Ken,Priestlay,,Kenneth,,70,190,L,11320,4385,prieske01,1986,1991,,,C,1967,8,24,Canada,BC,Vancouver,,,,,,
saganro01,,,Rocky,Saganiuk,,Raymond,,68,185,R,14209,4732,saganro01,1978,1983,,,R,1957,10,15,Canada,AB,Myrnam,,,,,,
juckebi01,,,Bing,Juckes,,Winston Bryan,,70,165,L,13143,12105,juckebi01,1947,1949,,,L,1926,6,14,Canada,MB,Hamiota,1990,12,31,USA,MS,Tupelo
tichymi01,,,Milan,Tichy,,Milan,,75,198,L,11633,5398,tichymi01,1992,1995,,,D,1969,9,22,Czech Republic,,Plzen,,,,,,
,pagepi01c,,Pierre,Page,,Pierre,,,,,,54902,pagepi99c,,,,,,1948,4,30,Canada,QC,St-Hermas,,,,,,
leducbo01,leducbo01c,,Bob,Leduc,,Robert Joseph,,70,185,L,,3065,leducbo01,,,1972,1974,C/L,1944,5,24,Canada,ON,Sudbury,,,,,,
mcammde01,,,Dean,McAmmond,,Dean,,71,189,L,11051,3494,mcammde01,1991,2009,,,L,1973,6,15,Canada,AB,Grande Cache,,,,,,
mackabl01,,,Blair,MacKasey,,Blair David,,74,200,R,13464,7886,mackabl01,1976,1976,,,D,1955,12,13,Canada,ON,Hamilton,,,,,,
steenth01,,,Thomas,Steen,,Thomas,,71,190,L,11559,5161,steenth01,1981,1994,,,C,1960,6,8,Sweden,,Grums,,,,,,
stormji01,,,Jim,Storm,,James David,,74,200,L,11581,5213,stormji01,1993,1995,,,L,1971,2,5,USA,MI,Milford,,,,,,
mooremi01,,,Mike,Moore,,,,73,200,,,,mooremi01,2010,2010,,,D,1984,12,12,Canada,AB,Calgary,,,,,,
bakerbi02,,,Bill,Baker,,William,,,,,,,,,,,,G,,,,,,,,,,,,
jonesda01,,,David,Jones,,,,74,220,R,21174,72708,jonesda01,2007,2011,,,R,1984,8,10,Canada,ON,Guelph,,,,,,
laingqu01,,,Quintin,Laing,,,,74,175,L,14779,29161,laingqu01,2003,2009,,,L,1979,6,8,Canada,SK,Harris,,,,,,
boyesbr01,,,Brad,Boyes,,Bradley Keith,,73,197,R,19579,42331,boyesbr01,2003,2011,,,C,1982,4,17,Canada,ON,Mississauga,,,,,,
mikatja01,,,Jarmo,Mikatolo,,,,,,,,,mikatja01,,,1978,1978,,,,,,,,,,,,,
,,juckego01h,Gordon,Juckes,,Gordon W.,,,,,B197901,,,,,,,,1914,6,20,Canada,SK,Watrous,1994,10,5,,,
marripe01,,,Peter,Marrin,,Peter,,70,160,R,,3407,marripe01,,,1973,1978,C,1953,8,8,Canada,ON,Toronto,,,,,,
