playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
garrejo01,1973,1,MFS,WHA,40,2290,21,18,0,1,1,137,1414,7,372,4,2,,1,0,25,256
grayge01,1972,1,NYI,NHL,1,60,0,1,0,0,0,5,,,,,,,,,,
karlshe01,2010,1,CAL,NHL,17,838,4,5,6,4,0,36,391,,,,,,,,,
perrebo01,1958,1,DET,NHL,3,180,2,1,0,,1,9,,,,,,,,,,
vokouto01,2003,1,NAS,NHL,73,4221,34,29,10,9,3,178,1958,6,356,2,4,,0,1,12,197
tugnuro01,1997,1,OTT,NHL,42,2236,15,14,8,6,3,84,882,2,74,0,1,,0,0,6,25
giacoed01,1976,1,DET,NHL,33,1791,8,18,3,3,3,107,,,,,,,,,,
johnsch02,2009,1,NYR,NHL,5,281,1,2,1,1,0,11,135,,,,,,,,,
oneilmi01,1992,1,WIN,NHL,2,73,0,0,1,0,0,6,34,,,,,,,,,
graharo02,1976,1,HOU,WHA,39,2345,27,10,2,1,4,107,1082,9,561,4,5,,0,0,36,265
esposto01,1976,1,CHI,NHL,69,4067,25,36,8,5,2,234,,2,120,0,2,,1,0,6,
winklha01,1926,2,BOS,NHL,23,1445,12,9,2,,4,40,,8,520,2,2,4,,2,13,
halakja01,2008,1,MTL,NHL,34,1931,18,14,1,0,1,92,1077,1,20,0,0,,0,0,0,5
sprinje01,1924,1,HAM,NHL,1,2,0,0,0,,0,0,,,,,,,,,,
waiteji01,1994,1,CHI,NHL,2,119,1,1,0,0,0,5,51,,,,,,,,,
herrode01,1977,1,PIT,NHL,60,3534,20,25,15,4,0,210,,,,,,,,,,
cartely01,1971,1,CLF,NHL,15,721,4,7,0,1,0,50,,,,,,,,,,
toppaje01,1960,1,BOS,NHL,1,1,0,0,0,,0,0,,,,,,,,,,
rheauhe01,1925,1,MTL,NHL,31,1889,10,20,1,,0,92,,,,,,,,,,
hasekdo01,1993,1,BUF,NHL,58,3358,30,20,6,3,7,109,1552,7,484,3,4,,1,2,13,261
millegr01,1981,1,HAR,NHL,55,3201,11,30,12,5,0,229,,,,,,,,,,
wilsocl01,1913,1,TBS,NHA,2,16,0,0,0,,0,0,,,,,,,,,,
trefian01,1997,1,CHI,NHL,6,299,1,4,0,0,0,17,145,,,,,,,,,
essenbo01,1996,1,EDM,NHL,19,868,4,8,0,3,1,41,406,,,,,,,,,
caseyjo01,1989,1,MNS,NHL,61,3407,31,22,4,5,3,183,1757,7,415,3,4,,0,1,21,219
sauveph01,2003,1,COL,NHL,17,986,7,7,3,2,0,50,479,,,,,,,,,
larocmi01,1973,1,MTL,NHL,27,1431,15,8,2,2,0,69,,6,364,2,4,,3,0,18,
lehtoka01,2009,1,DAL,NHL,12,663,6,4,0,0,0,31,350,,,,,,,,,
norrija01,1973,1,EDO,WHA,53,2954,23,24,1,5,2,158,1546,3,111,0,2,,0,0,9,73
grantdo01,1976,1,STL,NHL,17,960,7,7,3,1,1,50,,,,,,,,,,
worthch01,1973,1,EDO,WHA,29,1452,11,12,1,1,1,92,866,3,146,1,1,,1,0,8,72
toskave01,2009,2,CAL,NHL,6,212,2,0,0,0,0,8,97,,,,,,,,,
broderi01,1973,1,QUN,WHA,30,1607,15,12,1,3,1,89,900,,,,,,,,,
rutlewa01,1969,1,LAK,NHL,20,960,2,12,1,0,0,68,,,,,,,,,,
mcleodo01,1974,1,VAB,WHA,72,4184,33,35,2,7,1,233,2109,,,,,,,,,
dubiewa01,2005,1,NYI,NHL,7,310,2,3,0,1,0,15,145,,,,,,,,,
drydeda01,1971,1,BUF,NHL,20,1026,3,9,5,0,0,68,,,,,,,,,,
drouije01,2008,1,EDM,NHL,10,540,4,3,0,0,0,30,302,,,,,,,,,
berthda01,1987,1,WIN,NHL,56,3010,22,19,7,0,2,176,1489,5,300,1,4,,0,0,25,154
wreggke01,1992,1,PIT,NHL,25,1368,13,7,2,2,0,78,692,,,,,,,,,
vernomi01,1983,1,CAL,NHL,1,11,0,1,0,0,0,4,6,,,,,,,,,
thompti01,1937,1,BOS,NHL,48,2970,30,11,7,,7,89,,3,212,0,3,,,0,6,
