raceid,driverid,stop,lap,time,duration,milliseconds
916,4,2,43,15:22:10,24.133,24133
883,815,3,39,16:10:45,21.319,21319
959,4,1,14,14:22:38,19.258,19258
856,811,1,13,15:27:10,21.163,21163
972,838,2,24,15:49:57,35.998,35998
954,825,1,39,14:56:12,23.162,23162
865,815,2,39,14:57:38,19.677,19677
847,816,2,23,13:43:32,30.497,30497
953,830,1,12,14:24:33,25.604,25604
927,832,1,14,15:30:50,25.126,25126
973,154,2,34,14:54:22,22.641,22641
903,826,2,31,15:59:08,23.628,23628
842,155,2,36,17:07:26,23.442,23442
940,826,1,8,14:17:26,23.316,23316
980,1,2,30,14:59:18,22.357,22357
885,154,2,62,15:58:00,39.980,39980
851,16,3,50,15:23:22,21.796,21796
937,8,1,11,14:28:44,22.578,22578
981,840,1,17,14:28:09,26.131,26131
887,13,2,16,13:32:21,24.680,24680
957,8,2,16,13:36:00,30.462,30462
911,822,2,28,14:58:29,23.176,23176
963,8,1,20,15:39:31,24.584,24584
861,807,2,15,17:30:50,23.549,23549
902,154,2,28,18:52:44,25.032,25032
851,815,2,24,14:43:49,20.570,20570
903,820,1,12,15:25:48,23.781,23781
930,1,1,13,14:23:49,24.586,24586
902,18,1,17,18:33:25,24.476,24476
942,831,5,42,15:29:13,35.546,35546
878,39,1,25,13:48:53,24.497,24497
911,817,1,11,14:25:27,22.913,22913
845,153,2,24,14:40:47,20.872,20872
979,828,2,63,15:36:20,24.097,24097
868,5,1,12,13:23:46,26.196,26196
893,1,1,15,20:32:41,29.032,29032
886,815,2,43,15:01:30,20.805,20805
858,18,2,36,18:07:45,20.301,20301
865,811,1,29,14:43:29,26.410,26410
939,834,2,36,21:17:38,32.036,32036
950,822,2,21,14:43:09,22.630,22630
872,819,1,18,14:31:32,24.039,24039
843,30,1,10,15:21:12,20.522,20522
845,813,4,53,15:25:26,22.077,22077
938,830,1,1,14:05:02,18.818,18818
961,839,1,32,14:52:20,25.539,25539
870,808,3,51,15:23:46,20.515,20515
945,828,1,15,17:31:20,22.838,22838
927,18,1,4,15:11:38,33.027,33027
850,808,2,46,15:19:54,20.572,20572
844,155,3,38,16:03:58,22.456,22456
877,20,2,37,18:15:02,19.918,19918
864,13,2,28,14:46:33,13.259,13259
955,815,1,16,17:33:39,20.614,20614
940,813,1,12,14:23:55,24.842,24842
877,4,1,28,17:58:45,19.368,19368
848,813,3,44,15:23:06,21.490,21490
897,3,1,10,17:21:41,21.653,21653
932,829,1,34,14:50:14,30.807,30807
863,818,1,10,15:20:50,22.763,22763
842,1,2,24,16:45:48,22.611,22611
884,1,4,50,15:20:35,19.457,19457
885,18,1,26,14:38:54,24.585,24585
891,821,1,19,14:41:20,22.761,22761
970,815,2,4,14:13:01,17.416,17416
945,831,3,44,18:24:25,22.086,22086
851,153,3,47,15:17:40,21.345,21345
