orderid,productid,unitprice,quantity,discount
10437,53,26.2,15,0.0
10804,28,45.6,24,0.0
10579,15,15.5,10,0.0
10417,38,210.8,50,0.0
10513,61,28.5,15,0.0
10998,75,7.75,30,0.0
10559,41,9.65,12,0.0
10897,29,123.79,80,0.0
10697,35,18.0,9,0.0
10966,56,38.0,12,0.0
10962,76,18.0,44,0.0
10342,36,15.2,40,0.0
10384,60,27.2,15,0.0
10510,75,7.75,36,0.0
10758,70,15.0,40,0.0
10257,77,10.4,15,0.0
10984,16,17.45,55,0.0
10248,11,14.0,12,0.0
10474,75,6.2,10,0.0
10403,48,10.2,70,0.0
10731,21,10.0,40,0.0
10876,64,33.25,20,0.0
10278,73,12.0,25,0.0
10400,49,16.0,30,0.0
10842,68,12.5,20,0.0
10565,64,33.25,18,0.0
10312,53,26.2,20,0.0
10600,54,7.45,4,0.0
10893,36,19.0,20,0.0
10515,60,34.0,84,0.0
10770,11,21.0,15,0.0
11077,77,13.0,2,0.0
10361,60,27.2,55,0.0
10380,30,20.7,18,0.0
11009,24,4.5,12,0.0
10625,14,23.25,3,0.0
10957,30,25.89,30,0.0
10706,59,55.0,8,0.0
10703,73,15.0,35,0.0
10459,7,24.0,16,0.0
10582,76,18.0,14,0.0
10794,14,23.25,15,0.0
10868,49,20.0,42,0.0
10505,62,49.3,3,0.0
10283,60,27.2,35,0.0
10828,20,81.0,5,0.0
11050,76,18.0,50,0.0
10575,59,55.0,12,0.0
10562,33,2.5,20,0.0
10979,24,4.5,80,0.0
10440,2,15.2,45,0.0
10302,43,36.8,12,0.0
10465,24,3.6,25,0.0
10308,70,12.0,5,0.0
11034,44,19.45,12,0.0
10314,58,10.6,30,0.0
10986,77,13.0,15,0.0
10297,72,27.8,20,0.0
10271,33,2.0,24,0.0
10987,7,30.0,60,0.0
10670,75,7.75,25,0.0
10385,68,10.0,8,0.0
10440,16,13.9,49,0.0
10471,7,24.0,30,0.0
10439,74,8.0,30,0.0
10952,6,25.0,16,0.0
10621,19,9.2,5,0.0
10803,59,55.0,15,0.0
10974,63,43.9,10,0.0
10367,54,5.9,18,0.0
10636,4,22.0,25,0.0
10281,24,3.6,6,0.0
10431,17,31.2,50,0.0
10465,45,7.6,30,0.0
11008,28,45.6,70,0.0
11064,55,24.0,4,0.0
10751,26,31.23,12,0.0
10372,72,27.8,42,0.0
10504,2,19.0,12,0.0
10716,51,53.0,7,0.0
