team_id,team_name
1107,Альбани (Нью-Йорк)
1110,Американский университет
1112,Аризона
1113,Аризона Стейт
1124,Бейлор
1140,БЮУ
1142,Калифорнийский политехнический университет в Сан-Луисиобиспо
1153,Цинциннати
1157,Прибрежный автомобиль
1160,Кольорадо
1163,Коннектикут
1166,Крештадтон
1173,Дейтон
1174,Делавэр
1181,Дюк
1184,Кентукки
1196,Флорида
1203,Г. Вашингтон
1211,Гонзага
1217,Харвард
1234,Айова
1235,Айова Стейт
1242,Канзас
1243,Канзас Сти
1246,Кентукки
1257,Луизвилл
1269,Массачусетс
1272,Мемфис
1273,Мерцер
