statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
3576,3576,1999-08-13T00:00:00,1999-09-02T00:00:00,15381.0,
3636,3636,1999-08-13T00:00:00,1999-09-02T00:00:00,5832.0,
3896,3896,1999-08-13T00:00:00,1999-09-02T00:00:00,8077.0,
4180,4180,1999-08-13T00:00:00,1999-09-02T00:00:00,6951.0,
4921,4921,1999-08-13T00:00:00,1999-09-02T00:00:00,3901.0,
6279,6279,1999-08-13T00:00:00,1999-09-02T00:00:00,9286.0,
6448,6448,1999-08-13T00:00:00,1999-09-02T00:00:00,13260.0,
6517,6517,1999-08-13T00:00:00,1999-09-02T00:00:00,17072.0,
6651,6651,1999-08-13T00:00:00,1999-09-02T00:00:00,27622.0,
6733,6733,1999-08-13T00:00:00,1999-09-02T00:00:00,15491.0,
6984,6984,1999-08-13T00:00:00,1999-09-02T00:00:00,10909.0,
7153,7153,1999-08-13T00:00:00,1999-09-02T00:00:00,22052.0,
7222,7222,1999-08-13T00:00:00,1999-09-02T00:00:00,23469.0,
7640,7640,1999-08-13T00:00:00,1999-09-02T00:00:00,16070.0,
7882,7882,1999-08-13T00:00:00,1999-09-02T00:00:00,25387.0,
7969,7969,1999-08-13T00:00:00,1999-09-02T00:00:00,33080.0,
8062,8062,1999-08-13T00:00:00,1999-09-02T00:00:00,11895.0,
8193,8193,1999-08-13T00:00:00,1999-09-02T00:00:00,31271.0,
8310,8310,1999-08-13T00:00:00,1999-09-02T00:00:00,17657.0,
8505,8505,1999-08-13T00:00:00,1999-09-02T00:00:00,17845.0,
8588,8588,1999-08-13T00:00:00,1999-09-02T00:00:00,30934.0,
8676,8676,1999-08-13T00:00:00,1999-09-02T00:00:00,28251.0,
8773,8773,1999-08-13T00:00:00,1999-09-02T00:00:00,24161.0,
8880,8880,1999-08-13T00:00:00,1999-09-02T00:00:00,18372.0,
9013,9013,1999-08-13T00:00:00,1999-09-02T00:00:00,22900.0,
9084,9084,1999-08-13T00:00:00,1999-09-02T00:00:00,39843.0,
9224,9224,1999-08-13T00:00:00,1999-09-02T00:00:00,26799.0,
9230,9230,1999-08-13T00:00:00,1999-09-02T00:00:00,21025.0,
9246,9246,1999-08-13T00:00:00,1999-09-02T00:00:00,32381.0,
9299,9299,1999-08-13T00:00:00,1999-09-02T00:00:00,21677.0,
9335,9335,1999-08-13T00:00:00,1999-09-02T00:00:00,48123.0,
9477,9477,1999-08-13T00:00:00,1999-09-02T00:00:00,20930.0,
9572,9572,1999-08-13T00:00:00,1999-09-02T00:00:00,29444.0,
9606,9606,1999-08-13T00:00:00,1999-09-02T00:00:00,71088.0,
9645,9645,1999-08-13T00:00:00,1999-09-02T00:00:00,33095.0,
9663,9663,1999-08-13T00:00:00,1999-09-02T00:00:00,40109.0,
9794,9794,1999-08-13T00:00:00,1999-09-02T00:00:00,43521.0,
9795,9795,1999-08-13T00:00:00,1999-09-02T00:00:00,37125.0,
9819,9819,1999-08-13T00:00:00,1999-09-02T00:00:00,49141.0,
