payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1118,2497,1999-09-02T00:00:00,634.0,0,
6573,8254,1999-09-02T00:00:00,6053.0,0,
577,1705,1999-09-02T00:00:00,4835.0,0,
8162,9843,1999-09-02T00:00:00,26774.0,0,
15234,9680,1999-10-03T00:00:00,22365.0,0,
3009,4646,1999-09-02T00:00:00,12764.0,0,
12594,7005,1999-10-03T00:00:00,11194.0,0,
6027,7708,1999-09-02T00:00:00,17855.0,0,
15130,9576,1999-10-03T00:00:00,17848.0,0,
5205,6883,1999-09-02T00:00:00,19069.0,0,
9836,3777,1999-10-03T00:00:00,12044.0,0,
13699,8138,1999-10-03T00:00:00,10135.0,0,
12475,6882,1999-10-03T00:00:00,11002.0,0,
3796,5459,1999-09-02T00:00:00,10445.0,0,
15059,9505,1999-10-03T00:00:00,14765.0,0,
14810,9256,1999-10-03T00:00:00,17453.0,0,
10720,4925,1999-10-03T00:00:00,8897.0,0,
2226,3813,1999-09-02T00:00:00,8855.0,0,
652,1833,1999-09-02T00:00:00,1514.0,0,
11397,5719,1999-10-03T00:00:00,5775.0,0,
13457,7893,1999-10-03T00:00:00,7881.0,0,
8030,9711,1999-09-02T00:00:00,33114.0,0,
11609,5956,1999-10-03T00:00:00,499.0,0,
6339,8020,1999-09-02T00:00:00,35334.0,0,
12453,6860,1999-10-03T00:00:00,1263.0,0,
15233,9679,1999-10-03T00:00:00,16417.0,0,
10445,4599,1999-10-03T00:00:00,5131.0,0,
6109,7790,1999-09-02T00:00:00,26042.0,0,
10314,4428,1999-10-03T00:00:00,2581.0,0,
2372,3972,1999-09-02T00:00:00,6701.0,0,
10859,5084,1999-10-03T00:00:00,17522.0,0,
286,1144,1999-09-02T00:00:00,1110.0,0,
10820,5039,1999-10-03T00:00:00,2988.0,0,
7712,9393,1999-09-02T00:00:00,50988.0,0,
9508,3299,1999-10-03T00:00:00,8035.0,0,
3129,4772,1999-09-02T00:00:00,10631.0,0,
11996,6371,1999-10-03T00:00:00,4408.0,0,
13970,8412,1999-10-03T00:00:00,13208.0,0,
13497,7934,1999-10-03T00:00:00,12250.0,0,
7253,8934,1999-09-02T00:00:00,29380.0,0,
12935,7362,1999-10-03T00:00:00,15783.0,0,
9247,2890,1999-10-03T00:00:00,4180.0,0,
1608,3118,1999-09-02T00:00:00,3354.0,0,
15416,9862,1999-10-03T00:00:00,21280.0,0,
15171,9617,1999-10-03T00:00:00,28313.0,0,
4087,5755,1999-09-02T00:00:00,5620.0,0,
3792,5454,1999-09-02T00:00:00,4433.0,0,
14410,8854,1999-10-03T00:00:00,28854.0,0,
5912,7592,1999-09-02T00:00:00,30884.0,0,
857,2136,1999-09-02T00:00:00,1320.0,0,
10721,4926,1999-10-03T00:00:00,3728.0,0,
3316,4961,1999-09-02T00:00:00,6804.0,0,
9259,2913,1999-10-03T00:00:00,6974.0,0,
3682,5340,1999-09-02T00:00:00,11737.0,0,
3345,4992,1999-09-02T00:00:00,20567.0,0,
11353,5664,1999-10-03T00:00:00,4490.0,0,
8702,1828,1999-10-03T00:00:00,1675.0,0,
1023,2370,1999-09-02T00:00:00,4765.0,0,
11684,6038,1999-10-03T00:00:00,8623.0,0,
475,1531,1999-09-02T00:00:00,2637.0,0,
4623,6299,1999-09-02T00:00:00,11350.0,0,
12848,7271,1999-10-03T00:00:00,2989.0,0,
96,659,1999-09-02T00:00:00,4552.0,0,
3067,4707,1999-09-02T00:00:00,6893.0,0,
1292,2729,1999-09-02T00:00:00,12513.0,0,
