corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
179,Corp. Humble Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
290,Corp. Imperial TransitCorp., , ,,,,,2004-10-12T10:41:26,1,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
349,Corp. Expert Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
188,Corp. Imperial RestaurantsCo., , ,,,,,2004-10-12T10:41:26,3,
253,Corp. Famous MachineryCorp., , ,,,,,2004-10-12T10:41:26,7,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
399,Corp. Just Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,8,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
269,Corp. Giant Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,2,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
351,Corp. Famous Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
356,Corp. Famous PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
396,Corp. Just PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
443,Corp. Expert MachineryAg., , ,,,,,2004-10-12T10:41:26,2,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
472,Corp. Humble LightingAg., , ,,,,,2004-10-12T10:41:26,4,
97,Corp. Just QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
466,Corp. Giant PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
310,Corp. Apex TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
22,Corp. Computer LightingInc., , ,,,,,2004-10-12T10:41:26,1,
235,Corp. Driven OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
101,Corp. Apex Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
131,Corp. Driven Key StonesCo., , ,,,,,2004-10-12T10:41:26,8,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
421,Corp. Computer Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
2,Corp. Apex LightingInc., , ,,,,,2004-10-12T10:41:26,8,
322,Corp. Computer LightingLtd., , ,,,,,2004-10-12T10:41:26,6,
191,Corp. Just Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
17,Corp. Boston QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
220,Corp. Boston TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
229,Corp. Computer Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,8,
274,Corp. Humble NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
32,Corp. Driven LightingInc., , ,,,,,2004-10-12T10:41:26,1,
415,Corp. Boston OperaAg., , ,,,,,2004-10-12T10:41:26,2,
255,Corp. Famous OperaCorp., , ,,,,,2004-10-12T10:41:26,2,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
258,Corp. Famous RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,6,
156,Corp. Famous PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
142,Corp. Expert LightingCo., , ,,,,,2004-10-12T10:41:26,2,
489,Corp. Imperial Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
409,Corp. Apex Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
102,Corp. Apex LightingCo., , ,,,,,2004-10-12T10:41:26,5,
398,Corp. Just RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,3,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
203,Corp. Apex MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
182,Corp. Imperial LightingCo., , ,,,,,2004-10-12T10:41:26,4,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
199,Corp. Just Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
31,Corp. Driven Key StonesInc., , ,,,,,2004-10-12T10:41:26,1,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
318,Corp. Boston RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,4,
