charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1838365,4417,435,4,1999-06-20T10:46:34,4865.0,4417,
1430841,8594,472,3,1999-06-19T10:45:59,3093.0,8594,
1775394,7030,414,9,1999-08-15T10:49:25,2050.0,17030,
25417,8135,485,9,1999-08-28T10:45:34,1434.0,18135,
825113,7257,295,4,1999-08-04T10:45:32,2865.0,7257,
1107421,8078,489,8,1999-09-09T10:44:10,4054.0,18078,
3094,5749,443,10,1999-06-29T10:43:51,1252.0,5749,
1767350,8229,478,8,1999-09-06T10:48:47,2954.0,18229,
1361276,8701,452,5,1999-07-16T10:48:19,2305.0,8701,
960413,7145,488,6,1999-10-02T10:48:15,3831.0,27145,
949385,4869,495,7,1999-10-11T10:47:25,1983.0,24869,
783372,5302,485,9,1999-07-30T10:50:02,1912.0,5302,
839715,5121,411,5,1999-08-17T10:46:40,863.0,15121,
66632,8128,500,6,1999-09-03T10:48:44,4186.0,18128,
1825561,9517,336,6,1999-09-28T10:45:34,4826.0,29517,
1982611,9104,482,5,1999-07-21T10:49:59,2992.0,9104,
1243815,4342,429,3,1999-07-10T10:46:59,970.0,4342,
1593479,5283,274,4,1999-09-12T10:50:50,4255.0,15283,
1078968,7546,202,5,1999-09-08T10:49:42,4478.0,17546,
8143,2572,500,3,1999-07-31T10:44:14,366.0,2572,
1751190,9943,142,7,1999-07-10T10:47:33,4842.0,9943,
1392440,9506,475,4,1999-06-21T10:50:45,625.0,9506,
41771,7931,495,9,1999-07-14T10:46:50,540.0,7931,
1947543,9800,370,5,1999-09-25T10:47:16,4376.0,29800,
1324134,1659,474,10,1999-07-19T10:45:28,2587.0,1659,
594534,4093,454,7,1999-06-29T10:50:55,3970.0,4093,
1567585,9318,500,6,1999-08-19T10:48:49,132.0,19318,
1705215,9582,494,4,1999-06-27T10:44:01,2489.0,9582,
28633,2948,493,5,1999-07-03T10:45:49,1298.0,2948,
99450,1762,490,7,1999-07-06T10:51:17,3919.0,1762,
552508,9764,473,10,1999-07-29T10:47:40,4460.0,9764,
1889286,7591,478,2,1999-07-15T10:50:30,602.0,7591,
1796198,5965,491,2,1999-07-03T10:51:03,2866.0,5965,
1090967,8470,361,6,1999-09-11T10:50:38,1675.0,18470,
22608,9987,454,7,1999-08-02T10:45:19,4468.0,9987,
989014,2933,472,3,1999-07-15T10:50:29,4575.0,2933,
609844,9177,497,10,1999-08-04T10:44:21,253.0,9177,
1486324,8576,498,9,1999-07-07T10:50:16,4403.0,8576,
66680,8236,488,2,1999-08-02T10:48:44,3076.0,8236,
