corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
202,Corp. Apex LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
412,Corp. Boston LightingAg., , ,,,,,2004-10-12T10:41:26,3,
454,Corp. Famous NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
163,Corp. Giant MachineryCo., , ,,,,,2004-10-12T10:41:26,6,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
413,Corp. Boston MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
77,Corp. Humble QuestsInc., , ,,,,,2004-10-12T10:41:26,8,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
185,Corp. Imperial OperaCo., , ,,,,,2004-10-12T10:41:26,2,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
4,Corp. Apex NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
265,Corp. Giant OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
388,Corp. Imperial RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,5,
187,Corp. Imperial QuestsCo., , ,,,,,2004-10-12T10:41:26,2,
228,Corp. Computer RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
24,Corp. Computer NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
285,Corp. Imperial OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
62,Corp. Giant LightingInc., , ,,,,,2004-10-12T10:41:26,2,
146,Corp. Expert PetroleumCo., , ,,,,,2004-10-12T10:41:26,5,
