city_id,city,country_id,last_update
2,Абха,82,2006-02-15 03:45:25
8,Адони,44,2006-02-15 03:45:25
9,Ахмаднагар,44,2006-02-15 03:45:25
12,Аль-Айн,101,2006-02-15 03:45:25
14,Манама,11,2006-02-15 03:45:25
19,Аллье́нда,60,2006-02-15 03:45:25
21,Авлорада,15,2006-02-15 03:45:25
27,Антофагаст,22,2006-02-15 03:45:25
31,Арак,46,2006-02-15 03:45:25
32,Арекибо,77,2006-02-15 03:45:25
33,Арлингтон,103,2006-02-15 03:45:25
36,Ашкелон,48,2006-02-15 03:45:25
37,Асунин,73,2006-02-15 03:45:25
38,Афины,39,2006-02-15 03:45:25
40,Альтикско,60,2006-02-15 03:45:25
49,Балаиха,80,2006-02-15 03:45:25
51,Балургахат,44,2006-02-15 03:45:25
53,Бандар-Сери-Бегаван,16,2006-02-15 03:45:25
62,Баюган,75,2006-02-15 03:45:25
64,Бейра,63,2006-02-15 03:45:25
65,Белвю,103,2006-02-15 03:45:25
70,Бергамо,49,2006-02-15 03:45:25
73,Бхованагар,44,2006-02-15 03:45:25
74,Бхилвара,44,2006-02-15 03:45:25
77,Бхусавал,44,2006-02-15 03:45:25
80,Биньчжоу,23,2006-02-15 03:45:25
82,Бислиг,75,2006-02-15 03:45:25
83,Блуменау,15,2006-02-15 03:45:25
84,Буа-Виста,15,2006-02-15 03:45:25
85,Боксбург,85,2006-02-15 03:45:25
86,Ботошани,78,2006-02-15 03:45:25
88,Брэдфорд,102,2006-02-15 03:45:25
93,Бриндизи,49,2006-02-15 03:45:25
101,Кейп-Коррал,103,2006-02-15 03:45:25
103,Кармен,60,2006-02-15 03:45:25
104,КаВите,75,2006-02-15 03:45:25
111,Шарлотта Амалиэ,106,2006-02-15 03:45:25
117,Цянджур,45,2006-02-15 03:45:25
120,Citрусные высоты,103,2006-02-15 03:45:25
128,Кордоба,6,2006-02-15 03:45:25
150,Дзерзинский,80,2006-02-15 03:45:25
154,Форт,60,2006-02-15 03:45:25
155,Эль-Монте,103,2006-02-15 03:45:25
162,Эсфахан,46,2006-02-15 03:45:25
166,Эчжоу,23,2006-02-15 03:45:25
169,Фирозабад,44,2006-02-15 03:45:25
170,Флоренция,24,2006-02-15 03:45:25
173,Фунафути,99,2006-02-15 03:45:25
