statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
978,978,1999-08-13T00:00:00,1999-09-02T00:00:00,6227.0,
1050,1050,1999-08-13T00:00:00,1999-09-02T00:00:00,8878.0,
1957,1957,1999-08-13T00:00:00,1999-09-02T00:00:00,6066.0,
2046,2046,1999-08-13T00:00:00,1999-09-02T00:00:00,9023.0,
3652,3652,1999-08-13T00:00:00,1999-09-02T00:00:00,7290.0,
4459,4459,1999-08-13T00:00:00,1999-09-02T00:00:00,4304.0,
4489,4489,1999-08-13T00:00:00,1999-09-02T00:00:00,7795.0,
4832,4832,1999-08-13T00:00:00,1999-09-02T00:00:00,11440.0,
5050,5050,1999-08-13T00:00:00,1999-09-02T00:00:00,17312.0,
5170,5170,1999-08-13T00:00:00,1999-09-02T00:00:00,13365.0,
5204,5204,1999-08-13T00:00:00,1999-09-02T00:00:00,8972.0,
5246,5246,1999-08-13T00:00:00,1999-09-02T00:00:00,16359.0,
5454,5454,1999-08-13T00:00:00,1999-09-02T00:00:00,4433.0,
5468,5468,1999-08-13T00:00:00,1999-09-02T00:00:00,9050.0,
5726,5726,1999-08-13T00:00:00,1999-09-02T00:00:00,8357.0,
5737,5737,1999-08-13T00:00:00,1999-09-02T00:00:00,8856.0,
6238,6238,1999-08-13T00:00:00,1999-09-02T00:00:00,11890.0,
6244,6244,1999-08-13T00:00:00,1999-09-02T00:00:00,4065.0,
6256,6256,1999-08-13T00:00:00,1999-09-02T00:00:00,22634.0,
6350,6350,1999-08-13T00:00:00,1999-09-02T00:00:00,16915.0,
6430,6430,1999-08-13T00:00:00,1999-09-02T00:00:00,15457.0,
6799,6799,1999-08-13T00:00:00,1999-09-02T00:00:00,23361.0,
6901,6901,1999-08-13T00:00:00,1999-09-02T00:00:00,16610.0,
7008,7008,1999-08-13T00:00:00,1999-09-02T00:00:00,24437.0,
7174,7174,1999-08-13T00:00:00,1999-09-02T00:00:00,24717.0,
7595,7595,1999-08-13T00:00:00,1999-09-02T00:00:00,11516.0,
7606,7606,1999-08-13T00:00:00,1999-09-02T00:00:00,22744.0,
7663,7663,1999-08-13T00:00:00,1999-09-02T00:00:00,13758.0,
7686,7686,1999-08-13T00:00:00,1999-09-02T00:00:00,12992.0,
7983,7983,1999-08-13T00:00:00,1999-09-02T00:00:00,12865.0,
8109,8109,1999-08-13T00:00:00,1999-09-02T00:00:00,13900.0,
8182,8182,1999-08-13T00:00:00,1999-09-02T00:00:00,27878.0,
8196,8196,1999-08-13T00:00:00,1999-09-02T00:00:00,31027.0,
