corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
68,Corp. Giant RestaurantsInc., , ,,,,,2004-10-12T10:41:26,7,
126,Corp. Computer PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
145,Corp. Expert OperaCo., , ,,,,,2004-10-12T10:41:26,2,
165,Corp. Giant OperaCo., , ,,,,,2004-10-12T10:41:26,1,
167,Corp. Giant QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
184,Corp. Imperial NeedleworkCo., , ,,,,,2004-10-12T10:41:26,8,
226,Corp. Computer PetroleumCorp., , ,,,,,2004-10-12T10:41:26,3,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
335,Corp. Driven OperaLtd., , ,,,,,2004-10-12T10:41:26,4,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
416,Corp. Boston PetroleumAg., , ,,,,,2004-10-12T10:41:26,7,
418,Corp. Boston RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
424,Corp. Computer NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
455,Corp. Famous OperaAg., , ,,,,,2004-10-12T10:41:26,3,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
60,Corp. Famous TransitInc., , ,,,,,2004-10-12T10:41:26,4,
215,Corp. Boston OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
290,Corp. Imperial TransitCorp., , ,,,,,2004-10-12T10:41:26,1,
313,Corp. Boston MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
396,Corp. Just PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
97,Corp. Just QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
316,Corp. Boston PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
336,Corp. Driven PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
