payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
4254,5925,1999-09-02T00:00:00,10238.0,0,
2468,4073,1999-09-02T00:00:00,4638.0,0,
7672,9353,1999-09-02T00:00:00,38265.0,0,
11075,5342,1999-10-03T00:00:00,9727.0,0,
8526,1321,1999-10-03T00:00:00,3665.0,0,
3275,4920,1999-09-02T00:00:00,8067.0,0,
7239,8920,1999-09-02T00:00:00,24358.0,0,
12241,6639,1999-10-03T00:00:00,4667.0,0,
9236,2875,1999-10-03T00:00:00,3682.0,0,
1155,2549,1999-09-02T00:00:00,1047.0,0,
8298,9979,1999-09-02T00:00:00,78698.0,0,
7308,8989,1999-09-02T00:00:00,29958.0,0,
9159,2755,1999-10-03T00:00:00,3323.0,0,
6180,7861,1999-09-02T00:00:00,18680.0,0,
8908,2267,1999-10-03T00:00:00,1374.0,0,
13302,7736,1999-10-03T00:00:00,3703.0,0,
8993,2445,1999-10-03T00:00:00,3924.0,0,
13555,7993,1999-10-03T00:00:00,16192.0,0,
9576,3396,1999-10-03T00:00:00,6889.0,0,
10612,4805,1999-10-03T00:00:00,232.0,0,
3185,4828,1999-09-02T00:00:00,7369.0,0,
6742,8423,1999-09-02T00:00:00,13760.0,0,
14890,9336,1999-10-03T00:00:00,24650.0,0,
4314,5986,1999-09-02T00:00:00,6939.0,0,
15228,9674,1999-10-03T00:00:00,25034.0,0,
3155,4798,1999-09-02T00:00:00,10958.0,0,
13656,8095,1999-10-03T00:00:00,12515.0,0,
12123,6511,1999-10-03T00:00:00,10215.0,0,
10637,4834,1999-10-03T00:00:00,1521.0,0,
888,2181,1999-09-02T00:00:00,8938.0,0,
7624,9305,1999-09-02T00:00:00,33366.0,0,
9692,3573,1999-10-03T00:00:00,5564.0,0,
11203,5492,1999-10-03T00:00:00,5157.0,0,
14677,9123,1999-10-03T00:00:00,13213.0,0,
9175,2778,1999-10-03T00:00:00,4848.0,0,
7963,9644,1999-09-02T00:00:00,34195.0,0,
1330,2773,1999-09-02T00:00:00,3238.0,0,
13839,8280,1999-10-03T00:00:00,10850.0,0,
11180,5463,1999-10-03T00:00:00,1681.0,0,
12079,6462,1999-10-03T00:00:00,3660.0,0,
8042,9723,1999-09-02T00:00:00,53483.0,0,
14346,8790,1999-10-03T00:00:00,8709.0,0,
4309,5981,1999-09-02T00:00:00,5887.0,0,
13115,7546,1999-10-03T00:00:00,12986.0,0,
13422,7858,1999-10-03T00:00:00,11572.0,0,
6901,8582,1999-09-02T00:00:00,25731.0,0,
1833,3377,1999-09-02T00:00:00,2018.0,0,
780,2030,1999-09-02T00:00:00,6364.0,0,
8068,9749,1999-09-02T00:00:00,47460.0,0,
4203,5874,1999-09-02T00:00:00,11163.0,0,
14022,8465,1999-10-03T00:00:00,9126.0,0,
2668,4287,1999-09-02T00:00:00,4456.0,0,
6909,8590,1999-09-02T00:00:00,29911.0,0,
4882,6559,1999-09-02T00:00:00,6678.0,0,
6006,7687,1999-09-02T00:00:00,1056.0,0,
11759,6119,1999-10-03T00:00:00,7400.0,0,
13500,7937,1999-10-03T00:00:00,5110.0,0,
5988,7669,1999-09-02T00:00:00,13564.0,0,
1962,3521,1999-09-02T00:00:00,4858.0,0,
5030,6708,1999-09-02T00:00:00,7176.0,0,
14179,8622,1999-10-03T00:00:00,20516.0,0,
5351,7030,1999-09-02T00:00:00,3699.0,0,
11880,6249,1999-10-03T00:00:00,5311.0,0,
14267,8711,1999-10-03T00:00:00,5759.0,0,
8188,9869,1999-09-02T00:00:00,38637.0,0,
10443,4597,1999-10-03T00:00:00,2446.0,0,
13971,8413,1999-10-03T00:00:00,11790.0,0,
14935,9381,1999-10-03T00:00:00,20941.0,0,
7676,9357,1999-09-02T00:00:00,44728.0,0,
3902,5568,1999-09-02T00:00:00,8728.0,0,
1318,2760,1999-09-02T00:00:00,4033.0,0,
7810,9491,1999-09-02T00:00:00,24726.0,0,
12066,6449,1999-10-03T00:00:00,4157.0,0,
9173,2776,1999-10-03T00:00:00,11981.0,0,
13344,7780,1999-10-03T00:00:00,8879.0,0,
5423,7102,1999-09-02T00:00:00,9923.0,0,
13550,7987,1999-10-03T00:00:00,17599.0,0,
3268,4913,1999-09-02T00:00:00,5864.0,0,
14326,8770,1999-10-03T00:00:00,14769.0,0,
2225,3812,1999-09-02T00:00:00,17464.0,0,
6322,8003,1999-09-02T00:00:00,30623.0,0,
12515,6924,1999-10-03T00:00:00,8408.0,0,
8786,2016,1999-10-03T00:00:00,2539.0,0,
13547,7984,1999-10-03T00:00:00,5025.0,0,
882,2175,1999-09-02T00:00:00,3230.0,0,
531,1634,1999-09-02T00:00:00,5517.0,0,
