statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1766,1766,1999-08-13T00:00:00,1999-09-02T00:00:00,4239.0,
1968,1968,1999-08-13T00:00:00,1999-09-02T00:00:00,5107.0,
2061,2061,1999-08-13T00:00:00,1999-09-02T00:00:00,2727.0,
3756,3756,1999-08-13T00:00:00,1999-09-02T00:00:00,9371.0,
5124,5124,1999-08-13T00:00:00,1999-09-02T00:00:00,3078.0,
5313,5313,1999-08-13T00:00:00,1999-09-02T00:00:00,7149.0,
5445,5445,1999-08-13T00:00:00,1999-09-02T00:00:00,10077.0,
5738,5738,1999-08-13T00:00:00,1999-09-02T00:00:00,11424.0,
6021,6021,1999-08-13T00:00:00,1999-09-02T00:00:00,17564.0,
6376,6376,1999-08-13T00:00:00,1999-09-02T00:00:00,21464.0,
6393,6393,1999-08-13T00:00:00,1999-09-02T00:00:00,13005.0,
6419,6419,1999-08-13T00:00:00,1999-09-02T00:00:00,3750.0,
6453,6453,1999-08-13T00:00:00,1999-09-02T00:00:00,17573.0,
6588,6588,1999-08-13T00:00:00,1999-09-02T00:00:00,17530.0,
6837,6837,1999-08-13T00:00:00,1999-09-02T00:00:00,26773.0,
6906,6906,1999-08-13T00:00:00,1999-09-02T00:00:00,7072.0,
7663,7663,1999-08-13T00:00:00,1999-09-02T00:00:00,13758.0,
7906,7906,1999-08-13T00:00:00,1999-09-02T00:00:00,15073.0,
8266,8266,1999-08-13T00:00:00,1999-09-02T00:00:00,19756.0,
8286,8286,1999-08-13T00:00:00,1999-09-02T00:00:00,22023.0,
8308,8308,1999-08-13T00:00:00,1999-09-02T00:00:00,17043.0,
8708,8708,1999-08-13T00:00:00,1999-09-02T00:00:00,38135.0,
8783,8783,1999-08-13T00:00:00,1999-09-02T00:00:00,27028.0,
8913,8913,1999-08-13T00:00:00,1999-09-02T00:00:00,26272.0,
8937,8937,1999-08-13T00:00:00,1999-09-02T00:00:00,33490.0,
9042,9042,1999-08-13T00:00:00,1999-09-02T00:00:00,39275.0,
9047,9047,1999-08-13T00:00:00,1999-09-02T00:00:00,31133.0,
9064,9064,1999-08-13T00:00:00,1999-09-02T00:00:00,38028.0,
9161,9161,1999-08-13T00:00:00,1999-09-02T00:00:00,25558.0,
9196,9196,1999-08-13T00:00:00,1999-09-02T00:00:00,44628.0,
9375,9375,1999-08-13T00:00:00,1999-09-02T00:00:00,53179.0,
