charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
782429,9161,465,4,1999-07-31T10:49:58,4724.0,9161,
1344638,1968,457,9,1999-08-11T10:47:03,661.0,1968,
1235675,7832,500,10,1999-09-16T10:46:22,3012.0,27832,
55236,5313,375,10,1999-06-17T10:47:52,2180.0,5313,
922808,8708,484,2,1999-06-16T10:45:20,1560.0,8708,
820719,8260,472,3,1999-09-25T10:45:11,455.0,28260,
1689300,9594,474,2,1999-09-26T10:50:30,2875.0,29594,
803532,6953,403,8,1999-09-16T10:43:53,220.0,26953,
1169740,9196,492,3,1999-07-28T10:48:59,1153.0,9196,
605573,9042,488,8,1999-07-27T10:44:02,1006.0,9042,
1473227,8783,467,2,1999-06-28T10:49:15,4251.0,8783,
1746827,5723,285,3,1999-09-26T10:47:13,886.0,25723,
1205472,8308,483,7,1999-06-21T10:44:02,4407.0,8308,
1072443,5124,496,3,1999-07-08T10:49:12,1697.0,5124,
1659694,8772,493,7,1999-09-10T10:48:11,514.0,18772,
1527975,8566,360,6,1999-09-12T10:45:45,1961.0,18566,
861595,9986,488,9,1999-09-03T10:48:20,2685.0,19986,
1958126,9715,311,6,1999-08-31T10:48:05,2307.0,19715,
612926,3813,341,10,1999-08-17T10:44:35,1554.0,13813,
1707326,6021,428,7,1999-06-25T10:44:10,2645.0,6021,
1929696,8286,426,8,1999-07-06T10:45:53,2873.0,8286,
1977658,2611,419,6,1999-10-13T10:49:36,4233.0,0,
1785815,5738,394,6,1999-07-20T10:50:14,2449.0,5738,
1824625,9375,203,3,1999-06-17T10:45:30,2135.0,9375,
530125,9692,473,8,1999-09-28T10:45:55,2675.0,29692,
1865763,7194,492,4,1999-10-06T10:48:40,1689.0,27194,
1100328,785,416,3,1999-09-12T10:43:39,174.0,10785,
1590762,6577,216,3,1999-09-29T10:50:37,2922.0,26577,
624635,8109,427,4,1999-10-08T10:45:30,4823.0,28109,
898235,4920,495,2,1999-09-19T10:51:12,4667.0,24920,
1739621,6376,465,2,1999-08-01T10:46:40,950.0,6376,
89348,7300,499,9,1999-09-25T10:50:30,1245.0,27300,
1771399,2061,448,5,1999-06-29T10:49:07,767.0,2061,
1403054,9484,455,8,1999-08-25T10:43:51,4425.0,19484,
914581,3241,500,6,1999-09-04T10:44:42,3135.0,13241,
1967275,9627,500,3,1999-07-27T10:48:47,4287.0,9627,
1693675,8913,495,2,1999-08-02T10:50:51,4070.0,8913,
1980951,9183,335,2,1999-09-14T10:49:51,4957.0,29183,
1977043,9428,498,5,1999-08-31T10:49:33,558.0,19428,
1782912,9607,498,4,1999-07-11T10:50:00,2361.0,9607,
1761689,8266,488,10,1999-07-30T10:48:21,3582.0,8266,
741924,7093,498,5,1999-09-18T10:46:51,2711.0,27093,
1772496,9941,460,10,1999-06-26T10:49:12,17.0,9941,
1566190,9149,492,7,1999-09-02T10:48:42,3890.0,19149,
14060,9064,285,2,1999-07-16T10:44:40,3665.0,9064,
1454405,9217,468,7,1999-10-02T10:47:48,1219.0,29217,
500522,4975,396,9,1999-08-14T10:43:40,1868.0,14975,
1689978,9990,152,2,1999-08-07T10:50:33,2061.0,9990,
574866,8937,489,10,1999-06-23T10:49:23,248.0,8937,
571540,9379,500,5,1999-06-30T10:49:07,4725.0,9379,
1590807,6393,462,9,1999-07-14T10:50:37,1829.0,6393,
1486491,8672,450,7,1999-10-03T10:50:17,1391.0,28672,
533321,5445,410,3,1999-06-22T10:46:11,106.0,5445,
1296343,7028,500,8,1999-09-20T10:51:03,300.0,27028,
