payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
9215,2844,1999-10-03T00:00:00,7566.0,0,
6339,8020,1999-09-02T00:00:00,35334.0,0,
12291,6693,1999-10-03T00:00:00,4965.0,0,
6929,8610,1999-09-02T00:00:00,12680.0,0,
15448,9894,1999-10-03T00:00:00,32359.0,0,
15375,9821,1999-10-03T00:00:00,17197.0,0,
297,1184,1999-09-02T00:00:00,4127.0,0,
13227,7661,1999-10-03T00:00:00,5578.0,0,
13956,8398,1999-10-03T00:00:00,7451.0,0,
14814,9260,1999-10-03T00:00:00,3418.0,0,
839,2107,1999-09-02T00:00:00,1905.0,0,
7224,8905,1999-09-02T00:00:00,22939.0,0,
7757,9438,1999-09-02T00:00:00,36532.0,0,
11764,6124,1999-10-03T00:00:00,4612.0,0,
2966,4602,1999-09-02T00:00:00,12023.0,0,
6991,8672,1999-09-02T00:00:00,21798.0,0,
9870,3825,1999-10-03T00:00:00,1149.0,0,
4646,6323,1999-09-02T00:00:00,16906.0,0,
4582,6257,1999-09-02T00:00:00,11021.0,0,
11759,6119,1999-10-03T00:00:00,7400.0,0,
4948,6625,1999-09-02T00:00:00,9549.0,0,
8082,9763,1999-09-02T00:00:00,58429.0,0,
10535,4711,1999-10-03T00:00:00,8731.0,0,
12879,7303,1999-10-03T00:00:00,9079.0,0,
7434,9115,1999-09-02T00:00:00,21472.0,0,
5251,6929,1999-09-02T00:00:00,17078.0,0,
7149,8830,1999-09-02T00:00:00,8588.0,0,
2026,3593,1999-09-02T00:00:00,1248.0,0,
2941,4577,1999-09-02T00:00:00,8583.0,0,
6242,7923,1999-09-02T00:00:00,16185.0,0,
2461,4066,1999-09-02T00:00:00,4584.0,0,
944,2265,1999-09-02T00:00:00,12105.0,0,
6629,8310,1999-09-02T00:00:00,17657.0,0,
10761,4972,1999-10-03T00:00:00,7008.0,0,
13693,8132,1999-10-03T00:00:00,7262.0,0,
8181,9862,1999-09-02T00:00:00,62562.0,0,
5299,6977,1999-09-02T00:00:00,19984.0,0,
10591,4780,1999-10-03T00:00:00,8381.0,0,
3485,5141,1999-09-02T00:00:00,11419.0,0,
8859,2166,1999-10-03T00:00:00,391.0,0,
5602,7282,1999-09-02T00:00:00,12788.0,0,
5681,7361,1999-09-02T00:00:00,14855.0,0,
13496,7933,1999-10-03T00:00:00,6643.0,0,
10087,4117,1999-10-03T00:00:00,3287.0,0,
12926,7353,1999-10-03T00:00:00,5515.0,0,
5501,7180,1999-09-02T00:00:00,23976.0,0,
7551,9232,1999-09-02T00:00:00,33345.0,0,
13752,8193,1999-10-03T00:00:00,29372.0,0,
2270,3861,1999-09-02T00:00:00,10246.0,0,
7579,9260,1999-09-02T00:00:00,31724.0,0,
9122,2683,1999-10-03T00:00:00,2433.0,0,
2341,3937,1999-09-02T00:00:00,7447.0,0,
5420,7099,1999-09-02T00:00:00,16757.0,0,
12409,6815,1999-10-03T00:00:00,20153.0,0,
10258,4351,1999-10-03T00:00:00,4419.0,0,
2716,4339,1999-09-02T00:00:00,4940.0,0,
3951,5619,1999-09-02T00:00:00,9950.0,0,
13689,8128,1999-10-03T00:00:00,15519.0,0,
1784,3318,1999-09-02T00:00:00,5045.0,0,
11171,5452,1999-10-03T00:00:00,1769.0,0,
13473,7909,1999-10-03T00:00:00,788.0,0,
11544,5887,1999-10-03T00:00:00,7878.0,0,
10097,4133,1999-10-03T00:00:00,1912.0,0,
3852,5516,1999-09-02T00:00:00,5447.0,0,
770,2014,1999-09-02T00:00:00,4764.0,0,
8596,1517,1999-10-03T00:00:00,4532.0,0,
14085,8528,1999-10-03T00:00:00,2612.0,0,
7463,9144,1999-09-02T00:00:00,20721.0,0,
8219,9900,1999-09-02T00:00:00,61553.0,0,
7381,9062,1999-09-02T00:00:00,26457.0,0,
1744,3273,1999-09-02T00:00:00,7059.0,0,
15554,10000,1999-10-03T00:00:00,100280.0,0,
3935,5601,1999-09-02T00:00:00,7974.0,0,
6430,8111,1999-09-02T00:00:00,12512.0,0,
504,1581,1999-09-02T00:00:00,6882.0,0,
1811,3351,1999-09-02T00:00:00,6411.0,0,
5649,7329,1999-09-02T00:00:00,17643.0,0,
2248,3837,1999-09-02T00:00:00,9351.0,0,
9039,2531,1999-10-03T00:00:00,1401.0,0,
10926,5164,1999-10-03T00:00:00,1880.0,0,
9385,3118,1999-10-03T00:00:00,2987.0,0,
7351,9032,1999-09-02T00:00:00,28665.0,0,
2168,3749,1999-09-02T00:00:00,1748.0,0,
9940,3928,1999-10-03T00:00:00,1795.0,0,
