corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
338,Corp. Driven RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
428,Corp. Computer RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
395,Corp. Just OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
310,Corp. Apex TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
453,Corp. Famous MachineryAg., , ,,,,,2004-10-12T10:41:26,8,
459,Corp. Famous Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
23,Corp. Computer MachineryInc., , ,,,,,2004-10-12T10:41:26,6,
129,Corp. Computer Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
465,Corp. Giant OperaAg., , ,,,,,2004-10-12T10:41:26,2,
179,Corp. Humble Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
80,Corp. Humble TransitInc., , ,,,,,2004-10-12T10:41:26,6,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
118,Corp. Boston RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
4,Corp. Apex NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
374,Corp. Humble NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
271,Corp. Humble Key StonesCorp., , ,,,,,2004-10-12T10:41:26,6,
180,Corp. Humble TransitCo., , ,,,,,2004-10-12T10:41:26,2,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
