city_id,city,country_id,last_update
4,Акуа,60,15.02.2006 03:45
15,Аль-Кадариф,89,15.02.2006 03:45
20,Адмирал Браун,6,15.02.2006 03:45
26,Анполис,15,15.02.2006 03:45
28,Апаре́са-де-Гои́ния,15,15.02.2006 03:45
50,Баликесир,97,15.02.2006 03:45
52,Баменда,19,15.02.2006 03:45
56,Базель,91,15.02.2006 03:45
57,Бейт-Ям,48,15.02.2006 03:45
59,Батна,2,15.02.2006 03:45
63,Бча́р,2,15.02.2006 03:45
64,Бейра,63,15.02.2006 03:45
70,Бергамо,49,15.02.2006 03:45
73,Бахвангар,44,15.02.2006 03:45
76,Бхопал,44,15.02.2006 03:45
79,Билбаи,29,15.02.2006 03:45
96,Буэнавентура,24,15.02.2006 03:45
100,Кам Рань,105,15.02.2006 03:45
103,Кармен,60,15.02.2006 03:45
125,Куацакоалкос,60,15.02.2006 03:45
130,Куаутла,60,15.02.2006 03:45
138,Давао,75,15.02.2006 03:45
140,Дейтон,103,15.02.2006 03:45
148,Дюссельдорф,38,15.02.2006 03:45
152,Эфун-Алайе,69,15.02.2006 03:45
154,Форт,60,15.02.2006 03:45
155,Эль-Монте,103,15.02.2006 03:45
157,Эме-Шьян,23,15.02.2006 03:45
161,Эскобар,6,15.02.2006 03:45
183,Гойния,15,15.02.2006 03:45
190,Гуа-Линды-де-Гойс,15,15.02.2006 03:45
192,Хагонои,75,15.02.2006 03:45
205,Хиросима,50,15.02.2006 03:45
208,Хосияпур,44,15.02.2006 03:45
212,Хуйутла-де-Рейес,60,15.02.2006 03:45
215,Ибрит,15,15.02.2006 03:45
218,Икерре,69,15.02.2006 03:45
223,Ипох,59,15.02.2006 03:45
235,Ярославль,80,15.02.2006 03:45
250,Юриз,60,15.02.2006 03:45
253,Какамигахара,50,15.02.2006 03:45
263,Карнальный,44,15.02.2006 03:45
264,Катихар,44,15.02.2006 03:45
267,Кимберли,85,15.02.2006 03:45
294,Лапу-Лапу,75,15.02.2006 03:45
346,Мунгер (Монгир),44,15.02.2006 03:45
360,Намибе,4,15.02.2006 03:45
365,Незахуа́лькотль,60,15.02.2006 03:45
366,Нha-Тра,105,15.02.2006 03:45
372,Боль,52,15.02.2006 03:45
381,Здравствуйте! Как я могу вам помочь?,69,15.02.2006 03:45
406,Пномпень,18,15.02.2006 03:45
409,Плок,76,15.02.2006 03:45
417,Пуне,44,15.02.2006 03:45
424,Кильменс,6,15.02.2006 03:45
440,Сагамихара,50,15.02.2006 03:45
449,Сан-Бернардино,103,15.02.2006 03:45
457,Санта-Фе,6,15.02.2006 03:45
474,Шимо-Нэтори,50,15.02.2006 03:45
477,Siegен,38,15.02.2006 03:45
484,СМОЛЕНСК,80,15.02.2006 03:45
485,Сана-Паулу,15,15.02.2006 03:45
487,Согамосо,24,15.02.2006 03:45
491,Сошангуве,85,15.02.2006 03:45
499,Стерлинг Хайтс,103,15.02.2006 03:45
502,Суйхуа,23,15.02.2006 03:45
505,Сумгаит,10,15.02.2006 03:45
507,Сунгай-Петани,59,15.02.2006 03:45
509,Суракарта,45,15.02.2006 03:45
527,Танца,75,15.02.2006 03:45
540,Тонлиао,23,15.02.2006 03:45
545,Трахово,32,15.02.2006 03:45
549,Тычы,76,15.02.2006 03:45
552,Уеда,50,15.02.2006 03:45
554,Улуберия,44,15.02.2006 03:45
560,Вадуц,55,15.02.2006 03:45
566,Варанаси (Бенарес),44,15.02.2006 03:45
577,Вроцлав,76,15.02.2006 03:45
578,Цзянфань,23,15.02.2006 03:45
596,Зария,69,15.02.2006 03:45
