corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
113,Corp. Boston MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
126,Corp. Computer PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
343,Corp. Expert MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
97,Corp. Just QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
161,Corp. Giant Key StonesCo., , ,,,,,2004-10-12T10:41:26,3,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
217,Corp. Boston QuestsCorp., , ,,,,,2004-10-12T10:41:26,6,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
409,Corp. Apex Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
93,Corp. Just MachineryInc., , ,,,,,2004-10-12T10:41:26,4,
78,Corp. Humble RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
48,Corp. Expert RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
270,Corp. Giant TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
117,Corp. Boston QuestsCo., , ,,,,,2004-10-12T10:41:26,1,
216,Corp. Boston PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
123,Corp. Computer MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
47,Corp. Expert QuestsInc., , ,,,,,2004-10-12T10:41:26,4,
236,Corp. Driven PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
294,Corp. Just NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
395,Corp. Just OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
1,Corp. Apex Key StonesInc., , ,,,,,2004-10-12T10:41:26,3,
309,Corp. Apex Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
22,Corp. Computer LightingInc., , ,,,,,2004-10-12T10:41:26,1,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
125,Corp. Computer OperaCo., , ,,,,,2004-10-12T10:41:26,5,
33,Corp. Driven MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
146,Corp. Expert PetroleumCo., , ,,,,,2004-10-12T10:41:26,5,
73,Corp. Humble MachineryInc., , ,,,,,2004-10-12T10:41:26,3,
330,Corp. Computer TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
422,Corp. Computer LightingAg., , ,,,,,2004-10-12T10:41:26,6,
277,Corp. Humble QuestsCorp., , ,,,,,2004-10-12T10:41:26,4,
490,Corp. Imperial TransitAg., , ,,,,,2004-10-12T10:41:26,2,
