statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
484,484,1999-08-13T00:00:00,1999-09-02T00:00:00,8297.0,
1076,1076,1999-08-13T00:00:00,1999-09-02T00:00:00,3428.0,
1356,1356,1999-08-13T00:00:00,1999-09-02T00:00:00,10911.0,
2035,2035,1999-08-13T00:00:00,1999-09-02T00:00:00,6510.0,
2310,2310,1999-08-13T00:00:00,1999-09-02T00:00:00,926.0,
2623,2623,1999-08-13T00:00:00,1999-09-02T00:00:00,2983.0,
2796,2796,1999-08-13T00:00:00,1999-09-02T00:00:00,14507.0,
3030,3030,1999-08-13T00:00:00,1999-09-02T00:00:00,7298.0,
3062,3062,1999-08-13T00:00:00,1999-09-02T00:00:00,863.0,
3637,3637,1999-08-13T00:00:00,1999-09-02T00:00:00,14066.0,
3665,3665,1999-08-13T00:00:00,1999-09-02T00:00:00,4952.0,
4424,4424,1999-08-13T00:00:00,1999-09-02T00:00:00,1804.0,
5245,5245,1999-08-13T00:00:00,1999-09-02T00:00:00,2891.0,
5510,5510,1999-08-13T00:00:00,1999-09-02T00:00:00,12530.0,
5650,5650,1999-08-13T00:00:00,1999-09-02T00:00:00,13231.0,
5686,5686,1999-08-13T00:00:00,1999-09-02T00:00:00,13249.0,
5687,5687,1999-08-13T00:00:00,1999-09-02T00:00:00,3088.0,
5910,5910,1999-08-13T00:00:00,1999-09-02T00:00:00,30178.0,
6077,6077,1999-08-13T00:00:00,1999-09-02T00:00:00,11525.0,
6275,6275,1999-08-13T00:00:00,1999-09-02T00:00:00,9672.0,
6701,6701,1999-08-13T00:00:00,1999-09-02T00:00:00,18643.0,
6817,6817,1999-08-13T00:00:00,1999-09-02T00:00:00,17104.0,
7137,7137,1999-08-13T00:00:00,1999-09-02T00:00:00,8824.0,
8224,8224,1999-08-13T00:00:00,1999-09-02T00:00:00,10869.0,
8250,8250,1999-08-13T00:00:00,1999-09-02T00:00:00,15304.0,
8498,8498,1999-08-13T00:00:00,1999-09-02T00:00:00,28096.0,
8596,8596,1999-08-13T00:00:00,1999-09-02T00:00:00,12417.0,
8831,8831,1999-08-13T00:00:00,1999-09-02T00:00:00,22123.0,
8878,8878,1999-08-13T00:00:00,1999-09-02T00:00:00,36701.0,
9267,9267,1999-08-13T00:00:00,1999-09-02T00:00:00,50237.0,
9438,9438,1999-08-13T00:00:00,1999-09-02T00:00:00,36532.0,
9452,9452,1999-08-13T00:00:00,1999-09-02T00:00:00,24037.0,
9522,9522,1999-08-13T00:00:00,1999-09-02T00:00:00,26680.0,
9641,9641,1999-08-13T00:00:00,1999-09-02T00:00:00,55287.0,
9903,9903,1999-08-13T00:00:00,1999-09-02T00:00:00,63145.0,
12266,2266,1999-09-13T00:00:00,1999-10-03T00:00:00,1288.0,
12300,2300,1999-09-13T00:00:00,1999-10-03T00:00:00,4641.0,
13383,3383,1999-09-13T00:00:00,1999-10-03T00:00:00,7669.0,
15326,5326,1999-09-13T00:00:00,1999-10-03T00:00:00,1268.0,
15356,5356,1999-09-13T00:00:00,1999-10-03T00:00:00,4332.0,
16049,6049,1999-09-13T00:00:00,1999-10-03T00:00:00,2275.0,
17444,7444,1999-09-13T00:00:00,1999-10-03T00:00:00,12262.0,
17547,7547,1999-09-13T00:00:00,1999-10-03T00:00:00,9667.0,
17584,7584,1999-09-13T00:00:00,1999-10-03T00:00:00,2980.0,
17947,7947,1999-09-13T00:00:00,1999-10-03T00:00:00,8215.0,
18054,8054,1999-09-13T00:00:00,1999-10-03T00:00:00,16852.0,
18715,8715,1999-09-13T00:00:00,1999-10-03T00:00:00,7759.0,
18762,8762,1999-09-13T00:00:00,1999-10-03T00:00:00,14209.0,
