playerid,award,year,lgid,note,pos
blakero01,First Team All-Star,1997,NHL,,D
dyeba01,Art Ross,1922,NHL,,
bourqra01,First Team All-Star,1989,NHL,,D
raycran01,Calder,2003,NHL,,
morenho01,Hart,1927,NHL,,
ranfobi01,Conn Smythe,1989,NHL,,
nasluma01,All-Rookie,1982,NHL,,LW
cheevge01,Hatskin,1972,WHA,Best Goaltender,
leclajo01,First Team All-Star,1994,NHL,,LW
brodema01,Vezina,2003,NHL,,
jagrja01,Pearson,1998,NHL,,
nilssul01,First Team All-Star,1977,WHA,,C
delveal01,Lady Byng,1968,NHL,,
lemiema01,Art Ross,1991,NHL,,
richama01,First Team All-Star,1949,NHL,,RW
hainsge01,Vezina,1926,NHL,,
hullbo01,First Team All-Star,1969,NHL,,LW
reddewa01,Plus-Minus,2005,NHL,tie,
gillicl01,First Team All-Star,1977,NHL,,LW
prongch01,Second Team All-Star,1997,NHL,,D
lidstni01,First Team All-Star,2010,NHL,,D
lemiema01,Conn Smythe,1991,NHL,,
shanabr01,King Clancy,2002,NHL,,
storrja01,All-Rookie,1998,NHL,,G
desjaer01,Second Team All-Star,1999,NHL,,D
gretzwa01,Second Team All-Star,1989,NHL,,C
jackmba01,All-Rookie,2002,NHL,,D
messima01,Conn Smythe,1983,NHL,,
cowlebi01,Hart,1942,NHL,,
breweca01,Second Team All-Star,1964,NHL,,D
howarji01,All-Rookie,2009,NHL,,G
pilotpi01,Norris,1962,NHL,,
bourqra01,Second Team All-Star,1988,NHL,,D
schrisw01,First Team All-Star,1935,NHL,,LW
thomati01,Jennings,2008,NHL,shared,
leetcbr01,Second Team All-Star,1995,NHL,,D
raynech01,Hart,1949,NHL,,
lylege01,Kaplan,1976,WHA,Rookie,
breweca01,First Team All-Star,1962,NHL,,D
oconnbu01,Lady Byng,1947,NHL,,
huntetr01,All-Rookie,2003,NHL,,F
belivje01,Conn Smythe,1964,NHL,,
roypa01,Conn Smythe,1985,NHL,,
blakero01,All-Rookie,1990,NHL,,D
esposph01,First Team All-Star,1973,NHL,,C
malkiev01,Calder,2006,NHL,,
lidstni01,First Team All-Star,2006,NHL,,D
iginlja01,Art Ross,2001,NHL,,
salmibo01,Second Team All-Star,1975,NHL,,D
hullbr01,First Team All-Star,1989,NHL,,RW
reardke01,Second Team All-Star,1945,NHL,,D
howego01,Hart,1959,NHL,,
laflegu01,Pearson,1975,NHL,,
cookbu01,Second Team All-Star,1930,NHL,,LW
parkbr01,First Team All-Star,1969,NHL,,D
rolosdw01,Crozier,2003,NHL,,
nilssul01,Playoff MVP,1975,WHA,,
howego01,Art Ross,1953,NHL,,
seibeea01,First Team All-Star,1941,NHL,,D
kovalil01,All-Rookie,2001,NHL,,F
thomati01,Crozier,2008,NHL,,
nabokev01,All-Rookie,2000,NHL,,G
cloutre01,Second Team All-Star,1976,WHA,,RW
hullbo01,Second Team All-Star,1962,NHL,,LW
gretzwa01,Pearson,1981,NHL,,
mullejo01,Plus-Minus,1988,NHL,,
plantja01,Vezina,1957,NHL,,
kurrija01,First Team All-Star,1986,NHL,,RW
roypa01,Jennings,1988,NHL,shared,
blakeja01,Masterton,2007,NHL,,
bernise01,Playoff MVP,1976,WHA,,
hodgech01,Vezina,1963,NHL,,
jagrja01,Hart,1998,NHL,,
sykorpe01,All-Rookie,1995,NHL,,F
kennete01,Hart,1954,NHL,,
durnabi01,First Team All-Star,1948,NHL,,G
hextabr01,First Team All-Star,1940,NHL,,RW
edwardo01,Second Team All-Star,1977,NHL,,G
sawchte01,Second Team All-Star,1954,NHL,,G
brodatu01,First Team All-Star,1940,NHL,,G
burchbi01,Hart,1924,NHL,,
mooredi01,First Team All-Star,1957,NHL,,LW
alfreda01,Second Team All-Star,2005,NHL,,RW
gretzwa01,Second Team All-Star,1993,NHL,,C
bowerjo01,First Team All-Star,1960,NHL,,G
roachjo01,First Team All-Star,1932,NHL,,G
belivje01,First Team All-Star,1959,NHL,,C
orrbo01,First Team All-Star,1974,NHL,,D
bourqra01,Norris,1987,NHL,,
jagrja01,First Team All-Star,1994,NHL,,RW
kellyre01,Lady Byng,1950,NHL,,
howego01,Second Team All-Star,1948,NHL,,RW
cainhe01,Art Ross,1943,NHL,,
blackda01,All-Rookie,2001,NHL,,G
longba01,Second Team All-Star,1974,WHA,,D
subbapk01,All-Rookie,2010,NHL,,D
lemiema01,Art Ross,1996,NHL,,
karlser01,First Team All-Star,2011,NHL,,D
hollefl01,Second Team All-Star,1942,NHL,,D
bourqra01,First Team All-Star,1987,NHL,,D
richama01,First Team All-Star,1945,NHL,,RW
malkiev01,Conn Smythe,2008,NHL,,
orrbo01,First Team All-Star,1971,NHL,,D
smithmi02,All-Rookie,2006,NHL,,G
morrike01,First Team All-Star,1974,WHA,,D
gretzwa01,First Team All-Star,1990,NHL,,C
