playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
stlausa01,1988,1,DET,NHL,G,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hannasc01,2003,1,SJS,NHL,D,82.0,6.0,15.0,21.0,48.0,10,0,2,0,0,0,0,114,17,1,5,6,22,7,1,1,0,0,1,25
irbear01,1995,1,SJS,NHL,G,22.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
kimblda01,1992,1,BOS,NHL,R,55.0,7.0,3.0,10.0,177.0,4,0,0,0,0,0,0,20,4,0,0,0,2,0,0,0,0,0,0,0
malinme01,1982,2,HAR,NHL,C,75.0,5.0,23.0,28.0,16.0,-41,1,,0,,0,0,94,,,,,,,,,,,,
murrado01,2006,1,SJS,NHL,D,35.0,0.0,3.0,3.0,31.0,0,0,1,0,0,0,,18,,,,,,,,,,,,
wilsomi02,1999,1,FLO,NHL,D,60.0,4.0,16.0,20.0,35.0,10,0,6,0,0,2,0,65,4,0,0,0,0,-5,0,0,0,0,0,1
jackmri01,2001,1,BOS,NHL,D,2.0,0.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,4,,,,,,,,,,,,
roweto01,1978,1,WAS,NHL,R,69.0,31.0,30.0,61.0,137.0,-6,4,,0,,4,0,205,,,,,,,,,,,,
datsypa01,2006,1,DET,NHL,C,79.0,27.0,60.0,87.0,20.0,36,5,24,2,1,5,,207,18,8,8,16,8,2,4,4,0,0,2,66
jagrja01,2007,1,NYR,NHL,R,82.0,25.0,46.0,71.0,58.0,8,7,22,0,0,5,,249,10,5,10,15,12,3,2,4,0,0,1,37
lonsbro01,1970,1,LAK,NHL,L,76.0,25.0,28.0,53.0,80.0,-35,5,,2,,0,1,238,,,,,,,,,,,,
thomsji02,1992,1,OTT,NHL,R,15.0,0.0,1.0,1.0,41.0,-11,0,0,0,0,0,0,21,,,,,,,,,,,,
himesno01,1929,1,NYA,NHL,C,44.0,28.0,22.0,50.0,15.0,,,,,,,,,,,,,,,,,,,,
pryorch01,1985,1,MNS,NHL,D,7.0,0.0,1.0,1.0,0.0,0,0,,0,,0,0,8,,,,,,,,,,,,
leggeba01,1977,1,CIN,WHA,D,78.0,7.0,17.0,24.0,114.0,-7,2,,0,,,,103,,,,,,,,,,,,
waresed01,1940,1,DET,NHL,R,42.0,10.0,16.0,26.0,34.0,,,,,,,,,9,0,0,0,0,,,,,,,
cavalpa01,1990,1,STL,NHL,D,67.0,10.0,25.0,35.0,89.0,19,3,4,0,1,0,0,116,13,2,3,5,20,0,1,1,0,0,0,33
ganchpe01,1987,2,PIT,NHL,R,30.0,2.0,5.0,7.0,36.0,0,0,0,0,0,0,0,34,,,,,,,,,,,,
siebeba01,1934,1,BOS,NHL,L/D,48.0,6.0,18.0,24.0,80.0,,,,,,,,,4,0,0,0,6,,,,,,,
feathgl01,1994,1,NYR,NHL,D,6.0,1.0,0.0,1.0,18.0,0,0,0,0,0,0,0,6,,,,,,,,,,,,
hasekdo01,2007,1,DET,NHL,G,41.0,0.0,1.0,1.0,12.0,0,0,0,0,0,0,,0,4,0,0,0,2,0,0,0,0,0,0,0
davislo01,1952,1,MTL,NHL,R,,,,,,,,,,,,,,7,1,1,2,2,,,,,,,
spaceja01,2010,1,MTL,NHL,D,59.0,1.0,15.0,16.0,45.0,9,0,3,0,1,0,,65,7,0,0,0,4,-3,0,0,0,0,0,5
lepissa01,2007,1,WAS,NHL,D,7.0,0.0,1.0,1.0,12.0,-1,0,0,0,0,0,,8,,,,,,,,,,,,
amontto01,1998,1,CHI,NHL,R,82.0,44.0,31.0,75.0,60.0,0,14,12,3,1,8,0,256,,,,,,,,,,,,
hughebr01,1977,1,BIR,WHA,D,80.0,9.0,35.0,44.0,48.0,12,3,,0,,,,109,5,0,0,0,12,-3,,,,,0,
hannajo01,1959,1,NYR,NHL,D,61.0,4.0,8.0,12.0,87.0,,,,,,,,,,,,,,,,,,,,
bacaje01,1991,1,HAR,NHL,D,1.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
cullema01,2005,1,CAR,NHL,C,78.0,25.0,24.0,49.0,40.0,4,8,10,0,1,5,,214,25,4,14,18,12,2,2,7,0,0,1,56
cardwst01,1971,1,PIT,NHL,L,28.0,7.0,8.0,15.0,18.0,0,2,,0,,1,0,47,4,0,0,0,2,,0,,0,,0,
perssri01,1998,1,STL,NHL,D,54.0,1.0,12.0,13.0,94.0,4,0,1,0,0,0,0,52,13,0,3,3,17,-1,0,0,0,0,0,12
