resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
21742,881,815,1,6,9,9.0,9,9,2.0,56,+1:12.357,6009038.0,56.0,1.0,1:39.199,201.159,1
18167,750,356,170,2,1,1.0,1,1,8.0,36,2:21:37.3,8497300.0,,,,,1
1695,99,30,6,1,2,1.0,1,1,10.0,70,1:30:18.133,5418133.0,32.0,1.0,1:15.377,210.669,1
17539,724,441,172,30,0,,F,25,0.0,0,,,,,,,81
18108,747,418,167,40,0,,F,20,0.0,0,,,,,,,81
20727,353,810,166,25,22,,R,21,0.0,25,,,25.0,23.0,2:02.635,164.830,3
9324,400,160,27,26,23,,R,24,0.0,24,,,,,,,80
894,59,8,1,3,3,,R,20,0.0,50,,,19.0,2.0,1:15.325,159.628,42
15842,641,346,66,14,2,9.0,9,9,0.0,61,,,,,,,13
3494,183,41,16,23,15,15.0,15,15,0.0,63,,,,,,,8
4377,223,71,21,1,4,,R,19,0.0,47,,,,,,,6
22973,950,18,1,22,12,13.0,13,13,0.0,56,+1:41.990,6035881.0,46.0,3.0,1:40.298,195.652,1
15929,644,333,198,20,0,,F,18,0.0,0,,,,,,,81
6322,299,92,33,29,15,,R,17,0.0,13,,,,,,,4
5294,262,81,29,10,11,,R,19,0.0,50,,,,,,,7
20564,347,13,6,7,3,2.0,2,2,18.0,67,+4.196,5263060.0,66.0,3.0,1:16.097,216.386,1
9244,397,145,18,24,15,,R,24,0.0,1,,,,,,,5
1293,78,39,17,19,17,,R,19,0.0,24,,,20.0,17.0,1:17.015,203.851,22
5112,255,90,28,22,21,,R,22,0.0,1,,,,,,,6
15525,628,307,66,9,10,6.0,6,6,1.0,54,+1:01.19,5417850.0,,,,,1
12052,500,202,27,25,5,3.0,3,3,4.0,78,+52.49,5865030.0,,,,,1
648,48,11,8,22,17,16.0,16,16,0.0,52,,,49.0,11.0,1:24.669,246.309,11
9582,410,77,22,20,12,,R,24,0.0,8,,,,,,,5
11042,465,160,45,32,24,,R,18,0.0,63,,,,,,,37
407,37,24,5,18,16,17.0,17,17,0.0,55,,,21.0,12.0,1:38.447,202.695,11
13475,551,232,37,37,18,,R,18,0.0,27,,,,,,,6
5012,251,44,27,26,13,,R,18,0.0,20,,,,,,,20
20792,841,816,166,25,22,14.0,14,14,0.0,54,,,44.0,19.0,1:34.523,201.969,14
13662,557,187,34,7,3,12.0,12,12,0.0,57,,,,,,,12
1710,99,2,17,18,17,16.0,16,16,0.0,68,,,26.0,18.0,1:18.627,201.961,12
19090,793,643,105,36,6,,R,13,0.0,64,,,,,,,7
8185,364,117,1,2,2,2.0,2,2,6.0,45,+18.151,4921453.0,,,,,1
5703,277,91,15,29,6,,R,17,0.0,42,,,,,,,69
22689,933,833,209,98,16,14.0,14,14,0.0,68,,,58.0,16.0,1:14.939,207.817,13
20701,352,9,4,11,3,,R,19,0.0,2,,,2.0,19.0,2:41.378,129.541,36
12897,531,222,59,20,9,3.0,3,3,4.0,75,+32.29,6946950.0,,,,,1
14419,586,182,6,12,1,3.0,3,3,4.0,14,+2:23.3,6217400.0,,,,,1
2709,147,31,3,6,7,,R,21,0.0,2,,,,,,,20
11078,466,172,3,2,10,,R,25,0.0,1,,,,,,,20
1148,71,13,15,12,18,10.0,10,10,0.0,57,+1:04.393,5121729.0,55.0,13.0,1:26.893,219.704,1
10410,442,191,50,10,25,,R,23,0.0,29,,,,,,,101
9161,394,140,1,2,10,,R,19,0.0,18,,,,,,,5
3383,178,14,1,2,3,,R,14,0.0,36,,,,,,,6
3731,194,71,17,9,7,10.0,10,10,0.0,57,,,,,,,9
20501,344,30,131,3,13,11.0,11,11,0.0,69,,,44.0,14.0,1:19.577,197.288,11
14105,573,232,59,20,24,,R,24,0.0,11,,,,,,,3
15009,607,307,80,21,19,10.0,10,10,0.0,73,,,,,,,16
20115,836,633,6,22,4,,R,16,0.0,9,,,,,,,5
716,51,9,2,10,9,,R,18,0.0,33,,,32.0,18.0,1:40.926,194.435,9
10120,431,119,51,22,13,,R,17,0.0,31,,,,,,,43
15187,614,199,34,10,5,,R,18,0.0,9,,,,,,,27
14118,574,197,58,17,16,10.0,10,10,0.0,57,,,,,,,12
6697,311,84,34,7,24,,R,21,0.0,21,,,,,,,6
20068,835,701,150,3,10,2.0,2,2,6.0,137,,,,,,,11
2601,143,14,1,4,5,1.0,1,1,10.0,71,1:39:00.834,5940834.0,,,,,1
20476,343,155,15,23,10,10.0,10,10,1.0,58,+1:05.650,5393270.0,42.0,16.0,1:30.891,211.426,1
12513,517,187,1,7,19,6.0,6,6,1.0,70,+1:05.85,6065380.0,,,,,1
