city_id,city,country_id,last_update
2,Abha,82,2006-02-15T03:45:25
8,Adoni,44,2006-02-15T03:45:25
9,Ahmadnagar,44,2006-02-15T03:45:25
12,al-Ayn,101,2006-02-15T03:45:25
14,al-Manama,11,2006-02-15T03:45:25
19,Allende,60,2006-02-15T03:45:25
21,Alvorada,15,2006-02-15T03:45:25
27,Antofagasta,22,2006-02-15T03:45:25
31,Arak,46,2006-02-15T03:45:25
32,Arecibo,77,2006-02-15T03:45:25
33,Arlington,103,2006-02-15T03:45:25
36,Ashqelon,48,2006-02-15T03:45:25
37,Asuncin,73,2006-02-15T03:45:25
38,Athenai,39,2006-02-15T03:45:25
40,Atlixco,60,2006-02-15T03:45:25
49,Balaiha,80,2006-02-15T03:45:25
51,Balurghat,44,2006-02-15T03:45:25
53,Bandar Seri Begawan,16,2006-02-15T03:45:25
62,Bayugan,75,2006-02-15T03:45:25
64,Beira,63,2006-02-15T03:45:25
65,Bellevue,103,2006-02-15T03:45:25
70,Bergamo,49,2006-02-15T03:45:25
73,Bhavnagar,44,2006-02-15T03:45:25
74,Bhilwara,44,2006-02-15T03:45:25
77,Bhusawal,44,2006-02-15T03:45:25
80,Binzhou,23,2006-02-15T03:45:25
82,Bislig,75,2006-02-15T03:45:25
83,Blumenau,15,2006-02-15T03:45:25
84,Boa Vista,15,2006-02-15T03:45:25
85,Boksburg,85,2006-02-15T03:45:25
86,Botosani,78,2006-02-15T03:45:25
88,Bradford,102,2006-02-15T03:45:25
93,Brindisi,49,2006-02-15T03:45:25
101,Cape Coral,103,2006-02-15T03:45:25
103,Carmen,60,2006-02-15T03:45:25
104,Cavite,75,2006-02-15T03:45:25
111,Charlotte Amalie,106,2006-02-15T03:45:25
117,Cianjur,45,2006-02-15T03:45:25
120,Citrus Heights,103,2006-02-15T03:45:25
128,Crdoba,6,2006-02-15T03:45:25
150,Dzerzinsk,80,2006-02-15T03:45:25
154,El Fuerte,60,2006-02-15T03:45:25
155,El Monte,103,2006-02-15T03:45:25
162,Esfahan,46,2006-02-15T03:45:25
166,Ezhou,23,2006-02-15T03:45:25
169,Firozabad,44,2006-02-15T03:45:25
170,Florencia,24,2006-02-15T03:45:25
173,Funafuti,99,2006-02-15T03:45:25
175,Fuzhou,23,2006-02-15T03:45:25
180,Gaziantep,97,2006-02-15T03:45:25
187,Greensboro,103,2006-02-15T03:45:25
191,Gulbarga,44,2006-02-15T03:45:25
195,Haldia,44,2006-02-15T03:45:25
199,Hami,23,2006-02-15T03:45:25
200,Hamilton,68,2006-02-15T03:45:25
204,Hino,50,2006-02-15T03:45:25
208,Hoshiarpur,44,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
211,Hubli-Dharwad,44,2006-02-15T03:45:25
215,Ibirit,15,2006-02-15T03:45:25
216,Idfu,29,2006-02-15T03:45:25
218,Ikerre,69,2006-02-15T03:45:25
219,Iligan,75,2006-02-15T03:45:25
221,Imus,75,2006-02-15T03:45:25
226,Iwaki,50,2006-02-15T03:45:25
229,Izumisano,50,2006-02-15T03:45:25
231,Jaipur,44,2006-02-15T03:45:25
232,Jakarta,45,2006-02-15T03:45:25
234,Jamalpur,12,2006-02-15T03:45:25
242,Jinzhou,23,2006-02-15T03:45:25
247,Juazeiro do Norte,15,2006-02-15T03:45:25
248,Juiz de Fora,15,2006-02-15T03:45:25
251,Kabul,1,2006-02-15T03:45:25
255,Kalisz,76,2006-02-15T03:45:25
261,Kanchrapara,44,2006-02-15T03:45:25
267,Kimberley,85,2006-02-15T03:45:25
269,Kingstown,81,2006-02-15T03:45:25
271,Kisumu,52,2006-02-15T03:45:25
276,Koriyama,50,2006-02-15T03:45:25
281,Ktahya,97,2006-02-15T03:45:25
284,Kurashiki,50,2006-02-15T03:45:25
285,Kurgan,80,2006-02-15T03:45:25
286,Kursk,80,2006-02-15T03:45:25
291,Laiwu,23,2006-02-15T03:45:25
295,Laredo,103,2006-02-15T03:45:25
308,Lipetsk,80,2006-02-15T03:45:25
310,Ljubertsy,80,2006-02-15T03:45:25
