payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1177,2582,1999-09-02T00:00:00,454.0,0,
7473,9154,1999-09-02T00:00:00,17337.0,0,
6691,8372,1999-09-02T00:00:00,26612.0,0,
3107,4749,1999-09-02T00:00:00,4038.0,0,
3267,4912,1999-09-02T00:00:00,5928.0,0,
5448,7127,1999-09-02T00:00:00,21111.0,0,
3181,4824,1999-09-02T00:00:00,14474.0,0,
9290,2967,1999-10-03T00:00:00,2711.0,0,
13612,8051,1999-10-03T00:00:00,10928.0,0,
13965,8407,1999-10-03T00:00:00,17004.0,0,
320,1238,1999-09-02T00:00:00,4775.0,0,
10233,4317,1999-10-03T00:00:00,2701.0,0,
7325,9006,1999-09-02T00:00:00,37361.0,0,
7759,9440,1999-09-02T00:00:00,32643.0,0,
12634,7047,1999-10-03T00:00:00,5488.0,0,
15400,9846,1999-10-03T00:00:00,26161.0,0,
14309,8753,1999-10-03T00:00:00,4869.0,0,
8312,9993,1999-09-02T00:00:00,104686.0,0,
5996,7677,1999-09-02T00:00:00,30918.0,0,
11701,6055,1999-10-03T00:00:00,4609.0,0,
15345,9791,1999-10-03T00:00:00,40748.0,0,
9706,3592,1999-10-03T00:00:00,4419.0,0,
10588,4777,1999-10-03T00:00:00,10102.0,0,
14542,8988,1999-10-03T00:00:00,17078.0,0,
11397,5719,1999-10-03T00:00:00,5775.0,0,
8339,343,1999-10-03T00:00:00,4705.0,0,
12557,6967,1999-10-03T00:00:00,6009.0,0,
13643,8082,1999-10-03T00:00:00,16057.0,0,
1250,2679,1999-09-02T00:00:00,5699.0,0,
5765,7445,1999-09-02T00:00:00,12069.0,0,
15237,9683,1999-10-03T00:00:00,29641.0,0,
3953,5621,1999-09-02T00:00:00,13412.0,0,
9675,3549,1999-10-03T00:00:00,2742.0,0,
1547,3049,1999-09-02T00:00:00,12148.0,0,
10746,4956,1999-10-03T00:00:00,4531.0,0,
15354,9800,1999-10-03T00:00:00,20779.0,0,
5227,6905,1999-09-02T00:00:00,13682.0,0,
4702,6379,1999-09-02T00:00:00,17812.0,0,
5688,7368,1999-09-02T00:00:00,13897.0,0,
1380,2830,1999-09-02T00:00:00,2425.0,0,
7957,9638,1999-09-02T00:00:00,43079.0,0,
8183,9864,1999-09-02T00:00:00,51058.0,0,
1675,3194,1999-09-02T00:00:00,7191.0,0,
13238,7672,1999-10-03T00:00:00,14550.0,0,
15279,9725,1999-10-03T00:00:00,38641.0,0,
1470,2943,1999-09-02T00:00:00,3392.0,0,
5524,7204,1999-09-02T00:00:00,29652.0,0,
10223,4303,1999-10-03T00:00:00,2461.0,0,
8892,2235,1999-10-03T00:00:00,10393.0,0,
754,1986,1999-09-02T00:00:00,6276.0,0,
2202,3785,1999-09-02T00:00:00,3806.0,0,
1971,3532,1999-09-02T00:00:00,2931.0,0,
11289,5591,1999-10-03T00:00:00,1581.0,0,
6521,8202,1999-09-02T00:00:00,38459.0,0,
12422,6828,1999-10-03T00:00:00,11131.0,0,
7604,9285,1999-09-02T00:00:00,25760.0,0,
14415,8859,1999-10-03T00:00:00,17323.0,0,
3261,4906,1999-09-02T00:00:00,3610.0,0,
12478,6885,1999-10-03T00:00:00,4437.0,0,
8070,9751,1999-09-02T00:00:00,67317.0,0,
4313,5985,1999-09-02T00:00:00,8576.0,0,
