playerid,award,year,lgid,note,pos
francro01,Plus-Minus,1994,NHL,,
lemiema01,Pearson,1995,NHL,,
dilloce01,Second Team All-Star,1936,NHL,,RW
barbebi01,Second Team All-Star,1978,NHL,,LW
masonst01,Second Team All-Star,2008,NHL,,G
hollefl01,Second Team All-Star,1942,NHL,,D
loobha01,All-Rookie,1983,NHL,,RW
gonchse01,Second Team All-Star,2001,NHL,,D
trottbr01,Second Team All-Star,1983,NHL,,C
drydeke01,First Team All-Star,1972,NHL,,G
howelha01,First Team All-Star,1966,NHL,,D
plantja01,Second Team All-Star,1957,NHL,,G
nighbfr01,Lady Byng,1925,NHL,,
abelsi01,Hart,1948,NHL,,
quackbi01,Second Team All-Star,1952,NHL,,D
vernomi01,Jennings,1995,NHL,shared,
potvide01,First Team All-Star,1980,NHL,,D
roypa01,All-Rookie,1985,NHL,,G
laflegu01,Art Ross,1975,NHL,,
bourqra01,Second Team All-Star,1994,NHL,,D
hullbo01,Davidson,1972,WHA,MVP,
harvedo01,First Team All-Star,1960,NHL,,D
delveal01,Lady Byng,1968,NHL,,
smithsi01,Lady Byng,1954,NHL,,
cashmwa01,Second Team All-Star,1973,NHL,,LW
hatchde01,Second Team All-Star,2002,NHL,,D
bauerbo01,Lady Byng,1940,NHL,,
oatesad01,Second Team All-Star,1990,NHL,,C
raynech01,Hart,1949,NHL,,
bourqra01,Norris,1987,NHL,,
howego01,Art Ross,1962,NHL,,
howego01,Art Ross,1953,NHL,,
wortero01,Vezina,1930,NHL,,
riggipa01,Second Team All-Star,1983,NHL,,G
gretzwa01,First Team All-Star,1985,NHL,,C
lemiema01,First Team All-Star,1996,NHL,,C
cournyv01,Conn Smythe,1972,NHL,,
shoreed01,Hart,1937,NHL,,
drapekr01,Selke,2003,NHL,,
conacch01,Art Ross,1933,NHL,,
macinal01,First Team All-Star,2002,NHL,,D
coffepa01,Second Team All-Star,1989,NHL,,D
napiema01,Kaplan,1975,WHA,Rookie,
thomati01,Conn Smythe,2010,NHL,,
sawchte01,Vezina,1952,NHL,,
breweca01,First Team All-Star,1962,NHL,,D
mckendo01,Lady Byng,1959,NHL,,
theodjo01,Second Team All-Star,2001,NHL,,G
fuhrgr01,First Team All-Star,1987,NHL,,G
keithdu01,First Team All-Star,2009,NHL,,D
hainsge01,Vezina,1926,NHL,,
kariypa01,Lady Byng,1996,NHL,,
fuhrgr01,Jennings,1993,NHL,shared,
mcneige01,Second Team All-Star,1952,NHL,,G
ftorero01,Second Team All-Star,1977,WHA,,C
quackbi01,Second Team All-Star,1946,NHL,,D
desjaer01,Second Team All-Star,1998,NHL,,D
dionnma01,First Team All-Star,1979,NHL,,C
flamafe01,Second Team All-Star,1957,NHL,,D
pilotpi01,First Team All-Star,1965,NHL,,D
kellyre01,Second Team All-Star,1955,NHL,,D
brodema01,Second Team All-Star,1997,NHL,,G
lindetr01,All-Rookie,1988,NHL,,C
litzeed01,Second Team All-Star,1956,NHL,,C
froesbo01,Jennings,1985,NHL,shared,
gretzwa01,Plus-Minus,1983,NHL,,
bentlma01,Lady Byng,1942,NHL,,
yorkmi01,All-Rookie,1999,NHL,,F
bellbr01,All-Rookie,1984,NHL,,D
howego01,First Team All-Star,1957,NHL,,RW
chelich01,First Team All-Star,1988,NHL,,D
liutmi01,Second Team All-Star,1986,NHL,,G
francro01,Lady Byng,1994,NHL,,
lacroan01,Hunter,1972,WHA,Scoring,
leetcbr01,Norris,1996,NHL,,
smithho01,First Team All-Star,1935,NHL,,C
charazd01,Second Team All-Star,2007,NHL,,D
luongro01,Second Team All-Star,2006,NHL,,G
sandsto01,All-Rookie,1984,NHL,,RW
ftorero01,Second Team All-Star,1975,WHA,,C
gainebo01,Selke,1977,NHL,,
howego01,Hart,1956,NHL,,
durnabi01,Vezina,1946,NHL,,
brodema01,Second Team All-Star,2007,NHL,,G
joliaau01,Hart,1933,NHL,,
