playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
ouellma01,2003,1,WAS,NHL,G,6.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
archiji01,1986,1,MNS,NHL,R,1.0,0.0,0.0,0.0,2.0,-1,0,,0,,0,0,1,,,,,,,,,,,,
perryco01,2008,1,AND,NHL,R,78.0,32.0,40.0,72.0,109.0,10,10,14,0,0,8,,283,13,8,6,14,36,2,2,3,0,0,1,41
marshbr01,1984,1,PHI,NHL,D,77.0,2.0,18.0,20.0,91.0,42,0,,0,,0,0,65,19,0,6,6,65,1,0,,0,,0,23
stralan01,2008,1,TOR,NHL,D,38.0,1.0,12.0,13.0,20.0,-2,0,5,0,0,1,,43,,,,,,,,,,,,
carlema01,2008,1,TBL,NHL,D,12.0,1.0,1.0,2.0,6.0,1,0,0,0,0,0,,13,,,,,,,,,,,,
magnuke01,1973,1,CHI,NHL,D,57.0,2.0,11.0,13.0,105.0,16,0,,0,,0,1,29,11,1,0,1,17,,0,,0,,0,
foxgr01,1977,1,ATF,NHL,D,16.0,1.0,2.0,3.0,25.0,5,1,,0,,0,0,15,2,0,1,1,8,,0,,0,,0,
woywije01,2009,1,DAL,NHL,D,36.0,0.0,3.0,3.0,11.0,-6,0,1,0,0,0,,44,,,,,,,,,,,,
rolstbr01,2005,1,MIN,NHL,C,82.0,34.0,45.0,79.0,50.0,14,15,17,5,0,7,,293,,,,,,,,,,,,
hedbejo01,2008,1,ATL,NHL,G,33.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
saariol01,1978,1,FIN,WHA,,1.0,0.0,0.0,0.0,2.0,,0,,0,,0,,,,,,,,,,,,,,
archida01,1994,1,OTT,NHL,C,14.0,2.0,2.0,4.0,19.0,-7,0,0,0,0,1,0,27,,,,,,,,,,,,
davidri01,1982,1,QUE,NHL,L,16.0,3.0,3.0,6.0,4.0,-2,2,,0,,1,0,13,,,,,,,,,,,,
murratr01,1992,2,CHI,NHL,C,22.0,1.0,3.0,4.0,25.0,0,1,0,0,0,0,0,32,4,0,0,0,2,0,0,0,0,0,0,3
kudelbo01,1993,1,OTT,NHL,R,42.0,26.0,15.0,41.0,14.0,-25,12,7,0,0,1,0,127,,,,,,,,,,,,
gingrga01,1984,1,TOR,NHL,D,5.0,0.0,2.0,2.0,0.0,-7,0,,0,,0,0,17,,,,,,,,,,,,
conacpa01,1995,1,LAK,NHL,C,35.0,5.0,2.0,7.0,18.0,-8,0,0,1,0,2,0,35,,,,,,,,,,,,
fisetst01,2001,1,MTL,NHL,G,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arboujo01,1972,1,MFS,WHA,D,76.0,6.0,27.0,33.0,186.0,,1,,0,,,,,5,0,1,1,12,,0,,0,,0,
morribr01,1997,1,NJD,NHL,C,11.0,5.0,4.0,9.0,0.0,3,0,1,0,0,1,1,19,3,0,1,1,0,-1,0,1,0,0,0,4
macouja01,1985,1,CAL,NHL,D,77.0,11.0,21.0,32.0,81.0,14,0,,2,,1,0,133,22,1,6,7,23,8,0,,0,,0,42
oliveha01,1921,1,CAT,WCHL,R,20.0,11.0,6.0,17.0,7.0,,,,,,,,,2,1,0,1,0,,,,,,,
beranjo01,2000,1,PIT,NHL,L,70.0,9.0,14.0,23.0,43.0,-7,2,4,0,0,2,0,152,13,0,2,2,2,1,0,0,0,0,0,13
waresed01,1937,1,DET,NHL,R,21.0,9.0,7.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,
leitebo01,1975,1,ATF,NHL,C,26.0,2.0,3.0,5.0,4.0,0,1,,0,,0,0,26,,,,,,,,,,,,
mickela01,1972,1,BUF,NHL,R,77.0,15.0,9.0,24.0,47.0,-6,1,,0,,2,3,160,6,1,0,1,5,,0,,0,,0,
laycoha01,1954,1,BOS,NHL,D,70.0,4.0,13.0,17.0,34.0,,,,,,,,,5,1,0,1,0,,,,,,,
schofdw01,1976,1,DET,NHL,D,3.0,1.0,0.0,1.0,2.0,0,0,,0,,0,1,3,,,,,,,,,,,,
seiliro01,1974,2,WAS,NHL,D,1.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,2,,,,,,,,,,,,
