orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10250,HANAR,4,1996-07-08T00:00:00,1996-08-05T00:00:00,1996-07-12T00:00:00,2,65.83,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10279,LEHMS,8,1996-08-13T00:00:00,1996-09-10T00:00:00,1996-08-16T00:00:00,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10284,LEHMS,4,1996-08-19T00:00:00,1996-09-16T00:00:00,1996-08-27T00:00:00,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10285,QUICK,1,1996-08-20T00:00:00,1996-09-17T00:00:00,1996-08-26T00:00:00,2,76.83,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10287,RICAR,8,1996-08-22T00:00:00,1996-09-19T00:00:00,1996-08-28T00:00:00,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10294,RATTC,4,1996-08-30T00:00:00,1996-09-27T00:00:00,1996-09-05T00:00:00,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10304,TORTU,1,1996-09-12T00:00:00,1996-10-10T00:00:00,1996-09-17T00:00:00,2,63.79,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10305,OLDWO,8,1996-09-13T00:00:00,1996-10-11T00:00:00,1996-10-09T00:00:00,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996-10-10T00:00:00,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10335,HUNGO,7,1996-10-22T00:00:00,1996-11-19T00:00:00,1996-10-24T00:00:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10340,BONAP,1,1996-10-29T00:00:00,1996-11-26T00:00:00,1996-11-08T00:00:00,3,166.31,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10352,FURIB,3,1996-11-12T00:00:00,1996-11-26T00:00:00,1996-11-18T00:00:00,3,1.3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10373,HUNGO,4,1996-12-05T00:00:00,1997-01-02T00:00:00,1996-12-11T00:00:00,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10381,LILAS,3,1996-12-12T00:00:00,1997-01-09T00:00:00,1996-12-13T00:00:00,3,7.99,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10384,BERGS,3,1996-12-16T00:00:00,1997-01-13T00:00:00,1996-12-20T00:00:00,3,168.64,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10389,BOTTM,4,1996-12-20T00:00:00,1997-01-17T00:00:00,1996-12-24T00:00:00,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10393,SAVEA,1,1996-12-25T00:00:00,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10414,FAMIA,2,1997-01-14T00:00:00,1997-02-11T00:00:00,1997-01-17T00:00:00,3,21.48,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10439,MEREP,6,1997-02-07T00:00:00,1997-03-07T00:00:00,1997-02-10T00:00:00,3,4.07,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10442,ERNSH,3,1997-02-11T00:00:00,1997-03-11T00:00:00,1997-02-18T00:00:00,2,47.94,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10477,PRINI,5,1997-03-17T00:00:00,1997-04-14T00:00:00,1997-03-25T00:00:00,2,13.02,Princesa Isabel Vinhos,Estrada da sade n. 58,Lisboa,,1756,Portugal
10485,LINOD,4,1997-03-25T00:00:00,1997-04-08T00:00:00,1997-03-31T00:00:00,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10497,LEHMS,7,1997-04-04T00:00:00,1997-05-02T00:00:00,1997-04-07T00:00:00,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10499,LILAS,4,1997-04-08T00:00:00,1997-05-06T00:00:00,1997-04-16T00:00:00,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10503,HUNGO,6,1997-04-11T00:00:00,1997-05-09T00:00:00,1997-04-16T00:00:00,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10517,NORTS,3,1997-04-24T00:00:00,1997-05-22T00:00:00,1997-04-29T00:00:00,3,32.07,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-30T00:00:00,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10524,BERGS,1,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-07T00:00:00,2,244.79,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10529,MAISD,5,1997-05-07T00:00:00,1997-06-04T00:00:00,1997-05-09T00:00:00,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10551,FURIB,4,1997-05-28T00:00:00,1997-07-09T00:00:00,1997-06-06T00:00:00,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10567,HUNGO,1,1997-06-12T00:00:00,1997-07-10T00:00:00,1997-06-17T00:00:00,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10587,QUEDE,1,1997-07-02T00:00:00,1997-07-30T00:00:00,1997-07-09T00:00:00,1,62.52,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10626,BERGS,1,1997-08-11T00:00:00,1997-09-08T00:00:00,1997-08-20T00:00:00,2,138.69,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10646,HUNGO,9,1997-08-27T00:00:00,1997-10-08T00:00:00,1997-09-03T00:00:00,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10663,BONAP,2,1997-09-10T00:00:00,1997-09-24T00:00:00,1997-10-03T00:00:00,2,113.15,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10675,FRANK,5,1997-09-19T00:00:00,1997-10-17T00:00:00,1997-09-23T00:00:00,2,31.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10676,TORTU,2,1997-09-22T00:00:00,1997-10-20T00:00:00,1997-09-29T00:00:00,2,2.01,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10686,PICCO,2,1997-09-30T00:00:00,1997-10-28T00:00:00,1997-10-08T00:00:00,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10703,FOLKO,6,1997-10-14T00:00:00,1997-11-11T00:00:00,1997-10-20T00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10709,GOURL,1,1997-10-17T00:00:00,1997-11-14T00:00:00,1997-11-20T00:00:00,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10745,QUICK,9,1997-11-18T00:00:00,1997-12-16T00:00:00,1997-11-27T00:00:00,1,3.52,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10755,BONAP,4,1997-11-26T00:00:00,1997-12-24T00:00:00,1997-11-28T00:00:00,2,16.71,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10768,AROUT,3,1997-12-08T00:00:00,1998-01-05T00:00:00,1997-12-15T00:00:00,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10786,QUEEN,8,1997-12-19T00:00:00,1998-01-16T00:00:00,1997-12-23T00:00:00,1,110.87,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10817,KOENE,3,1998-01-06T00:00:00,1998-01-20T00:00:00,1998-01-13T00:00:00,2,306.07,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10820,RATTC,3,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-13T00:00:00,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10831,SANTG,3,1998-01-14T00:00:00,1998-02-11T00:00:00,1998-01-23T00:00:00,2,72.19,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10840,LINOD,4,1998-01-19T00:00:00,1998-03-02T00:00:00,1998-02-16T00:00:00,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10851,RICAR,5,1998-01-26T00:00:00,1998-02-23T00:00:00,1998-02-02T00:00:00,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10861,WHITC,4,1998-01-30T00:00:00,1998-02-27T00:00:00,1998-02-17T00:00:00,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10910,WILMK,1,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-04T00:00:00,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10921,VAFFE,1,1998-03-03T00:00:00,1998-04-14T00:00:00,1998-03-09T00:00:00,1,176.48,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10922,HANAR,5,1998-03-03T00:00:00,1998-03-31T00:00:00,1998-03-05T00:00:00,3,62.74,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10936,GREAL,3,1998-03-09T00:00:00,1998-04-06T00:00:00,1998-03-18T00:00:00,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,7,1998-03-10T00:00:00,1998-03-24T00:00:00,1998-03-13T00:00:00,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10961,QUEEN,8,1998-03-19T00:00:00,1998-04-16T00:00:00,1998-03-30T00:00:00,1,104.47,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,1998-03-19T00:00:00,1998-04-16T00:00:00,1998-03-23T00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10979,ERNSH,8,1998-03-26T00:00:00,1998-04-23T00:00:00,1998-03-31T00:00:00,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10984,SAVEA,1,1998-03-30T00:00:00,1998-04-27T00:00:00,1998-04-03T00:00:00,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11009,GODOS,2,1998-04-08T00:00:00,1998-05-06T00:00:00,1998-04-10T00:00:00,1,59.11,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
11036,DRACD,8,1998-04-20T00:00:00,1998-05-18T00:00:00,1998-04-22T00:00:00,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
