orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10249,TOMSP,6,1996-07-05T00:00:00,1996-08-16T00:00:00,1996-07-10T00:00:00,1,11.61,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10260,OTTIK,4,1996-07-19T00:00:00,1996-08-16T00:00:00,1996-07-29T00:00:00,1,55.09,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10264,FOLKO,6,1996-07-24T00:00:00,1996-08-21T00:00:00,1996-08-23T00:00:00,3,3.67,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10290,COMMI,8,1996-08-27T00:00:00,1996-09-24T00:00:00,1996-09-03T00:00:00,1,79.7,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10291,QUEDE,6,1996-08-27T00:00:00,1996-09-24T00:00:00,1996-09-04T00:00:00,2,6.4,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10297,BLONP,5,1996-09-04T00:00:00,1996-10-16T00:00:00,1996-09-10T00:00:00,2,5.74,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10329,SPLIR,4,1996-10-15T00:00:00,1996-11-26T00:00:00,1996-10-23T00:00:00,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10330,LILAS,3,1996-10-16T00:00:00,1996-11-13T00:00:00,1996-10-28T00:00:00,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10344,WHITC,4,1996-11-01T00:00:00,1996-11-29T00:00:00,1996-11-05T00:00:00,2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10356,WANDK,6,1996-11-18T00:00:00,1996-12-16T00:00:00,1996-11-27T00:00:00,2,36.71,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10357,LILAS,1,1996-11-19T00:00:00,1996-12-17T00:00:00,1996-12-02T00:00:00,3,34.88,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10393,SAVEA,1,1996-12-25T00:00:00,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10402,ERNSH,8,1997-01-02T00:00:00,1997-02-13T00:00:00,1997-01-10T00:00:00,2,67.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10403,ERNSH,4,1997-01-03T00:00:00,1997-01-31T00:00:00,1997-01-09T00:00:00,3,73.79,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10415,HUNGC,3,1997-01-15T00:00:00,1997-02-12T00:00:00,1997-01-24T00:00:00,1,0.2,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10417,SIMOB,4,1997-01-16T00:00:00,1997-02-13T00:00:00,1997-01-28T00:00:00,3,70.29,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10420,WELLI,3,1997-01-21T00:00:00,1997-02-18T00:00:00,1997-01-27T00:00:00,1,44.12,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10429,HUNGO,3,1997-01-29T00:00:00,1997-03-12T00:00:00,1997-02-07T00:00:00,2,56.63,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10430,ERNSH,4,1997-01-30T00:00:00,1997-02-13T00:00:00,1997-02-03T00:00:00,1,458.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10439,MEREP,6,1997-02-07T00:00:00,1997-03-07T00:00:00,1997-02-10T00:00:00,3,4.07,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
