city_id,city,country_id,last_update
1,A Corua (La Corua),87,2006-02-15T03:45:25
2,Abha,82,2006-02-15T03:45:25
8,Adoni,44,2006-02-15T03:45:25
12,al-Ayn,101,2006-02-15T03:45:25
15,al-Qadarif,89,2006-02-15T03:45:25
18,Allappuzha (Alleppey),44,2006-02-15T03:45:25
20,Almirante Brown,6,2006-02-15T03:45:25
29,Apeldoorn,67,2006-02-15T03:45:25
30,Araatuba,15,2006-02-15T03:45:25
33,Arlington,103,2006-02-15T03:45:25
34,Ashdod,48,2006-02-15T03:45:25
38,Athenai,39,2006-02-15T03:45:25
47,Baiyin,23,2006-02-15T03:45:25
49,Balaiha,80,2006-02-15T03:45:25
52,Bamenda,19,2006-02-15T03:45:25
53,Bandar Seri Begawan,16,2006-02-15T03:45:25
57,Bat Yam,48,2006-02-15T03:45:25
58,Batman,97,2006-02-15T03:45:25
70,Bergamo,49,2006-02-15T03:45:25
73,Bhavnagar,44,2006-02-15T03:45:25
83,Blumenau,15,2006-02-15T03:45:25
89,Braslia,15,2006-02-15T03:45:25
90,Bratislava,84,2006-02-15T03:45:25
91,Brescia,49,2006-02-15T03:45:25
103,Carmen,60,2006-02-15T03:45:25
108,Changhwa,92,2006-02-15T03:45:25
109,Changzhou,23,2006-02-15T03:45:25
110,Chapra,44,2006-02-15T03:45:25
117,Cianjur,45,2006-02-15T03:45:25
120,Citrus Heights,103,2006-02-15T03:45:25
124,Coacalco de Berriozbal,60,2006-02-15T03:45:25
130,Cuautla,60,2006-02-15T03:45:25
135,Dallas,103,2006-02-15T03:45:25
141,Deba Habe,69,2006-02-15T03:45:25
147,Dos Quebradas,24,2006-02-15T03:45:25
148,Duisburg,38,2006-02-15T03:45:25
150,Dzerzinsk,80,2006-02-15T03:45:25
156,Elista,80,2006-02-15T03:45:25
168,Fengshan,92,2006-02-15T03:45:25
172,Fukuyama,50,2006-02-15T03:45:25
176,Gandhinagar,44,2006-02-15T03:45:25
190,guas Lindas de Gois,15,2006-02-15T03:45:25
191,Gulbarga,44,2006-02-15T03:45:25
195,Haldia,44,2006-02-15T03:45:25
197,Halisahar,44,2006-02-15T03:45:25
201,Hanoi,105,2006-02-15T03:45:25
204,Hino,50,2006-02-15T03:45:25
205,Hiroshima,50,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
210,Huaian,23,2006-02-15T03:45:25
211,Hubli-Dharwad,44,2006-02-15T03:45:25
213,Huixquilucan,60,2006-02-15T03:45:25
217,Ife,69,2006-02-15T03:45:25
219,Iligan,75,2006-02-15T03:45:25
226,Iwaki,50,2006-02-15T03:45:25
229,Izumisano,50,2006-02-15T03:45:25
231,Jaipur,44,2006-02-15T03:45:25
245,Joliet,103,2006-02-15T03:45:25
250,Jurez,60,2006-02-15T03:45:25
253,Kakamigahara,50,2006-02-15T03:45:25
261,Kanchrapara,44,2006-02-15T03:45:25
263,Karnal,44,2006-02-15T03:45:25
