corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
169,Corp. Giant Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
249,Corp. Expert Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
266,Corp. Giant PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
421,Corp. Computer Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
422,Corp. Computer LightingAg., , ,,,,,2004-10-12T10:41:26,6,
428,Corp. Computer RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
492,Corp. Just LightingAg., , ,,,,,2004-10-12T10:41:26,3,
495,Corp. Just OperaAg., , ,,,,,2004-10-12T10:41:26,3,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
127,Corp. Computer QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
130,Corp. Computer TransitCo., , ,,,,,2004-10-12T10:41:26,6,
131,Corp. Driven Key StonesCo., , ,,,,,2004-10-12T10:41:26,8,
261,Corp. Giant Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
318,Corp. Boston RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,4,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
