charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
65681,9620,492,5,1999-10-01T10:48:40,718.0,29620,
1914206,7953,443,9,1999-06-26T10:44:41,4440.0,7953,
1689272,8980,489,8,1999-09-14T10:50:30,3479.0,28980,
1389073,9884,480,6,1999-09-09T10:50:29,4449.0,19884,
1631499,6471,462,5,1999-08-14T10:46:02,3573.0,16471,
1616252,7636,418,9,1999-09-26T10:44:50,1232.0,27636,
778194,9828,494,2,1999-09-04T10:49:38,605.0,19828,
592427,9546,415,10,1999-06-21T10:50:45,3842.0,9546,
617685,8037,475,10,1999-08-16T10:44:57,1965.0,18037,
1022289,9875,417,7,1999-10-08T10:45:18,1953.0,29875,
1856809,8619,500,3,1999-09-12T10:47:59,2349.0,18619,
1745059,5387,495,3,1999-07-31T10:47:05,3017.0,5387,
1881859,8795,447,9,1999-09-20T10:49:55,3896.0,28795,
1245550,7366,384,10,1999-07-30T10:47:08,2210.0,7366,
529712,8696,489,5,1999-07-15T10:45:54,1269.0,8696,
1418634,3190,314,6,1999-06-28T10:45:01,1536.0,3190,
1019492,8925,450,5,1999-07-12T10:45:05,436.0,8925,
79069,9540,498,5,1999-07-05T10:49:42,4526.0,9540,
1260752,5728,488,2,1999-06-16T10:48:17,4964.0,5728,
1809422,9732,453,9,1999-08-02T10:44:19,4011.0,9732,
1221703,7828,492,10,1999-07-16T10:45:15,624.0,7828,
1214095,9840,469,4,1999-07-10T10:44:40,2201.0,9840,
1145796,6837,279,4,1999-07-21T10:47:09,3301.0,6837,
1922894,5292,440,7,1999-09-23T10:45:20,923.0,25292,
729,5219,470,10,1999-09-22T10:43:41,1167.0,25219,
1447452,3570,408,3,1999-08-30T10:47:16,4674.0,13570,
739671,9036,488,8,1999-09-29T10:46:40,1060.0,29036,
700247,8907,499,6,1999-06-24T10:43:39,562.0,8907,
1404839,4942,398,8,1999-07-21T10:43:59,1107.0,4942,
1678082,7883,414,5,1999-07-03T10:49:38,1624.0,7883,
1971725,9055,480,10,1999-06-18T10:49:08,1265.0,9055,
1071489,7071,462,5,1999-09-28T10:49:07,2034.0,27071,
524753,6541,490,4,1999-07-31T10:45:31,4224.0,6541,
561999,8998,499,9,1999-10-01T10:48:22,2952.0,28998,
1156039,8279,472,4,1999-07-17T10:47:56,124.0,8279,
953349,7407,476,2,1999-07-03T10:47:44,3832.0,7407,
1785659,8880,267,8,1999-07-20T10:50:13,1284.0,8880,
818881,8228,500,4,1999-07-18T10:45:02,50.0,8228,
548913,9886,493,6,1999-06-30T10:47:23,2860.0,9886,
1378347,7206,472,5,1999-06-16T10:49:39,1303.0,7206,
561024,8327,496,7,1999-09-18T10:48:18,301.0,28327,
1341414,7386,411,5,1999-08-03T10:46:48,1474.0,7386,
1320484,8360,277,10,1999-07-11T10:45:10,224.0,8360,
1499192,8618,500,5,1999-09-20T10:51:16,1779.0,28618,
1787355,9039,499,8,1999-08-03T10:50:21,3998.0,9039,
988858,9907,231,3,1999-06-28T10:50:28,2497.0,9907,
1893276,8665,413,3,1999-07-28T10:50:49,3674.0,8665,
80984,4256,475,10,1999-07-05T10:49:51,3377.0,4256,
1490689,8637,500,10,1999-08-17T10:50:37,2543.0,18637,
1625140,3318,461,3,1999-07-20T10:45:32,1855.0,3318,
1265647,1873,500,7,1999-09-12T10:48:40,1069.0,11873,
1164904,9053,499,3,1999-08-17T10:48:36,4672.0,19053,
1762382,9643,317,6,1999-07-21T10:48:24,3853.0,9643,
1666495,7444,490,9,1999-09-18T10:48:44,4753.0,27444,
1852562,9455,485,9,1999-09-16T10:47:40,2361.0,29455,
1761783,6518,492,3,1999-09-18T10:48:21,1088.0,26518,
851398,8268,493,2,1999-08-30T10:47:34,408.0,18268,
1982541,6488,487,5,1999-09-07T10:49:59,3907.0,16488,
556737,5200,471,3,1999-09-25T10:47:59,2350.0,25200,
887673,8447,485,7,1999-08-22T10:50:22,4084.0,18447,
1835505,6923,464,10,1999-09-05T10:46:21,4309.0,16923,
861658,5569,124,9,1999-09-12T10:48:21,1201.0,15569,
757156,9204,499,10,1999-08-12T10:48:00,1662.0,9204,
1639290,7496,465,7,1999-07-05T10:46:38,1180.0,7496,
811407,8693,500,6,1999-10-12T10:44:28,3353.0,28693,
825160,4740,442,3,1999-07-29T10:45:32,1167.0,4740,
1008943,6605,462,3,1999-08-21T10:44:17,2393.0,16605,
1216773,5830,403,6,1999-07-24T10:44:53,887.0,5830,
1984431,9959,499,5,1999-09-01T10:50:08,3171.0,19959,
1790171,6474,263,2,1999-07-31T10:50:34,2471.0,6474,
772034,7164,493,6,1999-10-06T10:49:10,3913.0,27164,
605908,8399,486,8,1999-09-09T10:44:04,3957.0,18399,
798923,8902,437,5,1999-10-02T10:51:15,2557.0,28902,
