statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2009,2009,1999-08-13T00:00:00,1999-09-02T00:00:00,408.0,
3279,3279,1999-08-13T00:00:00,1999-09-02T00:00:00,3505.0,
3385,3385,1999-08-13T00:00:00,1999-09-02T00:00:00,7322.0,
4394,4394,1999-08-13T00:00:00,1999-09-02T00:00:00,2767.0,
4397,4397,1999-08-13T00:00:00,1999-09-02T00:00:00,6319.0,
4617,4617,1999-08-13T00:00:00,1999-09-02T00:00:00,17074.0,
4740,4740,1999-08-13T00:00:00,1999-09-02T00:00:00,10379.0,
4948,4948,1999-08-13T00:00:00,1999-09-02T00:00:00,11101.0,
5076,5076,1999-08-13T00:00:00,1999-09-02T00:00:00,7796.0,
5432,5432,1999-08-13T00:00:00,1999-09-02T00:00:00,17085.0,
6033,6033,1999-08-13T00:00:00,1999-09-02T00:00:00,10061.0,
6118,6118,1999-08-13T00:00:00,1999-09-02T00:00:00,11808.0,
6266,6266,1999-08-13T00:00:00,1999-09-02T00:00:00,13755.0,
6349,6349,1999-08-13T00:00:00,1999-09-02T00:00:00,12240.0,
6660,6660,1999-08-13T00:00:00,1999-09-02T00:00:00,11318.0,
7041,7041,1999-08-13T00:00:00,1999-09-02T00:00:00,31016.0,
7064,7064,1999-08-13T00:00:00,1999-09-02T00:00:00,18380.0,
7592,7592,1999-08-13T00:00:00,1999-09-02T00:00:00,30884.0,
8016,8016,1999-08-13T00:00:00,1999-09-02T00:00:00,33512.0,
8033,8033,1999-08-13T00:00:00,1999-09-02T00:00:00,20731.0,
8188,8188,1999-08-13T00:00:00,1999-09-02T00:00:00,18008.0,
8450,8450,1999-08-13T00:00:00,1999-09-02T00:00:00,18815.0,
8483,8483,1999-08-13T00:00:00,1999-09-02T00:00:00,26104.0,
8645,8645,1999-08-13T00:00:00,1999-09-02T00:00:00,15563.0,
8793,8793,1999-08-13T00:00:00,1999-09-02T00:00:00,35007.0,
8999,8999,1999-08-13T00:00:00,1999-09-02T00:00:00,29338.0,
9049,9049,1999-08-13T00:00:00,1999-09-02T00:00:00,37219.0,
9153,9153,1999-08-13T00:00:00,1999-09-02T00:00:00,29843.0,
9194,9194,1999-08-13T00:00:00,1999-09-02T00:00:00,46425.0,
9303,9303,1999-08-13T00:00:00,1999-09-02T00:00:00,50332.0,
9342,9342,1999-08-13T00:00:00,1999-09-02T00:00:00,37833.0,
9465,9465,1999-08-13T00:00:00,1999-09-02T00:00:00,29842.0,
9539,9539,1999-08-13T00:00:00,1999-09-02T00:00:00,35336.0,
9553,9553,1999-08-13T00:00:00,1999-09-02T00:00:00,33183.0,
9649,9649,1999-08-13T00:00:00,1999-09-02T00:00:00,55363.0,
9657,9657,1999-08-13T00:00:00,1999-09-02T00:00:00,37915.0,
9663,9663,1999-08-13T00:00:00,1999-09-02T00:00:00,40109.0,
9695,9695,1999-08-13T00:00:00,1999-09-02T00:00:00,42532.0,
9708,9708,1999-08-13T00:00:00,1999-09-02T00:00:00,65460.0,
9749,9749,1999-08-13T00:00:00,1999-09-02T00:00:00,47460.0,
9776,9776,1999-08-13T00:00:00,1999-09-02T00:00:00,33106.0,
9802,9802,1999-08-13T00:00:00,1999-09-02T00:00:00,42815.0,
9829,9829,1999-08-13T00:00:00,1999-09-02T00:00:00,38259.0,
9836,9836,1999-08-13T00:00:00,1999-09-02T00:00:00,55349.0,
9840,9840,1999-08-13T00:00:00,1999-09-02T00:00:00,54355.0,
9868,9868,1999-08-13T00:00:00,1999-09-02T00:00:00,52070.0,
9922,9922,1999-08-13T00:00:00,1999-09-02T00:00:00,49440.0,
9980,9980,1999-08-13T00:00:00,1999-09-02T00:00:00,52760.0,
9987,9987,1999-08-13T00:00:00,1999-09-02T00:00:00,102645.0,
13643,3643,1999-09-13T00:00:00,1999-10-03T00:00:00,3382.0,
14666,4666,1999-09-13T00:00:00,1999-10-03T00:00:00,2933.0,
15628,5628,1999-09-13T00:00:00,1999-10-03T00:00:00,2572.0,
15939,5939,1999-09-13T00:00:00,1999-10-03T00:00:00,9409.0,
16687,6687,1999-09-13T00:00:00,1999-10-03T00:00:00,5414.0,
17251,7251,1999-09-13T00:00:00,1999-10-03T00:00:00,1163.0,
17371,7371,1999-09-13T00:00:00,1999-10-03T00:00:00,11729.0,
17471,7471,1999-09-13T00:00:00,1999-10-03T00:00:00,11848.0,
17625,7625,1999-09-13T00:00:00,1999-10-03T00:00:00,2330.0,
17660,7660,1999-09-13T00:00:00,1999-10-03T00:00:00,10266.0,
17984,7984,1999-09-13T00:00:00,1999-10-03T00:00:00,5025.0,
18501,8501,1999-09-13T00:00:00,1999-10-03T00:00:00,15389.0,
18563,8563,1999-09-13T00:00:00,1999-10-03T00:00:00,9527.0,
18736,8736,1999-09-13T00:00:00,1999-10-03T00:00:00,22135.0,
18852,8852,1999-09-13T00:00:00,1999-10-03T00:00:00,18904.0,
19310,9310,1999-09-13T00:00:00,1999-10-03T00:00:00,38582.0,
19528,9528,1999-09-13T00:00:00,1999-10-03T00:00:00,25931.0,
19553,9553,1999-09-13T00:00:00,1999-10-03T00:00:00,14532.0,
19752,9752,1999-09-13T00:00:00,1999-10-03T00:00:00,30499.0,
19769,9769,1999-09-13T00:00:00,1999-10-03T00:00:00,35230.0,
19779,9779,1999-09-13T00:00:00,1999-10-03T00:00:00,19861.0,
19846,9846,1999-09-13T00:00:00,1999-10-03T00:00:00,26161.0,
19862,9862,1999-09-13T00:00:00,1999-10-03T00:00:00,21280.0,
2728,2728,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
16441,6441,1999-09-13T00:00:00,1999-10-03T00:00:00,2282.0,
5671,5671,1999-08-13T00:00:00,1999-09-02T00:00:00,13137.0,
7294,7294,1999-08-13T00:00:00,1999-09-02T00:00:00,4658.0,
1793,1793,1999-08-13T00:00:00,1999-09-02T00:00:00,2681.0,
1225,1225,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
9702,9702,1999-08-13T00:00:00,1999-09-02T00:00:00,40182.0,
15345,5345,1999-09-13T00:00:00,1999-10-03T00:00:00,8396.0,
7307,7307,1999-08-13T00:00:00,1999-09-02T00:00:00,19763.0,
6063,6063,1999-08-13T00:00:00,1999-09-02T00:00:00,534.0,
19992,9992,1999-09-13T00:00:00,1999-10-03T00:00:00,60380.0,
17597,7597,1999-09-13T00:00:00,1999-10-03T00:00:00,14106.0,
