payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
885,2178,1999-09-02T00:00:00,1635.0,0,
8113,9794,1999-09-02T00:00:00,43521.0,0,
6569,8250,1999-09-02T00:00:00,15304.0,0,
641,1818,1999-09-02T00:00:00,4591.0,0,
294,1178,1999-09-02T00:00:00,4578.0,0,
7018,8699,1999-09-02T00:00:00,21197.0,0,
2970,4606,1999-09-02T00:00:00,1264.0,0,
13293,7727,1999-10-03T00:00:00,6514.0,0,
489,1548,1999-09-02T00:00:00,2134.0,0,
2579,4189,1999-09-02T00:00:00,5889.0,0,
412,1427,1999-09-02T00:00:00,2863.0,0,
7471,9152,1999-09-02T00:00:00,18247.0,0,
7931,9612,1999-09-02T00:00:00,31244.0,0,
1892,3445,1999-09-02T00:00:00,3464.0,0,
4359,6032,1999-09-02T00:00:00,11386.0,0,
6866,8547,1999-09-02T00:00:00,13803.0,0,
14801,9247,1999-10-03T00:00:00,19064.0,0,
9849,3795,1999-10-03T00:00:00,868.0,0,
11199,5488,1999-10-03T00:00:00,8167.0,0,
9151,2741,1999-10-03T00:00:00,3905.0,0,
4499,6174,1999-09-02T00:00:00,13861.0,0,
10249,4336,1999-10-03T00:00:00,8734.0,0,
6253,7934,1999-09-02T00:00:00,26749.0,0,
9279,2948,1999-10-03T00:00:00,2212.0,0,
634,1808,1999-09-02T00:00:00,4885.0,0,
5150,6828,1999-09-02T00:00:00,9222.0,0,
13927,8369,1999-10-03T00:00:00,6337.0,0,
13501,7938,1999-10-03T00:00:00,8871.0,0,
4045,5713,1999-09-02T00:00:00,4802.0,0,
14402,8846,1999-10-03T00:00:00,8268.0,0,
1422,2884,1999-09-02T00:00:00,2789.0,0,
15062,9508,1999-10-03T00:00:00,16463.0,0,
8418,902,1999-10-03T00:00:00,4487.0,0,
6888,8569,1999-09-02T00:00:00,35536.0,0,
7372,9053,1999-09-02T00:00:00,25215.0,0,
2279,3872,1999-09-02T00:00:00,6067.0,0,
6782,8463,1999-09-02T00:00:00,22255.0,0,
2124,3699,1999-09-02T00:00:00,4252.0,0,
14788,9234,1999-10-03T00:00:00,3592.0,0,
2812,4438,1999-09-02T00:00:00,15171.0,0,
7388,9069,1999-09-02T00:00:00,25670.0,0,
2282,3875,1999-09-02T00:00:00,16004.0,0,
7686,9367,1999-09-02T00:00:00,22966.0,0,
4607,6283,1999-09-02T00:00:00,12213.0,0,
8016,9697,1999-09-02T00:00:00,50102.0,0,
13794,8235,1999-10-03T00:00:00,4950.0,0,
7279,8960,1999-09-02T00:00:00,27639.0,0,
1719,3246,1999-09-02T00:00:00,4273.0,0,
6316,7997,1999-09-02T00:00:00,30773.0,0,
2463,4068,1999-09-02T00:00:00,1734.0,0,
8582,1480,1999-10-03T00:00:00,1787.0,0,
13656,8095,1999-10-03T00:00:00,12515.0,0,
8331,287,1999-10-03T00:00:00,2616.0,0,
2315,3911,1999-09-02T00:00:00,4366.0,0,
