corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
145,Corp. Expert OperaCo., , ,,,,,2004-10-12T10:41:26,2,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
198,Corp. Just RestaurantsCo., , ,,,,,2004-10-12T10:41:26,8,
209,Corp. Apex Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
240,Corp. Driven TransitCorp., , ,,,,,2004-10-12T10:41:26,8,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
280,Corp. Humble TransitCorp., , ,,,,,2004-10-12T10:41:26,5,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
368,Corp. Giant RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
385,Corp. Imperial OperaLtd., , ,,,,,2004-10-12T10:41:26,7,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
448,Corp. Expert RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
487,Corp. Imperial QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
127,Corp. Computer QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
191,Corp. Just Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
224,Corp. Computer NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
282,Corp. Imperial LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
283,Corp. Imperial MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
289,Corp. Imperial Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
