id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
8,1967,0,0,0,ANA,Edgar,Lacy,,lacyed01,UCLA,ABA
10,1967,0,0,0,ANA,Malcolm,Strong,,,Seattle,ABA
18,1967,0,0,0,DNR,Vaughn,Harper,,,Syracuse,ABA
24,1967,0,0,0,DNR,Bill,Turner,,turnebi01,Akron,ABA
33,1967,0,0,0,DLC,Duane,Heckman,,,Dickinson,ABA
55,1967,0,0,0,INA,Jerry,Jones,,,Iowa,ABA
56,1967,0,0,0,INA,Ron,Kozlicki,,kozliro01,Northwestern,ABA
64,1967,0,0,0,KEN,Willie,Wolters,,,Boston College,ABA
72,1967,0,0,0,KEN,John,Smith,,,Kent State,ABA
100,1967,0,0,0,NOB,George,Carter,,cartege01,St. Bonaventure,ABA
108,1967,0,0,0,OAK,Richie,Moore,,mooreri01,Hiram Scott,ABA
116,1967,0,0,0,OAK,Bill,Morgan,,,New Mexico,ABA
126,1967,0,0,0,PTP,Mike,Riordan,,riordmi01,Providence,ABA
131,1968,0,0,0,DNR,Walt,Piatkowski,,piatkwa01,Bowling Green,ABA
132,1968,0,0,0,DNR,Bill,Hewitt,,hewitbi01,Southern California,ABA
135,1968,0,0,0,DNR,Charley,Parks,,parksch01,Idaho State,ABA
140,1968,0,0,0,DNR,Melvin,Jones,,,Albany (GA) State,ABA
145,1968,0,0,0,DLC,Rich,Jones,,jonesri01,Memphis State,ABA
164,1968,0,0,0,HSM,Aaron,Sellers,,,Jackson State,ABA
168,1968,0,0,0,HSM,Mike,Nordholz,,,Alabama,ABA
177,1968,0,0,0,INA,Don,May,,maydo01,Dayton,ABA
188,1968,0,0,0,INA,Tom,Niemier,,,Evansville,ABA
189,1968,0,0,0,KEN,Wayne,Chapman,,chapmwa01,Western Kentucky,ABA
203,1968,0,0,0,KEN,Bob,Zoretich,,,DePaul,ABA
207,1968,0,0,0,KEN,Bo,Wyenandt,,,Vanderbilt,ABA
244,1968,0,0,0,MNP,Sam,Williams,,willisa01,Iowa,ABA
255,1968,0,0,0,NOB,Mike,Butler,,,Memphis State,ABA
263,1968,0,0,0,NOB,Dave,Williams,,,Mississippi State,ABA
283,1968,0,0,0,OAK,Bob,Kauffman,,kauffbo01,Guilford,ABA
301,1969,0,0,0,CAR,Jesse,Price,,,Milliken,ABA
310,1969,0,0,0,DNR,Bob,Presley,,,California,ABA
319,1969,0,0,0,DNR,Harry,Hall,,,Wyoming,ABA
344,1969,0,0,0,INA,Jim,Stephenson,,,Maine,ABA
353,1969,0,0,0,KEN,Dan,Sadlier,,,Dayton,ABA
370,1969,0,0,0,MMF,Larry,Cannon,,cannola01,LaSalle,ABA
399,1969,0,0,0,NOB,James,Wyatt,,,Northwestern Louisiana,ABA
446,1970,0,0,0,DNR,Jim,Penix,,,Bowling Green,ABA
463,1970,0,0,0,INA,Surry,Oliver,,,Stephen F. Austin,ABA
465,1970,0,0,0,INA,Rick,Erickson,,,Washington State,ABA
469,1970,0,0,0,INA,Heyward,Dotson,,,Columbia,ABA
474,1970,0,0,0,KEN,Pete,Cross,,crosspe01,San Francisco,ABA
550,1970,0,0,0,UTS,Rudy,Tomjanovich,,tomjaru01,Michigan,ABA
556,1970,0,0,0,UTS,Kevin,Wilson,,,Ashland (CO),ABA
561,1970,0,0,0,UTS,Lou,Small,,,Nevada-Las Vegas,ABA
