playerid,award,year,lgid,note,pos
amontto01,All-Rookie,1991,NHL,,RW
antonmi01,Second Team All-Star,1976,WHA,,LW
arnotja01,All-Rookie,1993,NHL,,C
ashbeba01,Second Team All-Star,1973,NHL,,D
backsra01,Calder,1958,NHL,,
backsra01,Deneau,1973,WHA,Most Gentlemanly,
barbebi01,First Team All-Star,1975,NHL,,LW
barbebi01,Second Team All-Star,1978,NHL,,LW
barbebi01,Second Team All-Star,1980,NHL,,LW
barrato01,All-Rookie,1983,NHL,,G
barrato01,Calder,1983,NHL,,
barrato01,First Team All-Star,1983,NHL,,G
barrato01,Jennings,1984,NHL,shared,
barrato01,Second Team All-Star,1984,NHL,,G
barrato01,Vezina,1983,NHL,,
bathgan01,First Team All-Star,1958,NHL,,RW
bathgan01,First Team All-Star,1961,NHL,,RW
bathgan01,Hart,1958,NHL,,
bathgan01,Second Team All-Star,1957,NHL,,RW
bathgan01,Second Team All-Star,1962,NHL,,RW
belfoed01,All-Rookie,1990,NHL,,G
belfoed01,Calder,1990,NHL,,
belfoed01,First Team All-Star,1990,NHL,,G
belfoed01,Jennings,1990,NHL,,
belfoed01,Jennings,1998,NHL,shared,
belfoed01,Vezina,1990,NHL,,
belivje01,Art Ross,1955,NHL,,
belivje01,Conn Smythe,1964,NHL,,
belivje01,First Team All-Star,1955,NHL,,C
belivje01,First Team All-Star,1956,NHL,,C
belivje01,First Team All-Star,1958,NHL,,C
belivje01,First Team All-Star,1959,NHL,,C
belivje01,Hart,1955,NHL,,
belivje01,Hart,1963,NHL,,
belivje01,Second Team All-Star,1957,NHL,,C
belivje01,Second Team All-Star,1963,NHL,,C
belivje01,Second Team All-Star,1965,NHL,,C
belivje01,Second Team All-Star,1968,NHL,,C
bellbr01,All-Rookie,1984,NHL,,D
bellobr01,Second Team All-Star,1989,NHL,,LW
bennibr01,All-Rookie,1986,NHL,,D
berarbr01,All-Rookie,1996,NHL,,D
berarbr01,Calder,1996,NHL,,
berezse01,All-Rookie,1996,NHL,,F
bernise01,Playoff MVP,1976,WHA,,
bernise01,Second Team All-Star,1974,WHA,,C
blakero01,All-Rookie,1990,NHL,,D
blakero01,First Team All-Star,1997,NHL,,D
blakero01,Norris,1997,NHL,,
bossymi01,Calder,1977,NHL,,
bossymi01,Conn Smythe,1981,NHL,,
bossymi01,First Team All-Star,1980,NHL,,RW
bossymi01,First Team All-Star,1981,NHL,,RW
bossymi01,First Team All-Star,1982,NHL,,RW
bossymi01,First Team All-Star,1983,NHL,,RW
bossymi01,First Team All-Star,1985,NHL,,RW
bossymi01,Lady Byng,1982,NHL,,
bossymi01,Lady Byng,1983,NHL,,
bossymi01,Lady Byng,1985,NHL,,
bossymi01,Second Team All-Star,1977,NHL,,RW
bossymi01,Second Team All-Star,1978,NHL,,RW
bossymi01,Second Team All-Star,1984,NHL,,RW
bournbo01,Masterton,1987,NHL,,
bourqra01,Calder,1979,NHL,,
bourqra01,First Team All-Star,1979,NHL,,D
bourqra01,First Team All-Star,1981,NHL,,D
bourqra01,First Team All-Star,1983,NHL,,D
bourqra01,First Team All-Star,1984,NHL,,D
bourqra01,First Team All-Star,1986,NHL,,D
bourqra01,First Team All-Star,1987,NHL,,D
bourqra01,First Team All-Star,1989,NHL,,D
bourqra01,First Team All-Star,1990,NHL,,D
bourqra01,First Team All-Star,1991,NHL,,D
bourqra01,First Team All-Star,1993,NHL,,D
abelsi01,First Team All-Star,1948,NHL,,C
abelsi01,First Team All-Star,1949,NHL,,C
abelsi01,Hart,1948,NHL,,
abelsi01,Second Team All-Star,1941,NHL,,LW
abelsi01,Second Team All-Star,1950,NHL,tie,C
anderto01,First Team All-Star,1941,NHL,,D
anderto01,Hart,1941,NHL,,
appssy01,Calder,1936,NHL,,
appssy01,First Team All-Star,1938,NHL,,C
appssy01,First Team All-Star,1941,NHL,,C
appssy01,Lady Byng,1941,NHL,,
appssy01,Second Team All-Star,1937,NHL,,C
appssy01,Second Team All-Star,1940,NHL,,C
appssy01,Second Team All-Star,1942,NHL,,C
auriela01,First Team All-Star,1936,NHL,,RW
baileac01,Art Ross,1928,NHL,,
barryma01,First Team All-Star,1936,NHL,,C
barryma01,Lady Byng,1936,NHL,,
bauerbo01,Lady Byng,1939,NHL,,
bauerbo01,Lady Byng,1940,NHL,,
bauerbo01,Lady Byng,1946,NHL,,
bauerbo01,Second Team All-Star,1938,NHL,,RW
bauerbo01,Second Team All-Star,1939,NHL,,RW
bauerbo01,Second Team All-Star,1940,NHL,,RW
bauerbo01,Second Team All-Star,1946,NHL,,RW
belivje01,First Team All-Star,1954,NHL,,C
belivje01,First Team All-Star,1960,NHL,,C
bentldo01,Art Ross,1942,NHL,,
bentldo01,First Team All-Star,1942,NHL,,LW
bentldo01,First Team All-Star,1943,NHL,,LW
bentldo01,First Team All-Star,1946,NHL,,LW
bentldo01,Second Team All-Star,1948,NHL,,C
bentlma01,Art Ross,1945,NHL,,
bentlma01,Art Ross,1946,NHL,,
bentlma01,First Team All-Star,1945,NHL,,C
bentlma01,Hart,1945,NHL,,
bentlma01,Lady Byng,1942,NHL,,
bentlma01,Second Team All-Star,1946,NHL,,C
