playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
marshbr01,1981,2,PHI,NHL,D,66.0,2.0,22.0,24.0,106.0,17,0,,0,,1,0,58,4,0,0,0,2,,0,,0,,0,
courtyv01,1986,1,HAR,NHL,R,4.0,0.0,0.0,0.0,0.0,-6,0,,0,,0,0,4,,,,,,,,,,,,
keanemi01,2001,2,COL,NHL,R,22.0,2.0,5.0,7.0,16.0,-2,0,1,0,1,0,0,26,18,1,4,5,8,0,0,0,0,0,0,24
ashtobr01,1986,2,DET,NHL,L,35.0,15.0,16.0,31.0,22.0,-3,3,,1,,3,0,86,16,4,9,13,6,5,2,,0,,0,35
cleghod01,1912,1,MOW,NHA,,20.0,18.0,0.0,18.0,44.0,,,,,,,,,,,,,,,,,,,,
shacked01,1970,2,BUF,NHL,L,56.0,25.0,17.0,42.0,93.0,-29,10,,0,,4,1,192,,,,,,,,,,,,
marshpe01,1978,1,CIN,WHA,L,80.0,43.0,23.0,66.0,95.0,-31,23,,0,,,,325,3,1,0,1,0,1,,,,,0,
wardji01,1927,1,MTM,NHL,R,42.0,10.0,2.0,12.0,44.0,,,,,,,,,9,1,1,2,6,,,,,,,
kravemi01,1992,1,SJS,NHL,R,1.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,,,,,,,,,,,,
coaltga01,1974,1,KCS,NHL,R,30.0,2.0,4.0,6.0,2.0,-8,0,,0,,1,0,20,,,,,,,,,,,,
hamelde01,2006,2,ATL,NHL,L,3.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,,3,,,,,,,,,,,,
mondopi01,1984,1,MTL,NHL,C,67.0,18.0,39.0,57.0,21.0,15,2,,0,,2,1,128,5,2,1,3,2,3,0,,0,,0,5
watsobr01,1978,1,WAS,NHL,D,20.0,0.0,1.0,1.0,36.0,-7,0,,0,,0,0,16,,,,,,,,,,,,
sweenbo01,1995,2,CAL,NHL,C,6.0,1.0,1.0,2.0,6.0,3,0,0,0,0,0,0,8,2,0,0,0,0,-1,0,0,0,0,0,3
dumarwo01,1937,1,BOS,NHL,L,48.0,13.0,14.0,27.0,6.0,,,,,,,,,3,0,0,0,0,,,,,,,
hextade01,1968,1,NYR,NHL,C,13.0,1.0,4.0,5.0,25.0,1,0,,0,,0,0,16,,,,,,,,,,,,
drydeke01,1972,1,MTL,NHL,G,54.0,0.0,4.0,4.0,2.0,0,0,,0,,0,0,0,17,0,0,0,2,,0,,0,,0,
oneilje01,2001,1,CAR,NHL,L,76.0,31.0,33.0,64.0,63.0,-5,11,17,0,0,6,1,272,22,8,5,13,27,2,3,1,0,0,1,72
hodgech01,1966,1,MTL,NHL,G,37.0,0.0,0.0,0.0,2.0,,0,,0,,0,0,,,,,,,,,,,,,
weirwa01,1976,1,QUN,WHA,D,69.0,3.0,17.0,20.0,197.0,13,0,,0,,,,123,17,1,5,6,13,3,,,,,0,
kearnde01,1976,1,VAN,NHL,D,80.0,5.0,55.0,60.0,60.0,-25,2,,1,,1,0,121,,,,,,,,,,,,
edleral01,2011,1,VAN,NHL,D,82.0,11.0,38.0,49.0,34.0,0,5,17,1,0,0,,228,5,2,0,2,8,-2,1,0,0,0,0,12
