city_id,city,country_id,last_update
3,Abu Dhabi,101,2006-02-15T03:45:25
6,Addis Abeba,31,2006-02-15T03:45:25
15,al-Qadarif,89,2006-02-15T03:45:25
29,Apeldoorn,67,2006-02-15T03:45:25
30,Araatuba,15,2006-02-15T03:45:25
32,Arecibo,77,2006-02-15T03:45:25
36,Ashqelon,48,2006-02-15T03:45:25
39,Atinsk,80,2006-02-15T03:45:25
51,Balurghat,44,2006-02-15T03:45:25
63,Bchar,2,2006-02-15T03:45:25
66,Belm,15,2006-02-15T03:45:25
69,Benin City,69,2006-02-15T03:45:25
96,Buenaventura,24,2006-02-15T03:45:25
104,Cavite,75,2006-02-15T03:45:25
139,Daxian,23,2006-02-15T03:45:25
159,Enshi,23,2006-02-15T03:45:25
169,Firozabad,44,2006-02-15T03:45:25
171,Fontana,103,2006-02-15T03:45:25
179,Gatineau,20,2006-02-15T03:45:25
180,Gaziantep,97,2006-02-15T03:45:25
186,Graz,9,2006-02-15T03:45:25
187,Greensboro,103,2006-02-15T03:45:25
193,Haining,23,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
210,Huaian,23,2006-02-15T03:45:25
216,Idfu,29,2006-02-15T03:45:25
231,Jaipur,44,2006-02-15T03:45:25
236,Jastrzebie-Zdrj,76,2006-02-15T03:45:25
244,Johannesburg,85,2006-02-15T03:45:25
248,Juiz de Fora,15,2006-02-15T03:45:25
272,Kitwe,109,2006-02-15T03:45:25
273,Klerksdorp,85,2006-02-15T03:45:25
274,Kolpino,80,2006-02-15T03:45:25
275,Konotop,100,2006-02-15T03:45:25
282,Kuching,59,2006-02-15T03:45:25
288,La Paz,60,2006-02-15T03:45:25
292,Lancaster,103,2006-02-15T03:45:25
299,Leshan,23,2006-02-15T03:45:25
304,Lilongwe,58,2006-02-15T03:45:25
312,London,102,2006-02-15T03:45:25
313,London,20,2006-02-15T03:45:25
315,Lubumbashi,25,2006-02-15T03:45:25
324,Mandi Bahauddin,72,2006-02-15T03:45:25
329,Masqat,71,2006-02-15T03:45:25
330,Matamoros,60,2006-02-15T03:45:25
335,Mexicali,60,2006-02-15T03:45:25
341,Monclova,60,2006-02-15T03:45:25
348,Mwene-Ditu,25,2006-02-15T03:45:25
358,Nakhon Sawan,94,2006-02-15T03:45:25
363,NDjamna,21,2006-02-15T03:45:25
366,Nha Trang,105,2006-02-15T03:45:25
367,Niznekamsk,80,2006-02-15T03:45:25
368,Novi Sad,108,2006-02-15T03:45:25
369,Novoterkassk,80,2006-02-15T03:45:25
385,ostka,100,2006-02-15T03:45:25
393,Pachuca de Soto,60,2006-02-15T03:45:25
404,Peoria,103,2006-02-15T03:45:25
407,Pingxiang,23,2006-02-15T03:45:25
409,Plock,76,2006-02-15T03:45:25
416,Pudukkottai,44,2006-02-15T03:45:25
421,Qalyub,29,2006-02-15T03:45:25
425,Rae Bareli,44,2006-02-15T03:45:25
431,Rio Claro,15,2006-02-15T03:45:25
436,Ruse,17,2006-02-15T03:45:25
437,Rustenburg,85,2006-02-15T03:45:25
440,Sagamihara,50,2006-02-15T03:45:25
446,Salinas,103,2006-02-15T03:45:25
451,San Felipe del Progreso,60,2006-02-15T03:45:25
460,Santiago de los Caballeros,27,2006-02-15T03:45:25
466,Serpuhov,80,2006-02-15T03:45:25
472,Shikarpur,72,2006-02-15T03:45:25
478,Siliguri (Shiliguri),44,2006-02-15T03:45:25
487,Sogamoso,24,2006-02-15T03:45:25
511,Syrakusa,49,2006-02-15T03:45:25
519,Talavera,75,2006-02-15T03:45:25
529,Tarsus,97,2006-02-15T03:45:25
531,Teboksary,80,2006-02-15T03:45:25
533,Tel Aviv-Jaffa,48,2006-02-15T03:45:25
534,Tete,63,2006-02-15T03:45:25
543,Toulon,34,2006-02-15T03:45:25
548,Tuguegarao,75,2006-02-15T03:45:25
559,Uttarpara-Kotrung,44,2006-02-15T03:45:25
563,Valle de Santiago,60,2006-02-15T03:45:25
568,Vijayawada,44,2006-02-15T03:45:25
577,Wroclaw,76,2006-02-15T03:45:25
581,Xinxiang,23,2006-02-15T03:45:25
586,Yerevan,7,2006-02-15T03:45:25
591,Yuzhou,23,2006-02-15T03:45:25
597,Zeleznogorsk,80,2006-02-15T03:45:25
