playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
bitzby01,2008,1,BOS,NHL,R,35,4,3,7,18,0,0,1,0,0,0,,31,5,1,1,2,2,0,0,0,0,0,0,4
crawfbo02,1982,1,DET,NHL,R,1,0,0,0,0,0,0,,0,,0,0,1,,,,,,,,,,,,
peatst01,2005,1,WAS,NHL,R,1,0,0,0,2,-2,0,0,0,0,0,,2,,,,,,,,,,,,
mccurdu01,1926,1,PIP,NHL,L,33,3,3,6,23,,,,,,,,,,,,,,,,,,,,
simpsjo01,1921,1,EDE,WCHL,D,25,19,14,33,15,,,,,,,,,2,1,0,1,2,,,,,,,
jacquje02,1976,1,BIR,WHA,R,79,21,27,48,92,-1,1,,0,,,,139,,,,,,,,,,,,
armstge01,1964,1,TOR,NHL,R,59,15,22,37,14,,3,,0,,3,2,,6,1,0,1,4,,,,,,1,
boninbr01,2000,1,MIN,NHL,L,7,0,0,0,0,-3,0,0,0,0,0,0,7,,,,,,,,,,,,
hoglujo01,1997,2,MTL,NHL,L,28,6,5,11,6,2,4,2,0,0,0,0,62,10,2,0,2,0,-1,0,0,0,0,0,7
mullejo01,1995,1,BOS,NHL,R,37,8,7,15,0,-2,4,1,0,0,1,0,60,,,,,,,,,,,,
ellisma01,2003,1,CHI,NHL,R,10,0,1,1,0,-3,0,0,0,0,0,0,4,,,,,,,,,,,,
bilodgi01,1977,1,BIR,WHA,L,59,2,2,4,258,-14,0,,0,,,,20,3,0,0,0,27,1,,,,,0,
roweto01,1981,2,WAS,NHL,R,6,1,1,2,18,0,0,,0,,0,0,9,,,,,,,,,,,,
wamslri01,1980,1,MTL,NHL,G,5,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
andreda01,1998,1,NJD,NHL,L,52,15,13,28,20,1,4,4,0,0,3,1,110,4,2,0,2,4,0,0,0,0,0,0,7
johnsji02,1995,1,WAS,NHL,D,66,2,4,6,34,-3,0,0,0,0,0,0,49,6,0,0,0,6,-2,0,0,0,0,0,15
havlama01,2000,1,OTT,NHL,R,73,19,23,42,20,8,7,5,0,2,5,0,133,4,0,0,0,2,-4,0,0,0,0,0,7
marchto01,2010,1,AND,NHL,C,79,1,7,8,26,-18,0,1,0,1,0,,63,6,0,1,1,4,-3,0,0,0,0,0,4
duncaar01,1915,1,VML,PCHA,D,17,7,4,11,25,,,,,,,,,,,,,,,,,,,,
masnipa01,1954,1,MTL,NHL,C,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
kerrti01,1984,1,PHI,NHL,R,74,54,44,98,57,29,21,,0,,9,2,267,12,10,4,14,13,7,4,,0,,1,42
storrja01,1997,1,LAK,NHL,G,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
mooredi01,1958,1,MTL,NHL,L,70,41,55,96,61,,,,,,,,,11,5,12,17,8,,,,,,,
desjaer01,1994,1,MTL,NHL,D,9,0,6,6,2,2,0,3,0,0,0,0,14,,,,,,,,,,,,
carpebo01,1990,1,BOS,NHL,L,29,8,8,16,22,2,2,1,0,0,0,1,54,1,0,1,1,2,1,0,0,0,0,0,1
smithal01,1928,1,OTS,NHL,D,44,1,7,8,96,,,,,,,,,,,,,,,,,,,,
segalbr01,2009,1,LAK,NHL,R,25,1,1,2,20,0,0,0,0,0,0,,24,,,,,,,,,,,,
fairbbi01,1978,1,STL,NHL,L,5,1,0,1,0,-2,0,,0,,0,0,8,,,,,,,,,,,,
longte01,1976,1,CIN,WHA,D,1,0,0,0,0,-1,0,,0,,0,,4,,,,,,,,,,,,
toneljo01,1975,1,HOU,WHA,C,79,17,14,31,66,11,3,,1,,2,,123,17,7,7,14,8,8,,,,,,
murratr01,1992,1,WIN,NHL,C,29,3,4,7,34,-15,1,0,0,0,0,0,45,,,,,,,,,,,,
oreilte01,1983,1,BOS,NHL,R,58,12,18,30,124,9,2,,0,,2,0,48,3,0,0,0,14,-2,0,,0,,0,4
cigerzd01,1992,2,EDM,NHL,R,37,9,15,24,6,-5,0,6,0,2,1,0,67,,,,,,,,,,,,
couturo01,1928,1,CHI,NHL,R,43,1,3,4,22,,,,,,,,,,,,,,,,,,,,
brownro01,1998,1,PIT,NHL,R,58,13,11,24,16,-15,9,6,0,0,1,0,78,13,2,5,7,8,-2,2,4,0,0,0,14
josepcu01,2005,1,PHO,NHL,G,60,0,1,1,18,0,0,0,0,0,0,,0,,,,,,,,,,,,
melanro01,1991,1,MTL,NHL,G,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
leschcu01,2000,1,MIN,NHL,D,54,2,3,5,19,-2,1,1,0,0,1,0,43,,,,,,,,,,,,
modinfr01,2003,1,TBL,NHL,L,82,29,28,57,32,31,5,1,1,3,2,1,206,23,8,11,19,10,7,3,1,0,0,2,50
gerbema01,2007,1,OTT,NHL,G,57,0,2,2,6,0,0,0,0,1,0,,0,4,0,0,0,0,0,0,0,0,0,0,0
rafalbr01,2007,1,DET,NHL,D,73,13,42,55,34,27,10,21,0,0,1,,175,22,4,10,14,12,6,2,3,0,0,0,58
maroopa01,2011,1,AND,NHL,L,2,0,0,0,2,0,0,0,0,0,0,,1,,,,,,,,,,,,
herrode01,1980,1,MTL,NHL,G,25,0,2,2,0,0,0,,0,,0,0,0,,,,,,,,,,,,
szczepa01,2008,1,TBL,NHL,C,31,4,5,9,12,-1,1,0,0,1,0,,51,,,,,,,,,,,,
mondoar01,1939,1,MTL,NHL,L,21,2,2,4,0,,,,,,,,,,,,,,,,,,,,
mitchjo02,2010,1,TOR,NHL,C,23,2,1,3,12,-7,1,0,0,0,1,,28,,,,,,,,,,,,
ogilvbr01,1975,1,STL,NHL,C,9,2,1,3,2,-1,0,,0,,0,0,14,,,,,,,,,,,,
kornji01,1980,1,DET,NHL,D,63,5,15,20,246,-5,1,,1,,1,0,82,,,,,,,,,,,,
eliaspa01,2005,1,NJD,NHL,L,38,16,29,45,20,11,6,15,0,0,3,,142,9,6,10,16,4,5,4,5,0,0,0,32
jenkide01,1983,1,LAK,NHL,R,5,0,0,0,2,-1,0,,0,,0,0,3,,,,,,,,,,,,
