orderid,productid,unitprice,quantity,discount
10337,36,15.2,20,0.0
10774,66,17.0,50,0.0
10380,70,12.0,30,0.0
10406,1,14.4,10,0.0
10770,11,21.0,15,0.0
10757,34,14.0,30,0.0
10784,72,34.8,30,0.0
10697,35,18.0,9,0.0
10859,54,7.45,35,0.0
10979,12,38.0,20,0.0
10832,44,19.45,16,0.0
10455,53,26.2,50,0.0
10861,17,39.0,42,0.0
10504,61,28.5,25,0.0
10468,30,20.7,8,0.0
10930,55,24.0,25,0.0
10791,41,9.65,20,0.0
10814,48,12.75,8,0.0
10707,70,15.0,28,0.0
10872,65,21.05,21,0.0
10458,28,36.4,30,0.0
10281,19,7.3,1,0.0
10290,77,10.4,10,0.0
10555,14,23.25,30,0.0
10333,71,17.2,40,0.0
10698,65,21.05,65,0.0
10743,46,12.0,28,0.0
10760,43,46.0,30,0.0
10309,71,17.2,3,0.0
11066,19,9.2,42,0.0
10783,31,12.5,10,0.0
10351,38,210.8,20,0.0
10596,75,7.75,30,0.0
10730,31,12.5,3,0.0
10296,69,28.8,15,0.0
10836,60,34.0,60,0.0
10948,50,16.25,9,0.0
10701,59,55.0,42,0.0
10718,62,49.3,20,0.0
10318,41,7.7,20,0.0
10951,75,7.75,50,0.0
10267,76,14.4,15,0.0
10393,31,10.0,32,0.0
10688,28,45.6,60,0.0
10564,31,12.5,6,0.0
10364,71,17.2,5,0.0
10580,41,9.65,9,0.0
10707,55,24.0,21,0.0
10441,27,35.1,50,0.0
10601,13,6.0,60,0.0
10424,35,14.4,60,0.0
10278,73,12.0,25,0.0
10414,19,7.3,18,0.0
10966,56,38.0,12,0.0
10418,47,7.6,55,0.0
10745,59,55.0,45,0.0
10383,50,13.0,15,0.0
10340,43,36.8,40,0.0
10641,40,18.4,60,0.0
10860,76,18.0,20,0.0
10255,59,44.0,30,0.0
10805,38,263.5,10,0.0
10446,31,10.0,3,0.0
10293,18,50.0,12,0.0
10646,1,18.0,15,0.0
10971,29,123.79,14,0.0
10370,1,14.4,15,0.0
10399,68,10.0,60,0.0
11068,28,45.6,8,0.0
11018,56,38.0,5,0.0
10279,17,31.2,15,0.0
10728,55,24.0,12,0.0
10895,24,4.5,110,0.0
10623,19,9.2,15,0.0
10870,51,53.0,2,0.0
10839,58,13.25,30,0.0
11061,60,34.0,15,0.0
10877,18,62.5,25,0.0
10326,75,6.2,50,0.0
10397,51,42.4,18,0.0
10444,35,14.4,8,0.0
10968,24,4.5,30,0.0
10932,16,17.45,30,0.0
10620,52,7.0,5,0.0
11034,21,10.0,15,0.0
10479,64,26.6,30,0.0
10419,69,28.8,20,0.0
10595,69,36.0,65,0.0
10402,63,35.1,65,0.0
10715,71,21.5,30,0.0
10358,34,11.2,10,0.0
10302,28,36.4,28,0.0
10424,68,10.0,30,0.0
10845,23,9.0,70,0.0
10363,75,6.2,12,0.0
10459,46,9.6,20,0.0
10333,14,18.6,10,0.0
10862,11,21.0,25,0.0
10306,30,20.7,10,0.0
10667,69,36.0,45,0.0
10954,60,34.0,24,0.0
10517,59,55.0,4,0.0
10558,51,53.0,20,0.0
10860,51,53.0,3,0.0
10746,62,49.3,9,0.0
10623,24,4.5,3,0.0
10474,40,14.7,21,0.0
10637,50,16.25,25,0.0
10840,39,18.0,10,0.0
