provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
244,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,4,
260,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
263,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
270,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
275,Prov. Humble Op, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
296,Prov. Just Petr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
315,Prov. Boston Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
320,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
329,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
332,Prov. Driven Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
333,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
334,Prov. Driven Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
338,Prov. Driven Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
346,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
351,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
356,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
358,Prov. Famous Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
372,Prov. Humble Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
377,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
378,Prov. Humble Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
383,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
384,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
391,Prov. Just Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
392,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
398,Prov. Just Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
