payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
4617,6293,1999-09-02T00:00:00,5504.0,0,
7892,9573,1999-09-02T00:00:00,24392.0,0,
8525,1317,1999-10-03T00:00:00,4930.0,0,
3291,4936,1999-09-02T00:00:00,758.0,0,
8077,9758,1999-09-02T00:00:00,39501.0,0,
10439,4591,1999-10-03T00:00:00,1560.0,0,
1259,2690,1999-09-02T00:00:00,8285.0,0,
3741,5401,1999-09-02T00:00:00,15554.0,0,
6572,8253,1999-09-02T00:00:00,26241.0,0,
15072,9518,1999-10-03T00:00:00,13389.0,0,
7351,9032,1999-09-02T00:00:00,28665.0,0,
725,1941,1999-09-02T00:00:00,3909.0,0,
7192,8873,1999-09-02T00:00:00,37922.0,0,
4321,5993,1999-09-02T00:00:00,15898.0,0,
8422,919,1999-10-03T00:00:00,2206.0,0,
3667,5325,1999-09-02T00:00:00,8910.0,0,
11188,5474,1999-10-03T00:00:00,2070.0,0,
12520,6929,1999-10-03T00:00:00,10907.0,0,
562,1683,1999-09-02T00:00:00,3408.0,0,
655,1836,1999-09-02T00:00:00,3937.0,0,
15464,9910,1999-10-03T00:00:00,25684.0,0,
15224,9670,1999-10-03T00:00:00,9120.0,0,
12775,7197,1999-10-03T00:00:00,21094.0,0,
10590,4779,1999-10-03T00:00:00,11855.0,0,
3990,5658,1999-09-02T00:00:00,6984.0,0,
1375,2825,1999-09-02T00:00:00,4834.0,0,
14746,9192,1999-10-03T00:00:00,8316.0,0,
13584,8022,1999-10-03T00:00:00,7091.0,0,
6828,8509,1999-09-02T00:00:00,43188.0,0,
11962,6335,1999-10-03T00:00:00,3784.0,0,
827,2094,1999-09-02T00:00:00,2926.0,0,
5703,7383,1999-09-02T00:00:00,15426.0,0,
10759,4969,1999-10-03T00:00:00,4658.0,0,
2584,4194,1999-09-02T00:00:00,4254.0,0,
10055,4076,1999-10-03T00:00:00,10348.0,0,
8956,2373,1999-10-03T00:00:00,3946.0,0,
14339,8783,1999-10-03T00:00:00,1094.0,0,
10088,4118,1999-10-03T00:00:00,8544.0,0,
2422,4024,1999-09-02T00:00:00,964.0,0,
3654,5312,1999-09-02T00:00:00,1907.0,0,
9658,3521,1999-10-03T00:00:00,4456.0,0,
6357,8038,1999-09-02T00:00:00,24640.0,0,
6236,7917,1999-09-02T00:00:00,22493.0,0,
12226,6621,1999-10-03T00:00:00,2471.0,0,
1902,3457,1999-09-02T00:00:00,2688.0,0,
1556,3058,1999-09-02T00:00:00,3613.0,0,
4761,6438,1999-09-02T00:00:00,5480.0,0,
15394,9840,1999-10-03T00:00:00,26310.0,0,
8030,9711,1999-09-02T00:00:00,33114.0,0,
4998,6675,1999-09-02T00:00:00,14965.0,0,
12752,7173,1999-10-03T00:00:00,15393.0,0,
12036,6415,1999-10-03T00:00:00,8318.0,0,
7866,9547,1999-09-02T00:00:00,24700.0,0,
1280,2715,1999-09-02T00:00:00,6812.0,0,
2470,4075,1999-09-02T00:00:00,8623.0,0,
2555,4164,1999-09-02T00:00:00,3891.0,0,
12462,6869,1999-10-03T00:00:00,1470.0,0,
9956,3946,1999-10-03T00:00:00,3346.0,0,
15398,9844,1999-10-03T00:00:00,35202.0,0,
2672,4291,1999-09-02T00:00:00,6796.0,0,
6816,8497,1999-09-02T00:00:00,25757.0,0,
1538,3040,1999-09-02T00:00:00,11500.0,0,
7473,9154,1999-09-02T00:00:00,17337.0,0,
133,790,1999-09-02T00:00:00,1420.0,0,
1011,2353,1999-09-02T00:00:00,8507.0,0,
8391,767,1999-10-03T00:00:00,2398.0,0,
12940,7367,1999-10-03T00:00:00,10488.0,0,
14969,9415,1999-10-03T00:00:00,5260.0,0,
14033,8476,1999-10-03T00:00:00,25785.0,0,
13408,7844,1999-10-03T00:00:00,16834.0,0,
