statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1287,1287,1999-08-13T00:00:00,1999-09-02T00:00:00,3978.0,
1641,1641,1999-08-13T00:00:00,1999-09-02T00:00:00,2539.0,
2365,2365,1999-08-13T00:00:00,1999-09-02T00:00:00,7137.0,
2540,2540,1999-08-13T00:00:00,1999-09-02T00:00:00,4260.0,
3808,3808,1999-08-13T00:00:00,1999-09-02T00:00:00,22393.0,
4052,4052,1999-08-13T00:00:00,1999-09-02T00:00:00,5355.0,
4069,4069,1999-08-13T00:00:00,1999-09-02T00:00:00,6601.0,
4093,4093,1999-08-13T00:00:00,1999-09-02T00:00:00,21975.0,
5034,5034,1999-08-13T00:00:00,1999-09-02T00:00:00,14578.0,
5253,5253,1999-08-13T00:00:00,1999-09-02T00:00:00,6960.0,
5484,5484,1999-08-13T00:00:00,1999-09-02T00:00:00,9147.0,
5719,5719,1999-08-13T00:00:00,1999-09-02T00:00:00,9436.0,
5745,5745,1999-08-13T00:00:00,1999-09-02T00:00:00,9474.0,
6092,6092,1999-08-13T00:00:00,1999-09-02T00:00:00,9140.0,
6097,6097,1999-08-13T00:00:00,1999-09-02T00:00:00,8501.0,
6149,6149,1999-08-13T00:00:00,1999-09-02T00:00:00,16060.0,
6354,6354,1999-08-13T00:00:00,1999-09-02T00:00:00,14221.0,
6445,6445,1999-08-13T00:00:00,1999-09-02T00:00:00,10183.0,
6535,6535,1999-08-13T00:00:00,1999-09-02T00:00:00,14685.0,
6717,6717,1999-08-13T00:00:00,1999-09-02T00:00:00,16176.0,
6774,6774,1999-08-13T00:00:00,1999-09-02T00:00:00,25494.0,
6818,6818,1999-08-13T00:00:00,1999-09-02T00:00:00,9169.0,
7223,7223,1999-08-13T00:00:00,1999-09-02T00:00:00,19856.0,
7274,7274,1999-08-13T00:00:00,1999-09-02T00:00:00,12829.0,
7676,7676,1999-08-13T00:00:00,1999-09-02T00:00:00,25125.0,
7882,7882,1999-08-13T00:00:00,1999-09-02T00:00:00,25387.0,
8080,8080,1999-08-13T00:00:00,1999-09-02T00:00:00,12593.0,
8207,8207,1999-08-13T00:00:00,1999-09-02T00:00:00,39236.0,
