city_id,city,country_id,last_update
1,А Коруа (Ла Коруа),87,2006-02-15T03:45:25
2,Абха,82,2006-02-15T03:45:25
8,Адони,44,2006-02-15T03:45:25
12,Аль-Айн,101,2006-02-15T03:45:25
15,Аль-Кадариф,89,2006-02-15T03:45:25
18,Аллаппуха (Аллеппи),44,2006-02-15T03:45:25
20,Альмирант Браун,6,2006-02-15T03:45:25
29,Апельдорн,67,2006-02-15T03:45:25
30,Араатуба,15,2006-02-15T03:45:25
33,Арлингтон,103,2006-02-15T03:45:25
34,Ашдод,48,2006-02-15T03:45:25
38,Афинай,39,2006-02-15T03:45:25
47,Бейин,23,2006-02-15T03:45:25
49,Балайха,80,2006-02-15T03:45:25
52,Баменда,19,2006-02-15T03:45:25
53,Бандар Сери Бегаван,16,2006-02-15T03:45:25
57,Батя Ям,48,2006-02-15T03:45:25
58,Бэтмен,97,2006-02-15T03:45:25
70,Бергамо,49,2006-02-15T03:45:25
73,Бхавнагар,44,2006-02-15T03:45:25
83,Блюменау,15,2006-02-15T03:45:25
89,Браслия,15,2006-02-15T03:45:25
90,Братислава,84,2006-02-15T03:45:25
91,Брешиа,49,2006-02-15T03:45:25
103,Кармен,60,2006-02-15T03:45:25
108,Чанхва,92,2006-02-15T03:45:25
109,Чанчжоу,23,2006-02-15T03:45:25
110,Чапра,44,2006-02-15T03:45:25
117,Цяньюр,45,2006-02-15T03:45:25
120,Цитрусовые высоты,103,2006-02-15T03:45:25
124,Коакалько де Берриозбал,60,2006-02-15T03:45:25
130,Куаутла,60,2006-02-15T03:45:25
135,Даллас,103,2006-02-15T03:45:25
141,Деба Хейб,69,2006-02-15T03:45:25
147,Дос Кебрадас,24,2006-02-15T03:45:25
148,Дуйсбург,38,2006-02-15T03:45:25
150,Дзерзинск,80,2006-02-15T03:45:25
156,Элиста,80,2006-02-15T03:45:25
168,Феншан,92,2006-02-15T03:45:25
172,Фукуяма,50,2006-02-15T03:45:25
176,Гандинагар,44,2006-02-15T03:45:25
190,Гуас Линдас де Гойс,15,2006-02-15T03:45:25
191,Гульбарга,44,2006-02-15T03:45:25
195,Халдиа,44,2006-02-15T03:45:25
197,Халисахар,44,2006-02-15T03:45:25
201,Ханой,105,2006-02-15T03:45:25
204,Хино,50,2006-02-15T03:45:25
205,Хиросима,50,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
210,Хуайан,23,2006-02-15T03:45:25
211,Хабли-Дарвад,44,2006-02-15T03:45:25
213,Хикскилукан,60,2006-02-15T03:45:25
217,Еслие,69,2006-02-15T03:45:25
219,Илиган,75,2006-02-15T03:45:25
226,Иваки,50,2006-02-15T03:45:25
229,Изумисан,50,2006-02-15T03:45:25
231,Джайпур,44,2006-02-15T03:45:25
245,Джулиет,103,2006-02-15T03:45:25
250,Юрез,60,2006-02-15T03:45:25
253,Какамигахара,50,2006-02-15T03:45:25
261,Канчрапара,44,2006-02-15T03:45:25
263,Корналь,44,2006-02-15T03:45:25
268,Кимчон,86,2006-02-15T03:45:25
273,Клерксдорп,85,2006-02-15T03:45:25
276,Корияма,50,2006-02-15T03:45:25
278,Королев,80,2006-02-15T03:45:25
280,Крагуевац,108,2006-02-15T03:45:25
285,Курган,80,2006-02-15T03:45:25
289,Ла-Плата,6,2006-02-15T03:45:25
291,Лайву,23,2006-02-15T03:45:25
296,Лозанна,91,2006-02-15T03:45:25
312,Лондон,102,2006-02-15T03:45:25
314,Люблин,76,2006-02-15T03:45:25
315,Лубумбаши,25,2006-02-15T03:45:25
318,Мадюн,45,2006-02-15T03:45:25
319,Махаджанга,57,2006-02-15T03:45:25
328,Мраморность,15,2006-02-15T03:45:25
333,Мемфис,103,2006-02-15T03:45:25
334,Мерло,6,2006-02-15T03:45:25
338,Мияконохо,50,2006-02-15T03:45:25
358,Нахон Саван,94,2006-02-15T03:45:25
361,Нанту,92,2006-02-15T03:45:25
363,Нджамна,21,2006-02-15T03:45:25
364,Ньюкасл,85,2006-02-15T03:45:25
375,Окара,72,2006-02-15T03:45:25
385,Оска,100,2006-02-15T03:45:25
396,Панкал Пинанг,45,2006-02-15T03:45:25
402,Павлодар,51,2006-02-15T03:45:25
404,Пеориа,103,2006-02-15T03:45:25
406,Пномпень,18,2006-02-15T03:45:25
409,Плоскость,76,2006-02-15T03:45:25
421,Калюб,29,2006-02-15T03:45:25
426,Раджкот,44,2006-02-15T03:45:25
427,Рампур,44,2006-02-15T03:45:25
430,Ричмонд Хилл,20,2006-02-15T03:45:25
444,Салала,71,2006-02-15T03:45:25
445,Саламанка,60,2006-02-15T03:45:25
450,Сан-Фелипе де Пуэрто-Плата,27,2006-02-15T03:45:25
455,Сана,107,2006-02-15T03:45:25
459,Сантьяго-де-Компостела,87,2006-02-15T03:45:25
460,Сантьяго-де-лос-Кабальерос,27,2006-02-15T03:45:25
465,Савхадж,29,2006-02-15T03:45:25
472,Шикарпур,72,2006-02-15T03:45:25
474,Шимоносеки,50,2006-02-15T03:45:25
477,Сиген,38,2006-02-15T03:45:25
482,Сивас,97,2006-02-15T03:45:25
487,Согамозо,24,2006-02-15T03:45:25
495,Южный океан,102,2006-02-15T03:45:25
496,Южный порт,102,2006-02-15T03:45:25
500,Стокпорт,102,2006-02-15T03:45:25
504,Султанбейли,97,2006-02-15T03:45:25
511,Сиракуза,49,2006-02-15T03:45:25
516,Тафуна,3,2006-02-15T03:45:25
521,Тама,50,2006-02-15T03:45:25
528,Тарлак,75,2006-02-15T03:45:25
530,Тарту,30,2006-02-15T03:45:25
536,Тьефа,23,2006-02-15T03:45:25
540,Тонльяо,23,2006-02-15T03:45:25
542,Тулиу,92,2006-02-15T03:45:25
