payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
5669,7349,1999-09-02T00:00:00,5789.0,0,
7502,9183,1999-09-02T00:00:00,49819.0,0,
9046,2544,1999-10-03T00:00:00,3265.0,0,
1456,2925,1999-09-02T00:00:00,7960.0,0,
12948,7376,1999-10-03T00:00:00,9489.0,0,
2066,3639,1999-09-02T00:00:00,4878.0,0,
436,1469,1999-09-02T00:00:00,3963.0,0,
9333,3033,1999-10-03T00:00:00,6973.0,0,
10556,4736,1999-10-03T00:00:00,195.0,0,
4690,6367,1999-09-02T00:00:00,9446.0,0,
15361,9807,1999-10-03T00:00:00,49012.0,0,
3400,5052,1999-09-02T00:00:00,3427.0,0,
8531,1337,1999-10-03T00:00:00,3484.0,0,
7235,8916,1999-09-02T00:00:00,16739.0,0,
12297,6699,1999-10-03T00:00:00,1226.0,0,
2031,3600,1999-09-02T00:00:00,982.0,0,
7265,8946,1999-09-02T00:00:00,23047.0,0,
11978,6352,1999-10-03T00:00:00,10728.0,0,
4096,5764,1999-09-02T00:00:00,4737.0,0,
6046,7727,1999-09-02T00:00:00,23413.0,0,
14234,8678,1999-10-03T00:00:00,12455.0,0,
14993,9439,1999-10-03T00:00:00,23104.0,0,
13027,7457,1999-10-03T00:00:00,6591.0,0,
1318,2760,1999-09-02T00:00:00,4033.0,0,
5539,7219,1999-09-02T00:00:00,17910.0,0,
12914,7341,1999-10-03T00:00:00,4702.0,0,
2794,4419,1999-09-02T00:00:00,3015.0,0,
11375,5689,1999-10-03T00:00:00,2909.0,0,
14891,9337,1999-10-03T00:00:00,11420.0,0,
15074,9520,1999-10-03T00:00:00,21959.0,0,
1300,2740,1999-09-02T00:00:00,8241.0,0,
11855,6221,1999-10-03T00:00:00,7813.0,0,
6483,8164,1999-09-02T00:00:00,19736.0,0,
4831,6508,1999-09-02T00:00:00,6076.0,0,
2877,4508,1999-09-02T00:00:00,3512.0,0,
10092,4122,1999-10-03T00:00:00,4664.0,0,
9141,2725,1999-10-03T00:00:00,986.0,0,
8186,9867,1999-09-02T00:00:00,46859.0,0,
14712,9158,1999-10-03T00:00:00,22700.0,0,
12901,7326,1999-10-03T00:00:00,24552.0,0,
10461,4622,1999-10-03T00:00:00,5090.0,0,
12666,7084,1999-10-03T00:00:00,4036.0,0,
14155,8598,1999-10-03T00:00:00,4518.0,0,
2150,3729,1999-09-02T00:00:00,5756.0,0,
3628,5286,1999-09-02T00:00:00,1829.0,0,
11884,6253,1999-10-03T00:00:00,3420.0,0,
9060,2579,1999-10-03T00:00:00,3125.0,0,
14752,9198,1999-10-03T00:00:00,22551.0,0,
487,1546,1999-09-02T00:00:00,4364.0,0,
4073,5741,1999-09-02T00:00:00,3999.0,0,
1462,2933,1999-09-02T00:00:00,9351.0,0,
12713,7132,1999-10-03T00:00:00,9946.0,0,
7901,9582,1999-09-02T00:00:00,30783.0,0,
10559,4741,1999-10-03T00:00:00,1178.0,0,
10698,4901,1999-10-03T00:00:00,4100.0,0,
1993,3556,1999-09-02T00:00:00,262.0,0,
14025,8468,1999-10-03T00:00:00,7127.0,0,
1575,3081,1999-09-02T00:00:00,3895.0,0,
5844,7524,1999-09-02T00:00:00,15148.0,0,
9992,3993,1999-10-03T00:00:00,1558.0,0,
665,1851,1999-09-02T00:00:00,1716.0,0,
5192,6870,1999-09-02T00:00:00,4014.0,0,
5089,6767,1999-09-02T00:00:00,7533.0,0,
5222,6900,1999-09-02T00:00:00,33141.0,0,
5799,7479,1999-09-02T00:00:00,19004.0,0,
11920,6291,1999-10-03T00:00:00,9165.0,0,
6114,7795,1999-09-02T00:00:00,20384.0,0,
11259,5554,1999-10-03T00:00:00,8790.0,0,
8236,9917,1999-09-02T00:00:00,74468.0,0,
15029,9475,1999-10-03T00:00:00,16995.0,0,
14906,9352,1999-10-03T00:00:00,25862.0,0,
9350,3064,1999-10-03T00:00:00,1652.0,0,
376,1348,1999-09-02T00:00:00,2203.0,0,
9026,2511,1999-10-03T00:00:00,2951.0,0,
9189,2799,1999-10-03T00:00:00,568.0,0,
