raceid,driverid,stop,lap,time,duration,milliseconds
862,807,1,9,15:19:47,32.407,32407
929,832,2,29,18:53:43,26.593,26593
981,836,1,20,14:33:19,25.212,25212
963,13,1,1,15:06:15,23.528,23528
903,828,3,42,16:20:02,23.969,23969
967,821,4,47,16:32:38,17.835,17835
940,13,1,1,14:06:55,34.166,34166
982,1,3,3,20:13:00,24.337,24337
904,815,2,37,15:01:31,22.282,22282
971,826,2,41,19:13:18,25.246,25246
881,1,2,21,16:42:22,21.465,21465
849,3,1,12,13:26:12,24.722,24722
956,4,4,29,14:40:38,18.194,18194
879,10,3,31,14:51:14,23.544,23544
868,3,2,37,14:04:48,33.529,33529
857,3,1,17,15:29:56,21.149,21149
957,4,2,17,13:38:11,28.799,28799
950,1,3,6,14:16:03,22.301,22301
909,824,2,45,15:08:29,20.575,20575
859,30,3,51,15:11:49,21.373,21373
880,154,2,19,17:33:53,22.133,22133
959,4,3,47,15:08:04,19.127,19127
847,813,5,61,16:53:19,31.701,31701
954,815,1,30,14:43:33,22.556,22556
942,813,2,27,14:58:06,25.446,25446
856,10,2,41,16:19:51,22.481,22481
961,826,2,33,14:53:29,24.363,24363
934,1,2,43,14:17:40,28.979,28979
878,811,1,20,13:38:57,22.143,22143
961,815,2,28,14:45:06,24.033,24033
970,1,2,5,14:15:08,17.616,17616
857,5,1,21,15:36:36,22.226,22226
944,828,3,53,15:13:28,25.102,25102
901,828,2,26,16:52:40,26.515,26515
893,824,3,23,20:50:22,29.823,29823
974,825,1,37,14:51:04,24.979,24979
883,819,3,35,16:04:48,23.263,23263
944,20,1,13,14:19:44,23.801,23801
864,4,3,44,15:09:47,20.105,20105
965,20,2,29,14:54:23,23.812,23812
959,835,1,2,14:06:10,19.298,19298
964,18,1,19,14:36:02,24.375,24375
908,20,2,33,14:59:34,28.787,28787
951,817,1,1,15:05:43,47.763,47763
982,817,5,28,21:08:22,29.118,29118
862,819,1,19,15:37:45,22.306,22306
960,839,3,24,15:11:25,24.208,24208
959,817,3,46,15:05:49,18.979,18979
843,808,1,17,15:33:36,21.981,21981
896,814,1,1,15:05:12,23.662,23662
914,155,1,2,15:06:47,18:53.381,1133381
897,814,1,20,17:40:06,22.270,22270
843,815,2,36,16:06:55,23.397,23397
932,1,1,29,14:41:11,23.708,23708
887,16,1,12,13:23:29,24.807,24807
880,818,1,9,17:17:54,23.074,23074
848,4,2,29,14:54:36,20.551,20551
874,5,1,18,15:35:26,22.816,22816
934,4,3,37,14:08:45,32.593,32593
956,836,2,23,14:31:36,23.738,23738
938,832,1,10,14:18:38,30.358,30358
858,13,1,15,17:30:30,20.471,20471
884,821,3,42,15:08:17,20.082,20082
864,817,3,39,15:03:31,20.059,20059
913,817,1,12,20:27:04,29.761,29761
959,8,1,14,14:22:21,22.393,22393
982,822,1,1,20:06:33,30.444,30444
876,818,1,1,15:05:15,25.097,25097
