statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2929,2929,1999-08-13T00:00:00,1999-09-02T00:00:00,9197.0,
3666,3666,1999-08-13T00:00:00,1999-09-02T00:00:00,7838.0,
4368,4368,1999-08-13T00:00:00,1999-09-02T00:00:00,7561.0,
4681,4681,1999-08-13T00:00:00,1999-09-02T00:00:00,20516.0,
4834,4834,1999-08-13T00:00:00,1999-09-02T00:00:00,9493.0,
4934,4934,1999-08-13T00:00:00,1999-09-02T00:00:00,13485.0,
4937,4937,1999-08-13T00:00:00,1999-09-02T00:00:00,12989.0,
5164,5164,1999-08-13T00:00:00,1999-09-02T00:00:00,23812.0,
5429,5429,1999-08-13T00:00:00,1999-09-02T00:00:00,16437.0,
5465,5465,1999-08-13T00:00:00,1999-09-02T00:00:00,10037.0,
5630,5630,1999-08-13T00:00:00,1999-09-02T00:00:00,9709.0,
5792,5792,1999-08-13T00:00:00,1999-09-02T00:00:00,27441.0,
6036,6036,1999-08-13T00:00:00,1999-09-02T00:00:00,13295.0,
6428,6428,1999-08-13T00:00:00,1999-09-02T00:00:00,9839.0,
7013,7013,1999-08-13T00:00:00,1999-09-02T00:00:00,11667.0,
7121,7121,1999-08-13T00:00:00,1999-09-02T00:00:00,11736.0,
7625,7625,1999-08-13T00:00:00,1999-09-02T00:00:00,25342.0,
7679,7679,1999-08-13T00:00:00,1999-09-02T00:00:00,29278.0,
7746,7746,1999-08-13T00:00:00,1999-09-02T00:00:00,17685.0,
7801,7801,1999-08-13T00:00:00,1999-09-02T00:00:00,10024.0,
8055,8055,1999-08-13T00:00:00,1999-09-02T00:00:00,21482.0,
8265,8265,1999-08-13T00:00:00,1999-09-02T00:00:00,13477.0,
8392,8392,1999-08-13T00:00:00,1999-09-02T00:00:00,16165.0,
8677,8677,1999-08-13T00:00:00,1999-09-02T00:00:00,23153.0,
8766,8766,1999-08-13T00:00:00,1999-09-02T00:00:00,21651.0,
8814,8814,1999-08-13T00:00:00,1999-09-02T00:00:00,32896.0,
8834,8834,1999-08-13T00:00:00,1999-09-02T00:00:00,37818.0,
8892,8892,1999-08-13T00:00:00,1999-09-02T00:00:00,24339.0,
8947,8947,1999-08-13T00:00:00,1999-09-02T00:00:00,32774.0,
8996,8996,1999-08-13T00:00:00,1999-09-02T00:00:00,31536.0,
9196,9196,1999-08-13T00:00:00,1999-09-02T00:00:00,44628.0,
9210,9210,1999-08-13T00:00:00,1999-09-02T00:00:00,35776.0,
9315,9315,1999-08-13T00:00:00,1999-09-02T00:00:00,46003.0,
9399,9399,1999-08-13T00:00:00,1999-09-02T00:00:00,46755.0,
9464,9464,1999-08-13T00:00:00,1999-09-02T00:00:00,35522.0,
9547,9547,1999-08-13T00:00:00,1999-09-02T00:00:00,24700.0,
9583,9583,1999-08-13T00:00:00,1999-09-02T00:00:00,29839.0,
9688,9688,1999-08-13T00:00:00,1999-09-02T00:00:00,36244.0,
9719,9719,1999-08-13T00:00:00,1999-09-02T00:00:00,35653.0,
9763,9763,1999-08-13T00:00:00,1999-09-02T00:00:00,58429.0,
9798,9798,1999-08-13T00:00:00,1999-09-02T00:00:00,57073.0,
9808,9808,1999-08-13T00:00:00,1999-09-02T00:00:00,36592.0,
9900,9900,1999-08-13T00:00:00,1999-09-02T00:00:00,61553.0,
9908,9908,1999-08-13T00:00:00,1999-09-02T00:00:00,72726.0,
9993,9993,1999-08-13T00:00:00,1999-09-02T00:00:00,104686.0,
11566,1566,1999-09-13T00:00:00,1999-10-03T00:00:00,4238.0,
14460,4460,1999-09-13T00:00:00,1999-10-03T00:00:00,7227.0,
14531,4531,1999-09-13T00:00:00,1999-10-03T00:00:00,4005.0,
14644,4644,1999-09-13T00:00:00,1999-10-03T00:00:00,7143.0,
15086,5086,1999-09-13T00:00:00,1999-10-03T00:00:00,4005.0,
15620,5620,1999-09-13T00:00:00,1999-10-03T00:00:00,15009.0,
16415,6415,1999-09-13T00:00:00,1999-10-03T00:00:00,8318.0,
16517,6517,1999-09-13T00:00:00,1999-10-03T00:00:00,6694.0,
17089,7089,1999-09-13T00:00:00,1999-10-03T00:00:00,11144.0,
17107,7107,1999-09-13T00:00:00,1999-10-03T00:00:00,14910.0,
17416,7416,1999-09-13T00:00:00,1999-10-03T00:00:00,15709.0,
17702,7702,1999-09-13T00:00:00,1999-10-03T00:00:00,4467.0,
18239,8239,1999-09-13T00:00:00,1999-10-03T00:00:00,7261.0,
18422,8422,1999-09-13T00:00:00,1999-10-03T00:00:00,12164.0,
18449,8449,1999-09-13T00:00:00,1999-10-03T00:00:00,12110.0,
18689,8689,1999-09-13T00:00:00,1999-10-03T00:00:00,24169.0,
18691,8691,1999-09-13T00:00:00,1999-10-03T00:00:00,14469.0,
18784,8784,1999-09-13T00:00:00,1999-10-03T00:00:00,14313.0,
18851,8851,1999-09-13T00:00:00,1999-10-03T00:00:00,25453.0,
19105,9105,1999-09-13T00:00:00,1999-10-03T00:00:00,18947.0,
