payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1435,2900,1999-09-02T00:00:00,13773.0,0,
7735,9416,1999-09-02T00:00:00,20504.0,0,
15273,9719,1999-10-03T00:00:00,13813.0,0,
10229,4312,1999-10-03T00:00:00,6218.0,0,
13814,8255,1999-10-03T00:00:00,11383.0,0,
8496,1244,1999-10-03T00:00:00,4973.0,0,
10374,4501,1999-10-03T00:00:00,6446.0,0,
1848,3392,1999-09-02T00:00:00,633.0,0,
5552,7232,1999-09-02T00:00:00,20571.0,0,
9440,3198,1999-10-03T00:00:00,3276.0,0,
1885,3437,1999-09-02T00:00:00,4636.0,0,
9995,3998,1999-10-03T00:00:00,1008.0,0,
11933,6305,1999-10-03T00:00:00,19152.0,0,
15323,9769,1999-10-03T00:00:00,35230.0,0,
11238,5531,1999-10-03T00:00:00,1366.0,0,
12,243,1999-09-02T00:00:00,1358.0,0,
11518,5860,1999-10-03T00:00:00,6730.0,0,
6041,7722,1999-09-02T00:00:00,10286.0,0,
35,375,1999-09-02T00:00:00,3309.0,0,
1218,2638,1999-09-02T00:00:00,3096.0,0,
5576,7256,1999-09-02T00:00:00,14082.0,0,
2431,4033,1999-09-02T00:00:00,5729.0,0,
6386,8067,1999-09-02T00:00:00,17493.0,0,
14877,9323,1999-10-03T00:00:00,12345.0,0,
1242,2669,1999-09-02T00:00:00,3335.0,0,
11809,6173,1999-10-03T00:00:00,2293.0,0,
2862,4492,1999-09-02T00:00:00,4716.0,0,
13282,7716,1999-10-03T00:00:00,5259.0,0,
12080,6463,1999-10-03T00:00:00,8045.0,0,
6511,8192,1999-09-02T00:00:00,23690.0,0,
1402,2857,1999-09-02T00:00:00,6799.0,0,
136,798,1999-09-02T00:00:00,3055.0,0,
4242,5913,1999-09-02T00:00:00,27390.0,0,
9612,3452,1999-10-03T00:00:00,1392.0,0,
8488,1207,1999-10-03T00:00:00,5264.0,0,
3232,4877,1999-09-02T00:00:00,17156.0,0,
9164,2760,1999-10-03T00:00:00,6610.0,0,
5257,6935,1999-09-02T00:00:00,29251.0,0,
684,1882,1999-09-02T00:00:00,3227.0,0,
7219,8900,1999-09-02T00:00:00,55423.0,0,
10449,4605,1999-10-03T00:00:00,4766.0,0,
8391,767,1999-10-03T00:00:00,2398.0,0,
11976,6349,1999-10-03T00:00:00,15318.0,0,
3468,5122,1999-09-02T00:00:00,3575.0,0,
14395,8839,1999-10-03T00:00:00,9015.0,0,
14373,8817,1999-10-03T00:00:00,20208.0,0,
2562,4171,1999-09-02T00:00:00,2171.0,0,
12036,6415,1999-10-03T00:00:00,8318.0,0,
7442,9123,1999-09-02T00:00:00,17585.0,0,
11012,5270,1999-10-03T00:00:00,8282.0,0,
3619,5277,1999-09-02T00:00:00,11751.0,0,
1764,3297,1999-09-02T00:00:00,3961.0,0,
2867,4498,1999-09-02T00:00:00,12476.0,0,
8880,2208,1999-10-03T00:00:00,5817.0,0,
10443,4597,1999-10-03T00:00:00,2446.0,0,
11472,5807,1999-10-03T00:00:00,4168.0,0,
11026,5287,1999-10-03T00:00:00,1616.0,0,
1056,2408,1999-09-02T00:00:00,4691.0,0,
8776,1995,1999-10-03T00:00:00,4859.0,0,
15532,9978,1999-10-03T00:00:00,21625.0,0,
9954,3944,1999-10-03T00:00:00,3615.0,0,
3630,5288,1999-09-02T00:00:00,8381.0,0,
13658,8097,1999-10-03T00:00:00,12145.0,0,
13042,7472,1999-10-03T00:00:00,7109.0,0,
13914,8356,1999-10-03T00:00:00,17090.0,0,
6017,7698,1999-09-02T00:00:00,13161.0,0,
5931,7612,1999-09-02T00:00:00,8603.0,0,
